;ID_Empfänger;ID_Sendung;Beladedatum;Gewicht;Distance;Wochentag;Delay;Frachtkosten
2048;1273;[6226, 6131];2020-03-09;2701.708;16.88618029764552;0;-0.5;78.05
2049;1273;[6013];2020-03-06;71.0;16.88618029764552;4;0.0;31.97
2050;1273;[5838];2020-03-04;6715.92;16.88618029764552;2;-1.0;104.68
2051;1273;[5639, 5364];2020-03-02;16151.3;16.88618029764552;0;-0.5;138.74
2052;1273;[5276];2020-02-28;272.0;16.88618029764552;4;0.0;44.85
2053;1273;[5238];2020-02-26;3553.81;16.88618029764552;2;-1.0;86.48
2054;1273;[4894, 4742];2020-02-24;6667.57;16.88618029764552;0;-0.5;104.68
2055;1273;[4667];2020-02-21;881.0;16.88618029764552;4;0.0;55.08
2056;1273;[4594];2020-02-19;11503.57;16.88618029764552;2;-1.0;138.74
2057;1273;[4253, 4120];2020-02-17;7827.5;16.88618029764552;0;-0.5;110.19
2058;1273;[3999];2020-02-14;4763.0;16.88618029764552;4;0.0;94.47
2059;1273;[3880];2020-02-12;354.0;16.88618029764552;2;-1.0;46.21
2060;1273;[3513, 3448];2020-02-10;10557.5;16.88618029764552;0;-0.5;138.74
2061;1273;[3075];2020-02-05;6974.0;16.88618029764552;2;-1.0;104.68
2062;1273;[2816, 2772];2020-02-03;15694.0;16.88618029764552;0;-0.5;138.74
2063;1273;[2623];2020-01-31;514.0;16.88618029764552;4;0.0;49.58
2064;1273;[2529];2020-01-29;3844.0;16.88618029764552;2;-1.0;86.48
2065;1273;[2256, 2000];2020-01-27;7313.0;16.88618029764552;0;-0.5;110.19
2066;1273;[1967];2020-01-24;2099.0;16.88618029764552;4;0.0;74.15
2067;1273;[1774];2020-01-22;2563.0;16.88618029764552;2;-1.0;78.05
2068;1273;[1553, 1401];2020-01-20;3030.0;16.88618029764552;0;-0.5;82.16
2069;1273;[1210];2020-01-17;7079.59;16.88618029764552;4;0.0;110.19
2070;1273;[838, 744];2020-01-13;3396.788;16.88618029764552;0;-0.5;82.16
2071;1273;[573];2020-01-10;1819.77;16.88618029764552;4;0.0;69.52
2072;1273;[447];2020-01-08;801.5;16.88618029764552;2;-1.0;55.08
2073;1273;[46, 224];2020-01-06;4516.5;16.88618029764552;0;-0.5;94.47
2074;1208;[28091];2020-12-16;355.942;21.443395857360006;2;-1.0;46.21
2075;1208;[27822];2020-12-11;144.96;21.443395857360006;4;-4.0;43.54
2076;1208;[27463];2020-12-09;821.487;21.443395857360006;2;0.0;55.08
2077;1208;[27364, 27027];2020-12-04;904.736;21.443395857360006;4;-2.0;55.41
2078;1208;[26883];2020-12-02;214.5;21.443395857360006;2;-1.0;44.85
2079;1208;[26350];2020-11-25;3044.79;21.443395857360006;2;-1.0;82.16
2080;1208;[25865];2020-11-20;526.55;21.443395857360006;4;0.0;49.58
2081;1208;[25725];2020-11-18;985.092;21.443395857360006;2;-1.0;55.41
2082;1208;[25521, 25373];2020-11-13;1176.449;21.443395857360006;4;-3.5;58.69
2083;1208;[25137];2020-11-11;2949.69;21.443395857360006;2;-1.0;78.05
2084;1208;[24854];2020-11-06;978.336;21.443395857360006;4;-4.0;55.41
2085;1208;[24556];2020-11-04;304.96;21.443395857360006;2;-1.0;46.21
2086;1208;[24215];2020-10-30;32.0;21.443395857360006;4;-3.0;29.3
2087;1208;[24030];2020-10-28;294.266;21.443395857360006;2;-1.0;44.85
2088;1208;[23616];2020-10-23;84.594;21.443395857360006;4;-3.0;37.41
2089;1208;[23461];2020-10-21;100.922;21.443395857360006;2;-1.0;43.54
2090;1208;[22676];2020-10-09;3.513;21.443395857360006;4;-4.0;15.16
2091;1208;[22357];2020-10-07;1333.55;21.443395857360006;2;-1.0;62.12
2092;1208;[21983];2020-10-02;7.025;21.443395857360006;4;-3.0;15.16
2093;1208;[21808];2020-09-30;242.12;21.443395857360006;2;-1.0;44.85
2094;1208;[21185];2020-09-23;821.323;21.443395857360006;2;-1.0;55.08
2095;1208;[20771];2020-09-16;820.878;21.443395857360006;2;-1.0;55.08
2096;1208;[20478];2020-09-11;209.772;21.443395857360006;4;-4.0;44.85
2097;1208;[20225];2020-09-09;886.322;21.443395857360006;2;-1.0;55.08
2098;1208;[19987];2020-09-04;134.4;21.443395857360006;4;-4.0;43.54
2099;1208;[19734];2020-09-02;3886.18;21.443395857360006;2;-1.0;86.48
2100;1208;[19199];2020-08-26;94.417;21.443395857360006;2;-1.0;37.41
2101;1208;[18925];2020-08-21;1111.64;21.443395857360006;4;-4.0;58.69
2102;1208;[18313];2020-08-14;257.055;21.443395857360006;4;-3.0;44.85
2103;1208;[18178];2020-08-12;3291.33;21.443395857360006;2;-1.0;82.16
2104;1208;[17066];2020-07-24;349.213;21.443395857360006;4;-4.0;46.21
2105;1208;[16455, 16391];2020-07-17;1256.301;21.443395857360006;4;-3.5;60.39
2106;1208;[16098];2020-07-15;1670.9;21.443395857360006;2;-1.0;65.83
2107;1208;[15901];2020-07-10;2593.43;21.443395857360006;4;-4.0;78.05
2108;1208;[15603];2020-07-08;47.624;21.443395857360006;2;-1.0;29.3
2109;1208;[15187];2020-07-03;1436.23;21.443395857360006;4;-3.0;63.5
2110;1208;[15007];2020-07-01;153.6;21.443395857360006;2;-1.0;43.54
2111;1208;[14636];2020-06-26;345.0;21.443395857360006;4;-3.0;46.21
2112;1208;[14258];2020-06-19;855.88;21.443395857360006;4;-4.0;55.08
2113;1208;[13975];2020-06-17;211.705;21.443395857360006;2;-1.0;44.85
2114;1208;[13501];2020-06-12;1853.39;21.443395857360006;4;-3.0;69.52
2115;1208;[13465, 13339];2020-06-10;1696.6019999999999;21.443395857360006;2;-0.5;65.83
2116;1208;[13147, 12941];2020-06-05;1329.224;21.443395857360006;4;-3.5;62.12
2117;1208;[12452];2020-05-27;1255.46;21.443395857360006;2;-1.0;60.39
2118;1208;[12138];2020-05-22;2567.68;21.443395857360006;4;-3.0;78.05
2119;1208;[11812, 11604];2020-05-15;457.914;21.443395857360006;4;-3.5;47.86
2120;1208;[11561];2020-05-13;502.036;21.443395857360006;2;-1.0;49.58
2121;1208;[11323];2020-05-08;500.136;21.443395857360006;4;-4.0;49.58
2122;1208;[10984];2020-05-06;43.2;21.443395857360006;2;-1.0;29.3
2123;1208;[10522];2020-04-29;185.08;21.443395857360006;2;-1.0;43.54
2124;1208;[10190];2020-04-24;135.028;21.443395857360006;4;-3.0;43.54
2125;1208;[9952];2020-04-22;424.466;21.443395857360006;2;-1.0;47.86
2126;1208;[9669, 9626];2020-04-17;788.0730000000001;21.443395857360006;4;-3.5;53.18
2127;1208;[8719];2020-04-03;893.039;21.443395857360006;4;-3.0;55.08
2128;1208;[8475];2020-04-01;677.041;21.443395857360006;2;-1.0;51.35
2129;1208;[8041];2020-03-27;417.0;21.443395857360006;4;-3.0;47.86
2130;1208;[7861];2020-03-25;1882.87;21.443395857360006;2;-1.0;69.52
2131;1208;[7269];2020-03-18;218.984;21.443395857360006;2;-1.0;44.85
2132;1208;[6528];2020-03-11;86.068;21.443395857360006;2;-1.0;37.41
2133;1208;[6350];2020-03-06;591.371;21.443395857360006;4;-4.0;49.58
2134;1208;[5922];2020-03-04;2688.86;21.443395857360006;2;-1.0;78.05
2135;1208;[5416];2020-02-28;30.536;21.443395857360006;4;-3.0;29.3
2136;1208;[5239, 5105];2020-02-26;2777.58;21.443395857360006;2;-0.5;78.05
2137;1208;[4974];2020-02-21;2421.74;21.443395857360006;4;-4.0;74.15
2138;1208;[4552, 4613];2020-02-19;481.738;21.443395857360006;2;-1.0;47.86
2139;1208;[3939];2020-02-14;263.682;21.443395857360006;4;0.0;44.85
2140;1208;[3883];2020-02-12;2988.89;21.443395857360006;2;-1.0;78.05
2141;1208;[2501];2020-01-29;550.986;21.443395857360006;2;-1.0;49.58
2142;1208;[2003];2020-01-24;160.458;21.443395857360006;4;-3.0;43.54
2143;1208;[1731];2020-01-22;83.639;21.443395857360006;2;-1.0;37.41
2144;1208;[451];2020-01-08;824.329;21.443395857360006;2;-1.0;55.08
2145;1208;[48];2020-01-03;903.651;21.443395857360006;4;-4.0;55.41
2146;1334;[28237];2020-12-21;5278.4;76.91971192010008;0;0.0;146.08
2147;1334;[28153];2020-12-18;252.5;76.91971192010008;4;0.0;65.88
2148;1334;[28113, 28147];2020-12-17;15595.47;76.91971192010008;3;0.0;203.79
2149;1334;[28028, 28039];2020-12-16;14613.6;76.91971192010008;2;0.0;203.79
2150;1334;[27859, 27941];2020-12-15;10169.970000000001;76.91971192010008;1;0.0;203.79
2151;1334;[27803];2020-12-14;24990.41;76.91971192010008;0;0.0;203.79
2152;1334;[27580];2020-12-10;9118.48;76.91971192010008;3;0.0;172.61
2153;1334;[27253];2020-12-08;6639.5;76.91971192010008;1;0.0;153.76
2154;1334;[27174];2020-12-07;11189.07;76.91971192010008;0;0.0;203.79
2155;1106;[27902];2020-12-15;2320.86;103.86848268102955;1;0.0;113.32
2156;1106;[27794];2020-12-14;628.862;103.86848268102955;0;0.0;78.47
2157;1106;[27603, 27616];2020-12-10;3452.9700000000003;103.86848268102955;3;0.0;125.56
2158;1106;[27470];2020-12-09;5052.75;103.86848268102955;2;0.0;151.97
2159;1106;[27125];2020-12-07;9859.08;103.86848268102955;0;0.0;190.98
2160;1106;[26898];2020-12-03;229.861;103.86848268102955;3;0.0;68.54
2161;1106;[26843];2020-12-02;1091.01;103.86848268102955;2;0.0;87.67
2162;1106;[26593];2020-11-30;146.0;103.86848268102955;0;0.0;66.53
2163;1106;[26257];2020-11-26;7228.36;103.86848268102955;3;0.0;175.31
2164;1106;[26237];2020-11-25;1616.22;103.86848268102955;2;0.0;100.6
2165;1106;[25821, 25676];2020-11-19;6117.094;103.86848268102955;3;-0.5;163.17
2166;1106;[25638];2020-11-18;320.0;103.86848268102955;2;0.0;70.62
2167;1106;[25545];2020-11-17;5304.63;103.86848268102955;1;0.0;151.97
2168;1106;[25422];2020-11-16;947.0;103.86848268102955;0;0.0;84.67
2169;1106;[25230, 25097];2020-11-12;8575.06;103.86848268102955;3;-0.5;181.61
2170;1106;[24978];2020-11-11;50.721;103.86848268102955;2;0.0;48.85
2171;1106;[24697];2020-11-09;10663.8;103.86848268102955;0;0.0;225.48
2172;1106;[24518];2020-11-05;364.0;103.86848268102955;3;0.0;70.62
2173;1106;[24411];2020-11-04;283.0;103.86848268102955;2;0.0;68.54
2174;1106;[24331, 24376];2020-11-03;17166.4;103.86848268102955;1;0.0;225.48
2175;1106;[24096];2020-11-02;2028.43;103.86848268102955;0;0.0;113.32
2176;1106;[24059];2020-10-29;7699.79;103.86848268102955;3;0.0;175.31
2177;1106;[23902, 23922];2020-10-28;4354.0;103.86848268102955;2;0.0;139.12
2178;1106;[23757];2020-10-27;2520.0;103.86848268102955;1;0.0;119.28
2179;1106;[23580];2020-10-26;7088.39;103.86848268102955;0;0.0;175.31
2180;1106;[23384];2020-10-22;196.748;103.86848268102955;3;0.0;66.53
2181;1106;[23367];2020-10-21;160.0;103.86848268102955;2;0.0;66.53
2182;1106;[23151, 23237];2020-10-20;5351.938999999999;103.86848268102955;1;0.0;151.97
2183;1106;[22876];2020-10-15;126.415;103.86848268102955;3;0.0;66.53
2184;1106;[22707];2020-10-13;3892.53;103.86848268102955;1;0.0;132.16
2185;1106;[22468];2020-10-12;34.512;103.86848268102955;0;0.0;44.76
2186;1106;[22280];2020-10-08;10514.65;103.86848268102955;3;0.0;225.48
2187;1106;[22186];2020-10-07;857.334;103.86848268102955;2;0.0;84.19
2188;1106;[22055];2020-10-06;1906.0;103.86848268102955;1;0.0;109.17
2189;1106;[21971];2020-10-05;46.5;103.86848268102955;0;0.0;44.76
2190;1106;[21859, 21814];2020-10-01;10149.0;103.86848268102955;3;-0.5;225.48
2191;1106;[21671];2020-09-30;4046.29;103.86848268102955;2;0.0;139.12
2192;1106;[21493];2020-09-29;3240.52;103.86848268102955;1;0.0;125.56
2193;1106;[21410];2020-09-28;1040.85;103.86848268102955;0;0.0;87.67
2194;1106;[21282];2020-09-24;17261.6;103.86848268102955;3;0.0;225.48
2195;1106;[21046];2020-09-23;689.968;103.86848268102955;2;0.0;78.47
2196;1106;[20997];2020-09-22;372.0;103.86848268102955;1;0.0;70.62
2197;1106;[20823];2020-09-21;4030.2;103.86848268102955;0;0.0;139.12
2198;1106;[20784];2020-09-17;11835.0;103.86848268102955;3;0.0;225.48
2199;1106;[20605];2020-09-16;917.448;103.86848268102955;2;0.0;84.67
2200;1106;[20534];2020-09-15;4507.5;103.86848268102955;1;0.0;144.38
2201;1106;[20276];2020-09-14;9000.95;103.86848268102955;0;0.0;190.98
2202;1106;[20182];2020-09-10;739.28;103.86848268102955;3;0.0;81.28
2203;1106;[20048];2020-09-09;259.0;103.86848268102955;2;0.0;68.54
2204;1106;[19952];2020-09-08;4170.0;103.86848268102955;1;0.0;139.12
2205;1106;[19814];2020-09-07;937.787;103.86848268102955;0;0.0;84.67
2206;1106;[19710];2020-09-03;1838.62;103.86848268102955;3;0.0;106.25
2207;1106;[19499];2020-09-02;708.854;103.86848268102955;2;0.0;81.28
2208;1106;[19434];2020-09-01;2272.28;103.86848268102955;1;0.0;113.32
2209;1106;[19279];2020-08-31;114.0;103.86848268102955;0;0.0;66.53
2210;1106;[19133];2020-08-27;1268.1;103.86848268102955;3;0.0;92.29
2211;1106;[18780];2020-08-24;6000.28;103.86848268102955;0;0.0;163.17
2212;1106;[18661];2020-08-20;8791.8;103.86848268102955;3;0.0;181.61
2213;1106;[18409];2020-08-18;1233.73;103.86848268102955;1;0.0;92.29
2214;1106;[18271];2020-08-17;7241.61;103.86848268102955;0;0.0;175.31
2215;1106;[17541];2020-08-04;103.5;103.86848268102955;1;0.0;66.53
2216;1106;[17442];2020-08-03;4685.0;103.86848268102955;0;0.0;144.38
2217;1106;[17227];2020-07-30;2298.0;103.86848268102955;3;0.0;113.32
2218;1106;[17133];2020-07-29;5466.0;103.86848268102955;2;0.0;151.97
2219;1106;[17003];2020-07-28;211.0;103.86848268102955;1;0.0;68.54
2220;1106;[16939];2020-07-27;129.0;103.86848268102955;0;0.0;66.53
2221;1106;[16746];2020-07-23;937.708;103.86848268102955;3;0.0;84.67
2222;1106;[16521];2020-07-21;2801.09;103.86848268102955;1;0.0;119.28
2223;1106;[16244];2020-07-20;2816.48;103.86848268102955;0;0.0;119.28
2224;1106;[16153, 16223];2020-07-16;4740.55;103.86848268102955;3;0.0;144.38
2225;1106;[15981];2020-07-15;5349.63;103.86848268102955;2;0.0;151.97
2226;1106;[15850];2020-07-14;2691.84;103.86848268102955;1;0.0;119.28
2227;1106;[15809];2020-07-13;153.713;103.86848268102955;0;0.0;66.53
2228;1106;[15621];2020-07-09;1623.54;103.86848268102955;3;0.0;100.6
2229;1106;[15463];2020-07-08;4025.69;103.86848268102955;2;0.0;139.12
2230;1106;[15346];2020-07-07;3572.38;103.86848268102955;1;0.0;132.16
2231;1106;[15221];2020-07-06;325.534;103.86848268102955;0;0.0;70.62
2232;1106;[15118, 15097];2020-07-02;8241.0;103.86848268102955;3;-0.5;181.61
2233;1106;[14910];2020-07-01;10996.11;103.86848268102955;2;0.0;225.48
2234;1106;[14853];2020-06-30;12624.18;103.86848268102955;1;0.0;225.48
2235;1106;[14735];2020-06-29;2769.14;103.86848268102955;0;0.0;119.28
2236;1106;[14449];2020-06-25;1846.58;103.86848268102955;3;0.0;106.25
2237;1106;[14349];2020-06-24;6798.62;103.86848268102955;2;0.0;163.17
2238;1106;[14245, 14309];2020-06-23;4533.0;103.86848268102955;1;0.0;144.38
2239;1106;[14157];2020-06-22;664.301;103.86848268102955;0;0.0;78.47
2240;1106;[14007];2020-06-18;6108.78;103.86848268102955;3;0.0;163.17
2241;1106;[13743];2020-06-17;526.0;103.86848268102955;2;0.0;75.76
2242;1106;[13650];2020-06-16;6546.26;103.86848268102955;1;0.0;163.17
2243;1106;[13560];2020-06-15;5852.0;103.86848268102955;0;0.0;151.97
2244;1106;[13353, 13473];2020-06-11;10454.36;103.86848268102955;3;0.0;225.48
2245;1106;[13253];2020-06-10;8162.88;103.86848268102955;2;0.0;181.61
2246;1106;[13113];2020-06-09;7886.48;103.86848268102955;1;0.0;175.31
2247;1106;[12920];2020-06-08;2732.73;103.86848268102955;0;0.0;119.28
2248;1106;[12776];2020-06-04;2578.0;103.86848268102955;3;0.0;119.28
2249;1106;[12636];2020-06-03;742.41;103.86848268102955;2;0.0;81.28
2250;1106;[12618];2020-06-02;6700.89;103.86848268102955;1;0.0;163.17
2251;1106;[12459];2020-05-28;1727.38;103.86848268102955;3;0.0;103.4
2252;1106;[12325];2020-05-27;7577.6;103.86848268102955;2;0.0;175.31
2253;1106;[12193];2020-05-26;3397.08;103.86848268102955;1;0.0;125.56
2254;1106;[12039];2020-05-25;3196.45;103.86848268102955;0;0.0;125.56
2255;1106;[11992];2020-05-20;6456.44;103.86848268102955;2;0.0;163.17
2256;1106;[11836];2020-05-19;2710.36;103.86848268102955;1;0.0;119.28
2257;1106;[11727];2020-05-18;2695.42;103.86848268102955;0;0.0;119.28
2258;1106;[11587];2020-05-14;979.36;103.86848268102955;3;0.0;84.67
2259;1106;[11424];2020-05-13;9767.78;103.86848268102955;2;0.0;190.98
2260;1106;[11248];2020-05-12;15358.05;103.86848268102955;1;0.0;225.48
2261;1106;[11135];2020-05-11;2767.67;103.86848268102955;0;0.0;119.28
2262;1106;[10892];2020-05-07;29.965;103.86848268102955;3;0.0;44.76
2263;1106;[10774];2020-05-06;1489.91;103.86848268102955;2;0.0;97.04
2264;1106;[10701];2020-05-05;2699.35;103.86848268102955;1;0.0;119.28
2265;1106;[10671];2020-05-04;4370.5;103.86848268102955;0;0.0;139.12
2266;1106;[10494];2020-04-30;2819.05;103.86848268102955;3;0.0;119.28
2267;1106;[10395];2020-04-29;3060.0;103.86848268102955;2;0.0;125.56
2268;1106;[10320];2020-04-28;9909.78;103.86848268102955;1;0.0;190.98
2269;1106;[10105];2020-04-27;1483.78;103.86848268102955;0;0.0;97.04
2270;1106;[10030, 9955];2020-04-23;5125.86;103.86848268102955;3;-0.5;151.97
2271;1106;[9750];2020-04-21;2334.0;103.86848268102955;1;0.0;113.32
2272;1106;[9532];2020-04-20;4332.8;103.86848268102955;0;0.0;139.12
2273;1106;[9474, 9436];2020-04-16;5484.1900000000005;103.86848268102955;3;-0.5;151.97
2274;1106;[9273];2020-04-15;5143.15;103.86848268102955;2;0.0;151.97
2275;1106;[9118];2020-04-14;12505.72;103.86848268102955;1;0.0;225.48
2276;1106;[8967];2020-04-09;226.0;103.86848268102955;3;0.0;68.54
2277;1106;[8848];2020-04-08;2205.3;103.86848268102955;2;0.0;113.32
2278;1106;[8789];2020-04-07;1661.0;103.86848268102955;1;0.0;100.6
2279;1106;[8678];2020-04-06;572.244;103.86848268102955;0;0.0;75.76
2280;1106;[8591, 8503];2020-04-02;9694.808;103.86848268102955;3;-0.5;190.98
2281;1106;[8256];2020-04-01;6543.21;103.86848268102955;2;0.0;163.17
2282;1106;[8174];2020-03-31;9775.15;103.86848268102955;1;0.0;190.98
2283;1106;[8089];2020-03-30;1957.73;103.86848268102955;0;0.0;109.17
2284;1106;[7960, 7885];2020-03-26;16030.68;103.86848268102955;3;-0.5;225.48
2285;1106;[7691];2020-03-25;11465.95;103.86848268102955;2;0.0;225.48
2286;1106;[7641];2020-03-24;11536.0;103.86848268102955;1;0.0;225.48
2287;1106;[7535];2020-03-23;9664.2;103.86848268102955;0;0.0;190.98
2288;1106;[7321, 7156];2020-03-19;21867.0;103.86848268102955;3;-0.5;225.48
2289;1106;[7048];2020-03-18;5071.49;103.86848268102955;2;0.0;151.97
2290;1106;[7010];2020-03-17;2260.8;103.86848268102955;1;0.0;113.32
2291;1106;[6789];2020-03-16;8959.4;103.86848268102955;0;0.0;181.61
2292;1106;[6678, 6634];2020-03-12;5871.87;103.86848268102955;3;-0.5;151.97
2293;1106;[6383];2020-03-11;4020.0;103.86848268102955;2;0.0;139.12
2294;1106;[6360];2020-03-10;11177.81;103.86848268102955;1;0.0;225.48
2295;1106;[6136];2020-03-09;13860.63;103.86848268102955;0;0.0;225.48
2296;1106;[5970, 5890];2020-03-05;7572.053;103.86848268102955;3;-0.5;175.31
2297;1106;[5685];2020-03-04;4580.82;103.86848268102955;2;0.0;144.38
2298;1106;[5659];2020-03-03;11120.39;103.86848268102955;1;0.0;225.48
2299;1106;[5377];2020-03-02;6825.12;103.86848268102955;0;0.0;163.17
2300;1106;[5305];2020-02-27;2455.82;103.86848268102955;3;-1.0;113.32
2301;1106;[5024];2020-02-26;6516.0;103.86848268102955;2;0.0;163.17
2302;1106;[4951];2020-02-25;1028.66;103.86848268102955;1;0.0;87.67
2303;1106;[4658, 4596, 4597];2020-02-20;5364.9;103.86848268102955;3;-0.3333333333333333;151.97
2304;1106;[4425];2020-02-19;1243.0;103.86848268102955;2;0.0;92.29
2305;1106;[4279];2020-02-18;1803.54;103.86848268102955;1;0.0;106.25
2306;1106;[3986, 3851];2020-02-13;9841.23;103.86848268102955;3;-0.5;190.98
2307;1106;[3689];2020-02-12;810.72;103.86848268102955;2;0.0;84.19
2308;1106;[3507];2020-02-11;4985.9;103.86848268102955;1;0.0;144.38
2309;1106;[3260, 3093];2020-02-06;3080.1;103.86848268102955;3;-0.5;125.56
2310;1106;[2955];2020-02-05;1213.0;103.86848268102955;2;0.0;92.29
2311;1106;[2892];2020-02-04;2103.06;103.86848268102955;1;0.0;113.32
2312;1106;[2699];2020-02-03;5917.78;103.86848268102955;0;0.0;151.97
2313;1106;[2588, 2603, 2542];2020-01-30;3642.983;103.86848268102955;3;-0.6666666666666666;132.16
2314;1106;[2305];2020-01-29;8043.8;103.86848268102955;2;0.0;181.61
2315;1106;[2258];2020-01-28;5105.75;103.86848268102955;1;0.0;151.97
2316;1106;[1878, 1782];2020-01-23;3795.0;103.86848268102955;3;-0.5;132.16
2317;1106;[1639];2020-01-22;5842.0;103.86848268102955;2;0.0;151.97
2318;1106;[1513, 1563];2020-01-21;6604.41;103.86848268102955;1;0.0;163.17
2319;1106;[1278];2020-01-20;2282.0;103.86848268102955;0;0.0;113.32
2320;1106;[1223, 1135];2020-01-16;5581.780000000001;103.86848268102955;3;-0.5;151.97
2321;1106;[981];2020-01-15;3018.43;103.86848268102955;2;0.0;125.56
2322;1106;[866];2020-01-14;4402.98;103.86848268102955;1;0.0;139.12
2323;1106;[730];2020-01-13;2162.25;103.86848268102955;0;0.0;113.32
2324;1106;[546, 441];2020-01-09;12472.42;103.86848268102955;3;-0.5;225.48
2325;1106;[51];2020-01-07;9343.86;103.86848268102955;1;0.0;190.98
2326;1200;[28074];2020-12-16;109.798;103.39522980374788;2;-1.0;66.53
2327;1200;[27903];2020-12-15;471.762;103.39522980374788;1;0.0;73.15
2328;1200;[27797];2020-12-11;561.4;103.39522980374788;4;-3.0;75.76
2329;1200;[27606, 27471];2020-12-09;913.475;103.39522980374788;2;-0.5;84.67
2330;1200;[27097];2020-12-04;99.5;103.39522980374788;4;0.0;57.17
2331;1200;[26846];2020-12-02;2866.0;103.39522980374788;2;0.0;119.28
2332;1200;[26594];2020-11-27;302.4;103.39522980374788;4;-3.0;70.62
2333;1200;[26258, 26238];2020-11-25;322.8;103.39522980374788;2;-0.5;70.62
2334;1200;[25889, 25822];2020-11-20;879.0;103.39522980374788;4;-1.5;84.19
2335;1200;[25639];2020-11-18;524.0;103.39522980374788;2;0.0;75.76
2336;1200;[25546];2020-11-17;180.0;103.39522980374788;1;0.0;66.53
2337;1200;[25424, 25231];2020-11-13;3969.0;103.39522980374788;4;-1.5;132.16
2338;1200;[24982];2020-11-11;471.0;103.39522980374788;2;0.0;73.15
2339;1200;[24700, 24666];2020-11-06;1747.6;103.39522980374788;4;-1.5;103.4
2340;1200;[24519];2020-11-04;531.0;103.39522980374788;2;-1.0;75.76
2341;1200;[24335];2020-11-03;51.0;103.39522980374788;1;0.0;48.85
2342;1200;[24100];2020-10-30;392.859;103.39522980374788;4;-3.0;70.62
2343;1200;[23904];2020-10-28;2680.0;103.39522980374788;2;0.0;119.28
2344;1200;[23760];2020-10-27;572.534;103.39522980374788;1;0.0;75.76
2345;1200;[23582];2020-10-23;2067.0;103.39522980374788;4;-3.0;113.32
2346;1200;[23153];2020-10-20;664.5;103.39522980374788;1;0.0;78.47
2347;1200;[22878];2020-10-14;512.389;103.39522980374788;2;-1.0;75.76
2348;1200;[22708];2020-10-13;123.7;103.39522980374788;1;0.0;66.53
2349;1200;[22469];2020-10-09;83.76;103.39522980374788;4;-3.0;57.17
2350;1200;[22281, 22187];2020-10-07;3976.65;103.39522980374788;2;-0.5;132.16
2351;1200;[22056];2020-10-06;288.079;103.39522980374788;1;0.0;68.54
2352;1200;[21972];2020-10-02;592.0;103.39522980374788;4;-3.0;75.76
2353;1200;[21672];2020-09-30;1721.29;103.39522980374788;2;0.0;103.4
2354;1200;[21494];2020-09-29;3169.0;103.39522980374788;1;0.0;125.56
2355;1200;[21412];2020-09-25;2782.15;103.39522980374788;4;-3.0;119.28
2356;1200;[21047];2020-09-23;870.68;103.39522980374788;2;0.0;84.19
2357;1200;[20999];2020-09-22;42.24;103.39522980374788;1;0.0;44.76
2358;1200;[20825];2020-09-18;1759.57;103.39522980374788;4;-3.0;103.4
2359;1200;[20606];2020-09-16;1492.28;103.39522980374788;2;0.0;97.04
2360;1200;[20536];2020-09-15;20.0;103.39522980374788;1;0.0;21.9
2361;1200;[20277];2020-09-11;2202.78;103.39522980374788;4;-3.0;113.32
2362;1200;[20184, 20050];2020-09-09;276.298;103.39522980374788;2;-0.5;68.54
2363;1200;[19954];2020-09-08;182.0;103.39522980374788;1;0.0;66.53
2364;1200;[19816];2020-09-04;1343.0;103.39522980374788;4;-3.0;94.94
2365;1200;[19712, 19500];2020-09-02;2211.0;103.39522980374788;2;-0.5;113.32
2366;1200;[19435];2020-09-01;239.0;103.39522980374788;1;0.0;68.54
2367;1200;[19281];2020-08-28;224.0;103.39522980374788;4;-3.0;68.54
2368;1200;[18784];2020-08-21;433.091;103.39522980374788;4;-3.0;73.15
2369;1200;[18663];2020-08-19;83.0;103.39522980374788;2;-1.0;57.17
2370;1200;[18410];2020-08-18;1319.5361109064645;103.39522980374788;1;0.0;94.94
2371;1200;[18273];2020-08-14;1962.0;103.39522980374788;4;-3.0;109.17
2372;1200;[18109];2020-08-12;3961.32;103.39522980374788;2;0.0;132.16
2373;1200;[17841];2020-08-07;301.011;103.39522980374788;4;-3.0;70.62
2374;1200;[17731, 17623];2020-08-05;1086.6000000000001;103.39522980374788;2;-0.5;87.67
2375;1200;[17543];2020-08-04;178.0;103.39522980374788;1;0.0;66.53
2376;1200;[17443];2020-07-31;2708.0;103.39522980374788;4;-3.0;119.28
2377;1200;[17228, 17135];2020-07-29;1493.669;103.39522980374788;2;-0.5;97.04
2378;1200;[16940];2020-07-24;369.424;103.39522980374788;4;-3.0;70.62
2379;1200;[16747, 16614];2020-07-22;141.554;103.39522980374788;2;-0.5;66.53
2380;1200;[16523];2020-07-21;598.6;103.39522980374788;1;0.0;75.76
2381;1200;[16248];2020-07-17;297.381;103.39522980374788;4;-3.0;68.54
2382;1200;[16155, 15982];2020-07-15;1560.17;103.39522980374788;2;-0.5;99.8
2383;1200;[15811];2020-07-10;74.712;103.39522980374788;4;-3.0;48.85
2384;1200;[15624];2020-07-08;691.511;103.39522980374788;2;-1.0;78.47
2385;1200;[15348];2020-07-07;12.111;103.39522980374788;1;0.0;21.9
2386;1200;[15222];2020-07-03;761.466;103.39522980374788;4;-3.0;81.28
2387;1200;[15098];2020-07-01;9.0;103.39522980374788;2;-1.0;21.9
2388;1200;[14736];2020-06-26;280.8;103.39522980374788;4;-3.0;68.54
