,Haversine_Distance
11830,102.41895973058209
11831,104.87386366316656
11832,101.65627700729945
11833,118.66179538887839
11834,38.77341217430926
11835,41.49549530940783
11836,41.97917772207555
11837,35.58713023512805
11838,42.212779362188314
11839,43.847164587162816
11840,55.487816434203985
11841,37.71375190992982
11842,57.1321548180012
11843,39.810374732595214
11844,33.493588944558745
11845,40.38777397429673
11846,80.56572409088504
11847,21.087443449131683
11848,26.04230922366078
11849,21.34040406872393
11850,77.81598555493623
11851,52.04141252763051
11852,41.36820446402116
11853,41.36820446402116
11854,36.05869306459485
11855,40.66826141927131
11856,51.32260506520584
11857,67.14769373653104
11858,64.0271179598725
11859,66.78287981565236
11860,71.30248539010418
11861,66.20084371545406
11862,62.803689189672035
11863,62.803689189672035
11864,71.54111928910095
11865,58.10619503889309
11866,50.601749342086634
11867,81.5234666614338
11868,71.80966047437968
11869,49.177530630439236
11870,59.35094696852839
11871,66.02560937987312
11872,58.13353162016262
11873,60.936899463866474
11874,59.35094696852839
11875,86.95039245085735
11876,86.95039245085735
11877,86.95039245085735
11878,86.95039245085735
11879,90.25413034837183
11880,90.38849752788101
11881,104.68224297819614
11882,107.89939615740768
11883,129.6225763699579
11884,118.73986913673316
11885,118.17954859702185
11886,121.46197948276894
11887,148.8624529168708
11888,119.62865804624934
11889,106.52730601158335
11890,129.71238504671692
11891,129.32659216884556
11892,82.92693109007908
11893,86.30845998362942
11894,85.68001248307253
11895,74.62169189262086
11896,73.75096420853768
11897,103.72356380483443
11898,67.43651063059856
11899,64.8452394226266
11900,77.81598555493623
11901,125.28087080653292
11902,77.81598555493623
11903,78.54351384449872
11904,94.16697548584733
11905,30.353360348714208
11906,32.162370234668934
11907,28.340765562479923
11908,32.016725075655664
11909,30.524211132344842
11910,23.16438329422282
11911,31.89257518034898
11912,21.405804261874575
11913,27.101461831737407
11914,29.91673398868865
11915,33.493588944558745
11916,34.0389990977101
11917,42.28004059983251
11918,36.374921142920336
11919,35.70775665703366
11920,40.5709569487597
11921,39.810374732595214
11922,39.01028069636905
11923,80.14040638490725
11924,84.80595495243489
11925,107.31773049159862
11926,82.23214722824527
11927,41.02224222512584
11928,48.8097809393506
11929,38.77341217430926
11930,47.09658763248041
11931,42.93585519434705
11932,47.11902244628036
11933,51.148840406950136
11934,44.3634618583034
11935,128.37004980267415
11936,126.4569986925703
11937,144.77841850186243
11938,122.4118564251037
11939,122.77472163689583
11940,146.3237013657134
11941,146.28483212705854
11942,109.8569441670975
11943,108.865255358508
11944,94.78598634588046
11945,94.78598634588046
11946,95.2934597774418
11947,95.55121621562104
11948,85.08271871493227
11949,104.66769269296829
11950,98.46845081566191
11951,89.69678023951909
11952,98.30662239517898
11953,86.95978877717648
11954,110.2669238032832
11955,111.65476503442696
11956,110.2669238032832
11957,109.99300036304045
11958,109.99300036304045
11959,110.52109391548981
11960,72.26439779754718
11961,49.61239725887598
11962,85.66977587380946
11963,75.37501062031917
11964,49.61239725887598
11965,49.61239725887598
11966,71.848411229437
11967,41.49549530940783
11968,36.21824390925801
11969,41.83514541718165
11970,40.66826141927131
11971,42.8883444409277
11972,42.212779362188314
11973,40.66826141927131
11974,76.84369939617658
11975,72.56944860916941
11976,95.25967719370065
11977,96.29519232643449
11978,93.22893911540154
11979,72.91250027651678
11980,78.20062955546628
11981,95.45326192856113
11982,71.99711429017762
11983,105.92613141462334
11984,102.41895973058209
11985,98.3299470595236
11986,104.87386366316656
11987,101.03677287859625
11988,98.59993764531397
11989,113.75450224153279
11990,126.27219472318184
11991,54.60633499531865
11992,50.49022048066578
11993,50.80768113765248
11994,57.1321548180012
11995,129.32788879690625
11996,31.654503424867485
11997,104.68224297819614
11998,120.52046091033176
11999,129.32788879690625
12000,126.27219472318184
12001,95.55121621562104
12002,67.43651063059856
12003,95.65379420967062
12004,64.8452394226266
12005,89.39952802921432
12006,110.00731333203127
12007,120.43157230150798
12008,110.2669238032832
12009,109.99300036304045
12010,90.32278432112786
12011,109.99300036304045
12012,75.1415420902117
12013,82.92693109007908
12014,75.37501062031917
12015,46.78301296710091
12016,73.75096420853768
12017,94.41424073755145
12018,94.78598634588046
12019,86.30845998362942
12020,85.68001248307253
12021,91.12596012207428
12022,94.1649985429122
12023,95.55121621562104
12024,94.6692372182695
12025,78.79749012011636
12026,115.04716049032056
12027,121.69982077501747
12028,123.55806391516077
12029,136.734256771492
12030,116.13951866114874
12031,102.41895973058209
12032,89.87897765564342
12033,105.10930583499352
12034,104.87386366316656
12035,86.95978877717648
12036,24.16606287292985
12037,43.906917384394866
12038,19.414759132492883
12039,26.04230922366078
12040,22.287859530682216
12041,17.209516783636694
12042,77.81598555493623
12043,98.58235303947737
12044,109.02071412758421
12045,115.54547313165486
12046,116.40033954108381
12047,58.10619503889309
12048,49.177530630439236
12049,66.02560937987312
12050,58.13353162016262
12051,60.15959580190216
12052,42.327549766538915
12053,80.56572409088504
12054,74.69022156898411
12055,78.20062955546628
12056,102.40770606479376
12057,74.69022156898411
12058,72.77356121082504
12059,104.68224297819614
12060,67.80522816043943
12061,54.760564772192296
12062,48.8097809393506
12063,63.8856894260414
12064,52.04141252763051
12065,64.0271179598725
12066,60.021629553933
12067,44.3634618583034
12068,66.20084371545406
12069,66.89621795365053
12070,32.162370234668934
12071,31.97663580147683
12072,32.016725075655664
12073,26.72222894692913
12074,26.72222894692913
12075,31.927863990196222
12076,21.405804261874575
12077,39.16747498554808
12078,42.65043832300146
12079,33.493588944558745
12080,36.374921142920336
12081,35.70775665703366
12082,41.57567221360745
12083,39.810374732595214
12084,39.88309213398283
12085,154.3044524888062
12086,126.39686042911171
12087,149.18266925948097
12088,127.45253091379804
12089,36.266530789320534
12090,42.05347767779566
12091,41.83514541718165
12092,42.8883444409277
12093,40.66826141927131
12094,48.44949072919388
12095,70.90266363133885
12096,48.12596726547917
12097,48.77155376274356
12098,70.97943801486538
12099,16.88618029764552
12100,64.0271179598725
12101,66.20084371545406
12102,66.20084371545406
12103,66.20084371545406
12104,127.14942646952593
12105,129.6225763699579
12106,127.01132403942533
12107,127.14942646952593
12108,129.19817090516605
12109,130.26417865298305
12110,86.95039245085735
12111,85.75335319032067
12112,84.80595495243489
12113,86.95039245085735
12114,90.25413034837183
12115,92.39838396204145
12116,90.38849752788101
12117,145.2864812277724
12118,126.93927197597728
12119,122.4118564251037
12120,146.28483212705854
12121,127.38141794765028
12122,145.68355964536354
12123,12.61525163668742
12124,45.49614288206953
12125,39.74095891948339
12126,38.66457178966993
12127,11.965782762233895
12128,5.8308497176210645
12129,21.443395857360006
12130,38.05370664902886
12131,33.145057276188105
12132,29.002618612951512
12133,72.26439779754718
12134,47.0721815157346
12135,65.96418983933485
12136,45.84353957991468
12137,49.61239725887598
12138,65.97513675503589
12139,11.256731115713466
12140,7.12828245194839
12141,22.4324360396052
12142,21.34040406872393
12143,21.927488434498347
12144,79.67967401602651
12145,110.2669238032832
12146,109.99300036304045
12147,32.37203609049875
12148,20.570876650528888
12149,22.288481180837675
12150,17.209516783636694
12151,70.90266363133885
12152,67.07111827784209
12153,48.292593409271674
12154,95.24765034441435
12155,95.24765034441435
12156,104.68224297819614
12157,112.49471057258445
12158,77.81598555493623
12159,116.40033954108381
12160,145.238672376875
12161,145.2864812277724
12162,122.4118564251037
12163,145.68355964536354
12164,35.82069926767058
12165,35.732670754734514
12166,35.70775665703366
12167,41.57567221360745
12168,33.493588944558745
12169,86.95039245085735
12170,92.39838396204145
12171,86.95039245085735
12172,102.40770606479376
12173,107.89939615740768
12174,85.75335319032067
12175,82.93225191627872
12176,84.80595495243489
12177,80.92790070094198
12178,83.63817439219505
12179,36.266530789320534
12180,40.73680608751603
12181,39.16747498554808
12182,41.49549530940783
12183,39.32644468557123
12184,102.41895973058209
12185,108.4046591960095
12186,101.65627700729945
12187,22.51267482865583
12188,6.920945546799614
12189,5.459996080749199
12190,35.58713023512805
12191,42.327549766538915
12192,33.23056668958048
12193,49.177530630439236
12194,36.19277722642343
12195,95.65379420967062
12196,71.99711429017762
12197,32.016725075655664
12198,31.654503424867485
12199,29.140189917970435
12200,28.875836778303476
12201,29.91673398868865
12202,127.14942646952593
12203,129.6225763699579
12204,129.19817090516605
12205,16.88618029764552
12206,145.2864812277724
12207,148.8624529168708
12208,55.17740649922963
12209,21.087443449131683
12210,21.927488434498347
12211,67.43651063059856
12212,77.81598555493623
12213,89.39952802921432
12214,78.54351384449872
12215,94.16697548584733
12216,82.92693109007908
12217,109.8569441670975
12218,86.30845998362942
12219,104.51864159625154
12220,85.68001248307253
12221,55.1579411607119
12222,41.02224222512584
12223,47.09658763248041
12224,51.148840406950136
12225,64.0271179598725
12226,44.3634618583034
12227,66.95053810042042
12228,73.49892663007246
12229,50.00747364749054
12230,80.63724792380357
12231,58.10619503889309
12232,80.33931753994254
12233,49.177530630439236
12234,59.35094696852839
12235,42.39749158892248
12236,58.13353162016262
12237,42.327549766538915
12238,59.35094696852839
12239,79.67967401602651
12240,75.1415420902117
12241,89.69678023951909
12242,93.829499511425
12243,100.58746818353828
12244,86.95039245085735
12245,96.40087897811286
12246,96.29519232643449
12247,86.95039245085735
12248,95.45326192856113
12249,31.451008885401926
12250,32.162370234668934
12251,32.016725075655664
12252,29.3659374120342
12253,30.524211132344842
12254,26.7516904091196
12255,26.721962555852194
12256,145.238672376875
12257,126.27219472318184
12258,122.4118564251037
12259,146.28483212705854
12260,145.68355964536354
12261,130.14848122123652
12262,85.75335319032067
12263,84.80595495243489
12264,82.23214722824527
12265,105.57242010369221
12266,102.40770606479376
12267,104.68224297819614
12268,71.99711429017762
12269,130.89689323617344
12270,129.6225763699579
12271,127.01132403942533
12272,110.2669238032832
12273,106.60580603889778
12274,109.99300036304045
12275,127.14942646952593
12276,109.99300036304045
12277,41.49549530940783
12278,36.21824390925801
12279,37.82333478537603
12280,42.8883444409277
12281,41.57567221360745
12282,40.66826141927131
12283,41.57567221360745
12284,42.098824868061065
12285,41.75517346894444
12286,37.71375190992982
12287,33.493588944558745
12288,34.0389990977101
12289,44.250426834510556
12290,35.70775665703366
12291,38.27058803346223
12292,38.11584349837509
12293,40.38777397429673
12294,54.60633499531865
12295,50.49022048066578
12296,50.80768113765248
12297,57.1321548180012
12298,126.39686042911171
12299,114.01927570488763
12300,106.52730601158335
12301,129.71238504671692
12302,51.32260506520584
12303,51.57248319240556
12304,66.20084371545406
12305,66.20084371545406
12306,64.8536608125786
12307,39.16747498554808
12308,35.58713023512805
12309,21.405804261874575
12310,40.66826141927131
12311,55.487816434203985
12312,45.901254240158714
12313,49.61239725887598
12314,65.97513675503589
12315,48.673665095885355
12316,102.41895973058209
12317,105.10930583499352
12318,104.87386366316656
12319,104.87386366316656
12320,91.14829575044132
12321,101.65627700729945
12322,86.95978877717648
12323,94.78598634588046
12324,94.78598634588046
12325,94.1649985429122
12326,73.75096420853768
12327,95.55121621562104
12328,78.79749012011636
12329,72.26439779754718
12330,72.26439779754718
12331,76.84369939617658
12332,22.803781392152203
12333,20.570876650528888
12334,19.414759132492883
12335,22.63908408088191
12336,21.331168122114907
12337,26.04230922366078
12338,23.886933471817937
12339,22.288481180837675
12340,22.287859530682216
12341,21.331168122114907
12342,17.209516783636694
12343,85.94169775135603
12344,58.10619503889309
12345,81.5234666614338
12346,71.80966047437968
12347,49.177530630439236
12348,42.39749158892248
12349,58.13353162016262
12350,80.56572409088504
12351,59.35094696852839
12352,67.11826467031972
12353,41.02224222512584
12354,52.04141252763051
12355,44.3634618583034
12356,71.30248539010418
12357,64.8536608125786
12358,111.65476503442696
12359,115.76200010583935
12360,109.99300036304045
12361,109.99300036304045
12362,112.49471057258445
12363,77.81598555493623
12364,125.28087080653292
12365,117.24295970241022
12366,94.16697548584733
12367,116.40033954108381
12368,74.69022156898411
12369,92.29633035458242
12370,86.95039245085735
12371,78.20062955546628
12372,50.80768113765248
12373,57.1321548180012
12374,72.77356121082504
12375,71.99711429017762
12376,41.58645993942089
12377,38.2568610041827
12378,38.2568610041827
12379,90.55968608530328
12380,90.82144615237387
12381,90.70117096280693
12382,102.40770606479376
12383,107.31773049159862
12384,102.40770606479376
12385,104.68224297819614
12386,52.04587170874794
12387,70.1590463490602
12388,62.86685616111242
12389,52.40428182467009
12390,48.44949072919388
12391,69.9233112044054
12392,70.97943801486538
12393,41.51483986140938
12394,33.733813579626165
12395,35.3739558079868
12396,44.250426834510556
12397,35.70775665703366
12398,39.810374732595214
12399,39.01028069636905
12400,35.732670754734514
12401,35.37246466635452
12402,85.75335319032067
12403,95.04091851095333
12404,94.74135513559983
12405,84.80595495243489
12406,95.79292113095408
12407,80.92790070094198
12408,145.238672376875
12409,126.27219472318184
12410,126.93927197597728
12411,122.4118564251037
12412,122.4118564251037
12413,128.80634072476735
12414,146.28483212705854
12415,146.28483212705854
12416,32.162370234668934
12417,29.3659374120342
12418,30.524211132344842
12419,26.7516904091196
12420,28.875836778303476
12421,29.91673398868865
12422,42.05347767779566
12423,42.8883444409277
12424,42.212779362188314
12425,41.69314891061211
12426,72.26439779754718
12427,48.44949072919388
12428,48.77155376274356
12429,48.77155376274356
12430,48.292593409271674
12431,127.14942646952593
12432,132.00256706787806
12433,129.6225763699579
12434,127.01132403942533
12435,131.52642296226992
12436,124.46504507368553
12437,130.26417865298305
12438,11.256731115713466
12439,6.920945546799614
12440,38.66457178966993
12441,11.965782762233895
12442,3.3192439202637636
12443,21.443395857360006
12444,21.760039361631634
12445,33.493588944558745
12446,33.38603150988534
12447,39.16747498554808
12448,49.61239725887598
12449,55.17740649922963
12450,102.41895973058209
12451,89.87897765564342
12452,108.4046591960095
12453,104.87386366316656
12454,98.59993764531397
12455,105.10930583499352
12456,101.65627700729945
12457,75.42221972686842
12458,93.829499511425
12459,100.58746818353828
12460,77.34115620871349
12461,71.848411229437
12462,16.88618029764552
12463,17.073652146121844
12464,38.71122606604108
12465,33.145057276188105
12466,33.80390319142327
12467,33.80390319142327
12468,29.34532077996538
12469,67.43651063059856
12470,46.92539947070882
12471,46.78301296710091
12472,47.04456328472023
12473,48.673665095885355
12474,110.2669238032832
12475,83.43518596714708
12476,109.99300036304045
12477,89.87897765564342
12478,37.35642140105262
12479,42.098824868061065
12480,38.327316643046366
12481,41.75517346894444
12482,42.65043832300146
12483,35.70775665703366
12484,40.38777397429673
12485,67.43651063059856
12486,67.34927653241239
12487,66.68935416187139
12488,71.99711429017762
12489,55.487816434203985
12490,48.0526925964534
12491,73.98131618086605
12492,46.17101763286834
12493,55.17740649922963
12494,49.95119449073398
12495,45.84353957991468
12496,54.69378149947891
12497,47.04456328472023
12498,33.733813579626165
12499,120.52046091033176
12500,126.27219472318184
12501,126.93927197597728
12502,122.63931224344685
12503,122.4118564251037
12504,128.80634072476735
12505,130.06141521417965
12506,86.95039245085735
12507,86.95039245085735
12508,85.75335319032067
12509,84.80595495243489
12510,86.95039245085735
12511,80.92790070094198
12512,82.23214722824527
12513,83.63817439219505
12514,43.906917384394866
12515,34.09571139686762
12516,19.414759132492883
12517,18.473824228898465
12518,33.145057276188105
12519,36.19277722642343
12520,29.002618612951512
12521,36.19277722642343
12522,36.906015040533816
12523,42.05347767779566
12524,39.16747498554808
12525,38.2568610041827
12526,38.2568610041827
12527,37.13747836118296
12528,41.69314891061211
12529,34.79469928697375
12530,30.524211132344842
12531,26.721962555852194
12532,29.91673398868865
12533,97.23738859486181
12534,104.68224297819614
12535,104.68224297819614
12536,107.89939615740768
12537,102.88657650281434
12538,25.532090649242697
12539,24.16606287292985
12540,22.51267482865583
12541,28.443281326344568
12542,22.288481180837675
12543,17.209516783636694
12544,8.840427975931833
12545,11.256731115713466
12546,3.336655239181387
12547,11.965782762233895
12548,3.3192439202637636
12549,5.8308497176210645
12550,20.556977810676784
12551,7.12828245194839
12552,103.72356380483443
12553,89.28248961457089
12554,112.49471057258445
12555,125.28087080653292
12556,72.50493536936835
12557,89.39952802921432
12558,78.54351384449872
12559,116.40033954108381
12560,116.13951866114874
12561,122.67653374396275
12562,109.02071412758421
12563,39.39800512262317
12564,39.6610076095445
12565,33.493588944558745
12566,33.38603150988534
12567,34.0389990977101
12568,37.6473598738468
12569,41.57567221360745
12570,39.88309213398283
12571,35.37246466635452
12572,33.493588944558745
12573,72.26439779754718
12574,89.87897765564342
12575,89.69678023951909
12576,93.829499511425
12577,100.58746818353828
12578,86.95978877717648
12579,70.1590463490602
12580,70.97943801486538
12581,52.04587170874794
12582,52.40428182467009
12583,52.40428182467009
12584,48.44949072919388
12585,48.12596726547917
12586,35.58713023512805
12587,145.2864812277724
12588,126.27219472318184
12589,146.28483212705854
12590,145.68355964536354
12591,146.3237013657134
12592,132.00256706787806
12593,124.46504507368553
12594,129.19817090516605
12595,139.14866211938616
12596,110.2669238032832
12597,115.76200010583935
12598,109.99300036304045
12599,115.76200010583935
12600,110.2669238032832
12601,109.99300036304045
12602,109.99300036304045
12603,110.52109391548981
12604,22.803781392152203
12605,16.88618029764552
12606,21.331168122114907
12607,21.963026149987368
12608,26.04230922366078
12609,102.41895973058209
12610,104.87386366316656
12611,101.65627700729945
12612,41.02224222512584
12613,44.3634618583034
12614,42.327549766538915
12615,77.81598555493623
12616,42.327549766538915
12617,78.79377781666292
12618,108.865255358508
12619,104.51864159625154
12620,79.29506462065754
12621,73.75096420853768
12622,78.79749012011636
12623,38.05370664902886
12624,22.51267482865583
12625,17.209516783636694
12626,105.92613141462334
12627,102.41895973058209
12628,104.87386366316656
12629,104.87386366316656
12630,86.95978877717648
12631,101.65627700729945
12632,54.760564772192296
12633,76.1195013823201
12634,55.1579411607119
12635,49.177530630439236
12636,51.148840406950136
12637,66.78287981565236
12638,66.20084371545406
12639,71.30248539010418
12640,66.89621795365053
12641,85.94169775135603
12642,80.63724792380357
12643,58.10619503889309
12644,67.7315656299533
12645,49.206019398289655
12646,71.80966047437968
12647,81.01732288436956
12648,66.02560937987312
12649,59.35094696852839
12650,48.44949072919388
12651,30.524211132344842
12652,26.04230922366078
12653,120.52046091033176
12654,128.80634072476735
12655,130.06141521417965
12656,39.76046792383491
12657,42.28004059983251
12658,35.70775665703366
12659,41.57567221360745
12660,49.61239725887598
12661,55.17740649922963
12662,49.61239725887598
12663,49.61239725887598
12664,118.54390424171508
12665,129.6225763699579
12666,115.76200010583935
12667,124.73904396260195
12668,130.89689323617344
12669,41.02224222512584
12670,64.0271179598725
12671,66.20084371545406
12672,72.26439779754718
12673,72.26439779754718
12674,76.84369939617658
12675,39.44327317874128
12676,39.5594435398311
12677,40.73680608751603
12678,39.16747498554808
12679,36.21824390925801
12680,36.21824390925801
12681,41.58645993942089
12682,37.82333478537603
12683,42.8883444409277
12684,36.05869306459485
12685,84.80595495243489
12686,86.95039245085735
12687,86.95039245085735
12688,82.93225191627872
12689,95.45326192856113
12690,90.38849752788101
12691,40.66826141927131
12692,72.91250027651678
12693,50.49022048066578
12694,72.77356121082504
12695,104.68224297819614
12696,107.89939615740768
12697,126.39686042911171
12698,121.46197948276894
12699,148.8624529168708
12700,127.45253091379804
12701,119.62865804624934
12702,129.32659216884556
12703,77.81598555493623
12704,67.43651063059856
12705,75.1415420902117
12706,112.49471057258445
12707,67.34927653241239
12708,94.16697548584733
12709,110.00731333203127
12710,111.46146833477827
12711,111.65476503442696
12712,110.2669238032832
12713,109.99300036304045
12714,109.99300036304045
12715,110.2669238032832
12716,145.238672376875
12717,126.27219472318184
12718,146.28483212705854
12719,146.28483212705854
12720,75.42221972686842
12721,82.92693109007908
12722,76.01775147024061
12723,89.69678023951909
12724,93.80233835386801
12725,94.78598634588046
12726,94.78598634588046
12727,93.80233835386801
12728,91.12596012207428
12729,86.30845998362942
12730,95.2934597774418
12731,95.55121621562104
12732,84.97783721482422
12733,49.177530630439236
12734,42.39749158892248
12735,42.327549766538915
12736,42.62548960976677
12737,39.935450621377704
12738,122.67653374396275
12739,109.02071412758421
12740,116.13951866114874
12741,214.2557340738861
12742,44.3634618583034
12743,77.81598555493623
12744,95.24765034441435
12745,120.52046091033176
12746,145.238672376875
12747,145.2864812277724
12748,143.87760029979148
12749,146.28483212705854
12750,145.68355964536354
12751,146.28483212705854
12752,48.8097809393506
12753,51.148840406950136
12754,49.53645341726143
12755,52.04141252763051
12756,49.59397194974684
12757,94.78598634588046
12758,87.70367540823248
12759,89.58850308586281
12760,94.1649985429122
12761,78.79749012011636
12762,67.43651063059856
12763,97.73243191692826
12764,90.44863559416358
12765,77.81598555493623
12766,94.16697548584733
12767,102.41895973058209
12768,89.87897765564342
12769,104.87386366316656
12770,106.52730601158335
12771,86.95978877717648
12772,80.63724792380357
12773,96.40087897811286
12774,58.10619503889309
12775,50.601749342086634
12776,80.4147141201348
12777,60.936899463866474
12778,83.43518596714708
12779,8.840427975931833
12780,11.256731115713466
12781,20.39559326624855
12782,16.88618029764552
12783,3.3192439202637636
12784,21.760039361631634
12785,7.12828245194839
12786,21.331168122114907
12787,125.4193781207411
12788,126.27219472318184
12789,128.80634072476735
12790,72.26439779754718
12791,75.1415420902117
12792,98.30662239517898
12793,98.41299950486187
12794,100.58746818353828
12795,65.97513675503589
12796,41.02224222512584
12797,90.82144615237387
12798,90.70117096280693
12799,44.3634618583034
12800,81.16231659818561
12801,110.2669238032832
12802,110.2669238032832
12803,109.99300036304045
12804,106.60580603889778
12805,109.99300036304045
12806,110.2669238032832
12807,109.99300036304045
12808,116.13951866114874
12809,116.13951866114874
12810,116.13951866114874
12811,72.56944860916941
12812,80.14040638490725
12813,84.80595495243489
12814,82.23214722824527
12815,95.45326192856113
12816,71.99711429017762
12817,121.69982077501747
12818,112.49471057258445
12819,109.02071412758421
12820,141.0082622019318
12821,112.65907234583605
12822,24.16606287292985
12823,38.71122606604108
12824,26.04230922366078
12825,36.19277722642343
12826,22.288481180837675
12827,17.209516783636694
12828,130.89689323617344
12829,132.00256706787806
12830,129.19817090516605
12831,118.17954859702185
12832,86.95039245085735
12833,95.04091851095333
12834,94.74135513559983
12835,86.95039245085735
12836,102.40770606479376
12837,107.89939615740768
12838,32.53089400572381
12839,29.3659374120342
12840,29.3659374120342
12841,30.524211132344842
12842,23.16438329422282
12843,28.22813914265533
12844,31.654503424867485
12845,29.140189917970435
12846,28.875836778303476
12847,29.91673398868865
12848,40.02049902227071
12849,36.906015040533816
12850,41.83514541718165
12851,42.93585519434705
12852,42.8883444409277
12853,38.2568610041827
12854,43.847164587162816
12855,31.570410346252697
12856,29.002618612951512
12857,33.80390319142327
12858,29.34532077996538
12859,52.04587170874794
12860,70.1590463490602
12861,48.77155376274356
12862,62.86685616111242
12863,52.40428182467009
12864,48.44949072919388
12865,70.97943801486538
12866,64.0271179598725
12867,51.57248319240556
12868,66.76377093221697
12869,71.30248539010418
12870,35.70775665703366
12871,38.27058803346223
12872,39.810374732595214
12873,39.88309213398283
12874,33.493588944558745
12875,40.38777397429673
12876,55.487816434203985
12877,46.92539947070882
12878,49.95119449073398
12879,46.78301296710091
12880,48.673665095885355
12881,89.87897765564342
12882,104.68224297819614
12883,90.82144615237387
12884,90.70117096280693
12885,55.17740649922963
12886,93.0111206443439
12887,126.8435905247328
12888,121.46197948276894
12889,126.39686042911171
12890,74.69022156898411
12891,78.53910541443665
12892,72.91250027651678
12893,78.20062955546628
12894,72.77356121082504
12895,71.99711429017762
12896,108.865255358508
12897,108.865255358508
12898,107.79566294191152
12899,104.51864159625154
12900,73.75096420853768
12901,78.79749012011636
12902,24.16606287292985
12903,34.09571139686762
12904,20.570876650528888
12905,19.414759132492883
12906,26.039362332966398
12907,38.71122606604108
12908,33.80390319142327
12909,22.288481180837675
12910,22.287859530682216
12911,102.41895973058209
12912,118.54390424171508
12913,98.59993764531397
12914,105.10930583499352
12915,101.7972469768388
12916,101.65627700729945
12917,41.49549530940783
12918,40.02049902227071
12919,37.98067273416643
12920,36.906015040533816
12921,39.22854678399215
12922,36.21824390925801
12923,42.93585519434705
12924,41.69314891061211
12925,8.840427975931833
12926,8.840427975931833
12927,8.840427975931833
12928,20.39559326624855
12929,11.965782762233895
12930,16.88618029764552
12931,3.3192439202637636
12932,21.443395857360006
12933,7.12828245194839
12934,42.65043832300146
12935,42.65043832300146
12936,37.71375190992982
12937,39.810374732595214
12938,41.57567221360745
12939,33.493588944558745
12940,41.57567221360745
12941,35.732670754734514
12942,39.88309213398283
12943,33.4583894756564
12944,115.04716049032056
12945,112.49471057258445
12946,123.55806391516077
12947,109.99300036304045
12948,107.9607806399285
12949,86.95039245085735
12950,86.95039245085735
12951,96.40087897811286
12952,85.75335319032067
12953,82.93225191627872
12954,84.80595495243489
12955,86.95039245085735
12956,86.95039245085735
12957,95.45326192856113
12958,90.38849752788101
12959,130.89689323617344
12960,132.00256706787806
12961,110.2669238032832
12962,129.6225763699579
12963,110.2669238032832
12964,109.99300036304045
12965,106.60580603889778
12966,127.14942646952593
12967,124.73904396260195
12968,129.19817090516605
12969,130.26417865298305
12970,130.89689323617344
12971,35.70775665703366
12972,41.36820446402116
12973,41.58645993942089
12974,40.66826141927131
12975,52.04587170874794
12976,48.21051919956839
12977,48.77155376274356
12978,62.86685616111242
12979,48.44949072919388
12980,48.77155376274356
12981,69.79972422333475
12982,70.97943801486538
12983,120.52046091033176
12984,145.238672376875
12985,128.80634072476735
12986,146.28483212705854
12987,145.68355964536354
12988,130.06141521417965
12989,125.4193781207411
12990,57.739932589217226
12991,73.98131618086605
12992,82.92693109007908
12993,58.420098542320524
12994,85.66977587380946
12995,47.0721815157346
12996,46.92539947070882
12997,65.96418983933485
12998,82.24388557037355
12999,60.65252480395697
13000,48.8097809393506
13001,47.09658763248041
13002,51.148840406950136
13003,44.3634618583034
13004,66.95053810042042
13005,73.49892663007246
13006,66.20084371545406
13007,22.803781392152203
13008,21.331168122114907
13009,26.04230922366078
13010,20.80584307376239
13011,26.04230922366078
13012,67.43651063059856
13013,64.8452394226266
13014,77.81598555493623
13015,125.28087080653292
13016,109.45173089505325
13017,114.25008667501122
13018,66.68935416187139
13019,72.50493536936835
13020,115.54547313165486
13021,77.81598555493623
13022,85.08271871493227
13023,79.67967401602651
13024,107.20640914489414
13025,75.1415420902117
13026,89.87897765564342
13027,89.69678023951909
13028,90.32278432112786
13029,93.829499511425
13030,100.58746818353828
13031,86.95978877717648
13032,80.63724792380357
13033,58.10619503889309
13034,67.7315656299533
13035,50.601749342086634
13036,64.59625254375275
13037,81.5234666614338
13038,71.80966047437968
13039,42.67434101122749
13040,49.177530630439236
13041,66.02560937987312
13042,58.13353162016262
13043,80.4147141201348
13044,60.936899463866474
13045,80.56572409088504
13046,42.67434101122749
13047,42.327549766538915
13048,38.05370664902886
13049,31.89257518034898
13050,25.296278248211166
13051,33.145057276188105
13052,36.19277722642343
13053,36.19277722642343
13054,29.34532077996538
13055,40.38777397429673
13056,95.74681823813197
13057,91.26108706070643
13058,93.80233835386801
13059,86.30845998362942
13060,95.2934597774418
13061,85.68001248307253
13062,95.55121621562104
13063,30.353360348714208
13064,30.238342809942598
13065,31.97663580147683
13066,27.030097427186853
13067,30.524211132344842
13068,30.524211132344842
13069,31.654503424867485
13070,29.91673398868865
13071,26.721962555852194
13072,95.24765034441435
13073,94.74135513559983
13074,107.31773049159862
13075,102.40770606479376
13076,107.89939615740768
13077,122.4118564251037
13078,122.4118564251037
13079,126.27219472318184
13080,126.4569986925703
13081,55.487816434203985
13082,49.95119449073398
13083,49.61239725887598
13084,54.69378149947891
13085,49.61239725887598
13086,50.80768113765248
13087,104.68224297819614
13088,72.26439779754718
13089,115.76200010583935
13090,122.4118564251037
13091,122.4118564251037
13092,105.57242010369221
13093,102.40770606479376
13094,104.68224297819614
13095,104.68224297819614
13096,107.89939615740768
13097,22.287859530682216
13098,38.71122606604108
13099,33.145057276188105
13100,26.04230922366078
13101,28.443281326344568
