Recipient_ID;Recipient_ID;Shipment_ID;Loading_Date;Weight;Freight_Cost;Sender_Street;Sender_Postal_Code;Sender_City;Recipient_Street;Recipient_Postal_Code;Recipient_City;Recipient_House_No;Calendar_Week;Recipient_Longitude;Recipient_Latitude;Sender_Longitude;Sender_Latitude;Real_Distance;Duration;Euc_Distance;Weekday
1337;1337;18028;2020-08-12;10962.2;259.05;Trinidadstraße 44;27356;Rotenburg (Wümme);WANKELSTRASSE ;26802;MOORMERLAND;5 ;32;7.466793;53.312456;9.3372;53.124339;152880.4;5954.7;126.27219472318184;2
1287;1287;18029;2020-08-12;9740.0;190.98;Trinidadstraße 44;27356;Rotenburg (Wümme);LOGAER SIELTIEF ;26789;LEER;7 ;32;7.510257;53.239739;9.3372;53.124339;147882.2;5931.4;122.4118564251037;2
1297;1297;18033;2020-08-12;183.366;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);ARSTERDAMM ;28277;BREMEN;110 ;32;8.822854;53.044442;9.3372;53.124339;42971.0;2092.6;35.48226887442577;2
1299;1299;18034;2020-08-12;412.286;55.34;Trinidadstraße 44;27356;Rotenburg (Wümme);CARL ZEISS STRASSE ;28816;STUHR;21 ;32;8.753592;53.027607;9.3372;53.124339;48059.9;2308.2;40.44209439664968;2
1236;1236;18038;2020-08-12;105.46;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;67 ;32;8.59354;53.068444;9.3372;53.124339;64051.1;3074.1;50.040955497470684;2
1397;1397;18041;2020-08-12;874.939;72.31;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;32;8.253594;53.108459;9.3372;53.124339;87546.4;3851.5;72.33890920065701;2
1331;1331;18043;2020-08-12;1585.0;95.93;Trinidadstraße 44;27356;Rotenburg (Wümme);KOPPELWEG ;49681;GARREL;10 ;32;8.03512;52.930792;9.3372;53.124339;112559.1;4598.4;89.69678023951909;2
1255;1255;18045;2020-08-12;51.0;46.96;Trinidadstraße 44;27356;Rotenburg (Wümme);HINTERM RHADEN ;26188;EDEWECHT;6 ;32;8.033938;53.124816;9.3372;53.124339;101449.3;4571.5;86.95978877717648;2
1328;1328;18047;2020-08-12;6338.0;163.17;Trinidadstraße 44;27356;Rotenburg (Wümme);ILEXSTRASSE ;26639;WIESMOOR;26 ;32;7.750594;53.376891;9.3372;53.124339;137485.2;6001.2;109.22566965008349;2
1334;1334;18050;2020-08-12;6555.0;153.76;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;32;8.301824;52.824642;9.3372;53.124339;87468.5;3870.5;76.91971192010008;2
1264;1264;18051;2020-08-12;3390.55;130.43;Trinidadstraße 44;27356;Rotenburg (Wümme);DIESELSTRASSE ;26871;PAPENBURG;1 ;32;7.395304;53.09336;9.3372;53.124339;168899.9;7172.3;129.66342281065963;2
1307;1307;18052;2020-08-12;1458.0;97.04;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26683;SATERLAND;5 ;32;7.690675;53.102345;9.3372;53.124339;129965.9;6154.2;109.91891519112322;2
1149;1149;18053;2020-08-12;103.0;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;18 ;32;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;2
1263;1263;18059;2020-08-12;3600.0;127.03;Trinidadstraße 44;27356;Rotenburg (Wümme);HEUWEG ;26389;WILHELMSHAVEN;19 ;32;8.06525;53.525961;9.3372;53.124339;139874.8;5502.1;95.55121621562104;2
1274;1274;18060;2020-08-12;261.395;65.88;Trinidadstraße 44;27356;Rotenburg (Wümme);BRÄGELER RING ;49393;LOHNE;2;32;8.269872;52.680462;9.3372;53.124339;114158.0;4530.6;86.95039245085735;2
1250;1250;18061;2020-08-12;20.965;19.41;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHWICHTELER STRASSE ;49377;VECHTA;36 ;32;8.24554;52.780323;9.3372;53.124339;96305.9;3925.5;82.53215619444538;2
1284;1284;18067;2020-08-12;8528.72;181.61;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;32;7.917339;52.732237;9.3372;53.124339;122139.3;5073.3;104.68224297819614;2
1292;1292;18076;2020-08-12;508.0;65.08;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHIFFSHÖREN ;27572;BREMERHAVEN;3 ;32;8.595662;53.492096;9.3372;53.124339;94712.2;3893.3;64.0271179598725;2
1334;1334;18080;2020-08-12;7922.53;161.86;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;32;8.301824;52.824642;9.3372;53.124339;87468.5;3870.5;76.91971192010008;2
1245;1245;18086;2020-08-12;2471.0;85.73;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27211;BASSUM;13 ;32;8.742445;52.858623;9.3372;53.124339;65748.7;3249.9;49.57468338389478;2
1316;1316;18092;2020-08-12;94.25;43.26;Trinidadstraße 44;27356;Rotenburg (Wümme);BERNAUER STRASSE ;28219;BREMEN;19 ;32;8.802858;53.109182;9.3372;53.124339;47555.7;2275.3;35.70050992028964;2
1293;1293;18095;2020-08-12;184.642;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIEPARK BRUNDORF ;28790;SCHWANEWEDE;14 ;32;8.693508;53.232874;9.3372;53.124339;66839.3;3041.9;44.56191820138161;2
1317;1317;18096;2020-08-12;1105.08;67.86;Trinidadstraße 44;27356;Rotenburg (Wümme);REIHERSTRASSE ;28239;BREMEN;86 ;32;8.732214;53.137461;9.3372;53.124339;55521.2;2673.2;40.38837522950575;2
1116;1116;18100;2020-08-12;80.654;43.26;Trinidadstraße 44;27356;Rotenburg (Wümme);BRUCHWEG ;28309;BREMEN;78 ;32;8.896503;53.051524;9.3372;53.124339;38961.5;1917.2;30.524211132344842;2
1116;1116;18101;2020-08-12;51.0;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);BRUCHWEG ;28309;BREMEN;78 ;32;8.896503;53.051524;9.3372;53.124339;38961.5;1917.2;30.524211132344842;2
1200;1200;18109;2020-08-12;3961.32;132.16;Trinidadstraße 44;27356;Rotenburg (Wümme);NORDLOHER DORFSTRASSE ;26689;APEN;8 ;32;7.789361;53.179567;9.3372;53.124339;130687.5;5785.2;103.39522980374788;2
706;706;18111;2020-08-12;886.25;84.19;Trinidadstraße 44;27356;Rotenburg (Wümme);KÖNIGSTRASSE ;26676;BARSSEL;1 ;32;7.813597;53.134596;9.3372;53.124339;123151.6;5595.3;101.65627700729945;2
997;997;18115;2020-08-12;740.0;78.12;Trinidadstraße 44;27356;Rotenburg (Wümme);AN DER BRÜCKE ;26180;RASTEDE;45 ;32;8.174763;53.242718;9.3372;53.124339;101464.0;4215.1;78.56749418147875;2
1223;1223;18121;2020-08-13;3252.7;120.68;Trinidadstraße 44;27356;Rotenburg (Wümme);DORFSTRASSE ;26219;BÖSEL;7;32;7.955595;52.974956;9.3372;53.124339;122114.0;5101.2;93.829499511425;3
706;706;18122;2020-08-13;82.938;57.17;Trinidadstraße 44;27356;Rotenburg (Wümme);KÖNIGSTRASSE ;26676;BARSSEL;1 ;32;7.813597;53.134596;9.3372;53.124339;123151.6;5595.3;101.65627700729945;3
1304;1304;18130;2020-08-13;433.5;55.34;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOFSTRASSE ;27321;THEDINGHAUSEN;56 ;32;9.018173;52.961928;9.3372;53.124339;45410.0;2368.4;27.946412663630568;3
1191;1191;18137;2020-08-13;117.5;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);FREESENSTRASSE ;27327;MARTFELD;11 ;32;9.047465;52.882568;9.3372;53.124339;56584.0;3223.5;33.145057276188105;3
1326;1326;18141;2020-08-13;1208.0;60.39;Trinidadstraße 44;27356;Rotenburg (Wümme);MOORSTRASSE ;27299;LANGWEDEL;21 ;32;9.185402;52.981885;9.3372;53.124339;46852.4;2136.1;18.810775482701473;3
1274;1274;18143;2020-08-13;3922.52;127.03;Trinidadstraße 44;27356;Rotenburg (Wümme);BRÄGELER RING ;49393;LOHNE;2;32;8.269872;52.680462;9.3372;53.124339;114158.0;4530.6;86.95039245085735;3
1250;1250;18144;2020-08-13;106.78;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHWICHTELER STRASSE ;49377;VECHTA;36 ;32;8.24554;52.780323;9.3372;53.124339;96305.9;3925.5;82.53215619444538;3
1316;1316;18155;2020-08-13;138.75;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);BERNAUER STRASSE ;28219;BREMEN;19 ;32;8.802858;53.109182;9.3372;53.124339;47555.7;2275.3;35.70050992028964;3
1293;1293;18157;2020-08-13;55.0;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIEPARK BRUNDORF ;28790;SCHWANEWEDE;14 ;32;8.693508;53.232874;9.3372;53.124339;66839.3;3041.9;44.56191820138161;3
1397;1397;18159;2020-08-13;173.489;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;32;8.253594;53.108459;9.3372;53.124339;87546.4;3851.5;72.33890920065701;3
1235;1235;18161;2020-08-13;16.965;18.1;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;53 ;32;8.59354;53.068444;9.3372;53.124339;64051.1;3074.1;50.040955497470684;3
1310;1310;18162;2020-08-13;5111.8;114.99;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27809;LEMWERDER;9 ;32;8.614094;53.166113;9.3372;53.124339;63502.0;3297.4;48.44949072919388;3
1284;1284;18166;2020-08-13;9823.58;190.98;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;32;7.917339;52.732237;9.3372;53.124339;122139.3;5073.3;104.68224297819614;3
1110;1110;18167;2020-08-13;1226.49;79.26;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOF ;49424;GOLDENSTEDT;10 ;32;8.394492;52.8003;9.3372;53.124339;85932.4;3934.0;72.69667999479175;3
1299;1299;18174;2020-08-13;680.5;59.37;Trinidadstraße 44;27356;Rotenburg (Wümme);CARL ZEISS STRASSE ;28816;STUHR;21 ;32;8.753592;53.027607;9.3372;53.124339;48059.9;2308.2;40.44209439664968;3
1222;1222;18186;2020-08-13;545.625;57.33;Trinidadstraße 44;27356;Rotenburg (Wümme);EDISONSTRASSE ;28357;BREMEN;21 ;32;8.891634;53.111667;9.3372;53.124339;43696.1;2182.8;29.7685363427645;3
1226;1226;18189;2020-08-13;271.434;68.54;Trinidadstraße 44;27356;Rotenburg (Wümme);ZEISIGWEG ;49624;LÖNINGEN;2 ;32;7.792475;52.728865;9.3372;53.124339;130267.8;5466.1;112.49471057258445;3
1318;1318;18195;2020-08-13;537.679;65.08;Trinidadstraße 44;27356;Rotenburg (Wümme);HÜLSMEYER STRASSE ;49406;EYDELSTEDT;56 ;32;8.525849;52.702806;9.3372;53.124339;91273.1;4674.3;71.80966047437968;3
1245;1245;18197;2020-08-13;36.814;33.86;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27211;BASSUM;13 ;32;8.742445;52.858623;9.3372;53.124339;65748.7;3249.9;49.57468338389478;3
1173;1173;18200;2020-08-13;317.0;46.21;Trinidadstraße 44;27356;Rotenburg (Wümme);BOSCHSTRASSE ;27367;SOTTRUM;10 ;32;9.211197;53.103328;9.3372;53.124339;13317.1;1064.4;8.728226331154465;3
1173;1173;18202;2020-08-13;74.5;31.97;Trinidadstraße 44;27356;Rotenburg (Wümme);BOSCHSTRASSE ;27367;SOTTRUM;10 ;32;9.211197;53.103328;9.3372;53.124339;13317.1;1064.4;8.728226331154465;3
1273;1273;18207;2020-08-13;2036.84;74.15;Trinidadstraße 44;27356;Rotenburg (Wümme);GERHARD LIESEGANG STRASSE ;27404;ZEVEN;1 ;32;9.297964;53.27437;9.3372;53.124339;25604.2;1512.5;16.88618029764552;3
1307;1307;18217;2020-08-13;2290.7;113.32;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26683;SATERLAND;5 ;32;7.690675;53.102345;9.3372;53.124339;129965.9;6154.2;109.91891519112322;3
1149;1149;18218;2020-08-13;2133.0;113.32;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;18 ;32;7.691198;53.080462;9.3372;53.124339;141673.3;5966.3;109.99300036304045;3
1266;1266;18219;2020-08-13;632.791;81.53;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTKANAL LINKS ;26871;PAPENBURG;72 ;32;7.404576;53.076239;9.3372;53.124339;164262.5;7315.4;129.1352799800504;3
1266;1266;18220;2020-08-13;51.5;50.76;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTKANAL LINKS ;26871;PAPENBURG;72 ;32;7.404576;53.076239;9.3372;53.124339;164262.5;7315.4;129.1352799800504;3
