ID_Empf�nger;Shipment_ID;Loading_Date;Weight;Euc_Distance;Weekday;Delay
1245;[7871];2020-03-26;710.999;49.57468338389478;3;0.0
1245;[7729, 7564];2020-03-24;6483.03;49.57468338389478;1;-0.5
1245;[7499];2020-03-20;1319.5361109064645;49.57468338389478;4;-3.0
1245;[7305];2020-03-19;24901.32;49.57468338389478;3;0.0
1245;[7107, 6977];2020-03-17;239.41899999999998;49.57468338389478;1;-0.5
1245;[6771];2020-03-13;105.8;49.57468338389478;4;-3.0
1245;[6571];2020-03-12;6474.0;49.57468338389478;3;0.0
1245;[6424, 6329];2020-03-10;157.956;49.57468338389478;1;-0.5
1245;[6127];2020-03-06;2902.5;49.57468338389478;4;-3.0
1245;[5873];2020-03-05;4769.5;49.57468338389478;3;0.0
1245;[5701, 5580];2020-03-03;15719.0;49.57468338389478;1;-0.5
1245;[5407];2020-02-28;2178.15;49.57468338389478;4;-3.0
1245;[5229];2020-02-27;234.238;49.57468338389478;3;0.0
1245;[5007];2020-02-25;235.0;49.57468338389478;1;-1.0
1245;[4844];2020-02-21;804.0;49.57468338389478;4;-3.0
1245;[4483];2020-02-20;4983.98;49.57468338389478;3;0.0
1245;[4438, 4211];2020-02-18;10669.136110906466;49.57468338389478;1;-0.5
1245;[4148];2020-02-14;356.144;49.57468338389478;4;-3.0
1245;[3903];2020-02-13;15.022;49.57468338389478;3;0.0
1245;[3619, 3604];2020-02-11;5198.82;49.57468338389478;1;-0.5
1245;[3371, 3240];2020-02-07;205.541;49.57468338389478;4;-1.5
1245;[3193];2020-02-06;40.282;49.57468338389478;3;0.0
1245;[3018, 2849];2020-02-04;7870.4;49.57468338389478;1;-0.5
1245;[2695];2020-01-31;301.0;49.57468338389478;4;-3.0
1245;[2319];2020-01-28;3616.0;49.57468338389478;1;-1.0
1245;[1982];2020-01-24;4338.0;49.57468338389478;4;-3.0
1245;[1845];2020-01-23;2839.0;49.57468338389478;3;0.0
1245;[1604];2020-01-21;2418.0;49.57468338389478;1;-1.0
1245;[1365];2020-01-17;108.357;49.57468338389478;4;-3.0
1245;[1028];2020-01-16;63.163;49.57468338389478;3;0.0
1245;[896, 757];2020-01-14;396.9;49.57468338389478;1;-0.5
1245;[607];2020-01-10;9164.27;49.57468338389478;4;-3.0
1245;[378];2020-01-09;4386.0;49.57468338389478;3;0.0
1245;[318];2020-01-07;2726.0;49.57468338389478;1;-1.0
1245;[6];2020-01-03;24573.27;49.57468338389478;4;-3.0
1120;[27928, 27532];2020-12-10;4319.7300000000005;28.78362613208983;3;-2.5
1120;[27246, 26970];2020-12-03;3495.639;28.78362613208983;3;-2.5
1120;[26734, 26310];2020-11-26;3896.46;28.78362613208983;3;-2.5
1120;[26015, 25668];2020-11-19;5932.62;28.78362613208983;3;-2.5
1120;[25510, 25134];2020-11-12;6642.14;28.78362613208983;3;-2.5
1120;[24896, 24602];2020-11-05;1271.28;28.78362613208983;3;-2.5
