Beladedatum;Wochentag;Kalenderwoche;ID_Empfänger;Gewicht;Frachtkosten;ID_Sendung;MR_ID;Monat;Frachtkosten_AF
28.9.2022;2;39;[1115, 1016];10352.95;237.35263475;[5987, 5858, 5986, 5842, 6029];2-59-2;9.0;481.9626645
28.9.2022;2;39;[1088, 1031, 1089, 1034, 1176];3181.87;340.01850575;[5923, 5920, 5924, 5925, 5919];2-20038-2;9.0;228.75182969999997
28.9.2022;2;39;[1236, 1186, 1350, 1102];19770.13;416.91328525;[5969, 5972, 5995, 5846, 6002, 6095, 5970];2-20126-2;9.0;861.0432903
29.9.2022;3;39;[1067, 1371, 1068];6385.83;158.79640700000002;[5943, 6060, 5944];3-7057-1;9.0;295.32365730000004
29.9.2022;3;39;[1082];6699.0;276.7043125;[6015];3-8271-2;9.0;259.82169
29.9.2022;3;39;[1062, 1061, 1056, 1063, 1065, 1204];6630.639999999999;485.41198475;[5980, 5955, 5954, 5951, 5913, 5952, 5914];3-31218-2;9.0;397.0878984
30.9.2022;4;39;[1213];2794.48;47.373788;[6004];4-33-0;9.0;121.9530888
30.9.2022;4;39;[1187, 1045, 1151];4895.2;190.62726375000003;[6096, 6097, 5998, 6046];4-4321-1;9.0;265.96951199999995
3.10.2022;0;40;[1133];1114.64;148.54006475;[6136];0-62-2;10.0;62.637938399999996
3.10.2022;0;40;[1177, 1236];4548.57;143.519992;[6253, 6145, 6091];0-9225-0;10.0;230.45000670000002
3.10.2022;0;40;[1035, 1255, 1034];6992.17;397.6676935;[6036, 6109, 6038];0-21444-2;10.0;316.7335227
3.10.2022;0;40;[1063, 1372, 1204];8505.1;519.6696119999998;[6079, 6151, 6077, 6082];0-26071-2;10.0;393.43508099999997
2022-10-04 00:00:00;1;40;1076;1043.0;60.10833;6223;1-13554-1;10.0;60.10833
4.10.2022;1;40;[1213, 1041, 1126, 1076, 1084];11973.8;277.930807;[6160, 6164, 6161, 6162, 6163, 6044, 6194, 6153, 6196, 6123];1-13554-1;10.0;715.703208
4.10.2022;1;40;[1053, 1061, 1062, 1068, 1067, 1313];14258.91;551.53021;[6205, 6075, 6150, 6076, 6051, 6049, 6127, 6305];1-20401-2;10.0;689.7221121
5.10.2022;2;40;[1016];6738.52;237.35263475;[6113, 6227];2-59-2;10.0;284.4971412
2022-10-05 00:00:00;2;40;1088;435.91;38.6719821;6209;2-20038-2;10.0;38.6719821
2022-10-05 00:00:00;2;40;1031;6742.2;261.347082;6207;2-20038-2;10.0;261.347082
5.10.2022;2;40;[1035, 1091, 1176, 1034, 1089, 1031];23970.4;340.01850575;[6139, 6254, 6249, 6141, 6211, 6208, 6210, 6250, 6248, 6251, 6102];2-20038-2;10.0;1402.4938881
5.10.2022;2;40;[1186, 1236, 1102, 1045];21237.04;416.91328525;[6241, 6246, 6215, 6216, 6107, 6364, 6245];2-20126-2;10.0;912.8398824
6.10.2022;3;40;[1371, 1068];7577.97;158.79640700000002;[6389, 6165];3-7057-1;10.0;314.1381207
2022-10-06 00:00:00;3;40;1082;5354.89;212.3611659;6431;3-8271-2;10.0;212.3611659
2022-10-06 00:00:00;3;40;1123;7927.08;303.18519480000003;6231;3-8271-2;10.0;303.18519480000003
