,Euc_Distance
7759,49.59397194974684
7760,65.25550055643441
7761,71.30248539010418
7762,53.97346500779966
7763,44.56191820138161
7764,42.098824868061065
7765,27.946412663630568
7766,23.886933471817937
7767,41.46229730013664
7768,41.46229730013664
7769,104.68224297819614
7770,38.66457178966993
7771,126.27219472318184
7772,98.0516794277243
7773,106.50249510475021
7774,101.65627700729945
7775,20.867949250181194
7776,41.52992480316283
7777,16.88607044715543
7778,109.99300036304045
7779,109.91891519112322
7780,109.99300036304045
7781,118.73986913673316
7782,118.17954859702185
7783,86.95039245085735
7784,86.95039245085735
7785,82.53215619444538
7786,92.29633035458242
7787,82.9753844665531
7788,80.92790070094198
7789,90.25413034837183
7790,82.9753844665531
7791,83.63817439219505
7792,72.69667999479175
7793,95.24770970393443
7794,95.04091851095333
7795,102.40770606479376
7796,104.68224297819614
7797,104.68224297819614
7798,105.7145935134644
7799,39.22186652936831
7800,42.88832569966228
7801,51.46036375696112
7802,44.56191820138161
7803,43.847164587162816
7804,40.487751625712704
7805,53.97346500779966
7806,22.803781392152203
7807,20.570876650528888
7808,38.62106874747586
7809,33.145057276188105
7810,36.19275426488829
7811,31.61302101765469
7812,24.06312447755103
7813,22.86167615731109
7814,21.502491050633434
7815,31.901040344897066
7816,28.340765562479923
7817,30.524211132344842
7818,30.524211132344842
7819,21.963026149987368
7820,26.818650075900237
7821,21.331168122114907
7822,28.78362613208983
7823,29.7685363427645
7824,21.899207979356706
7825,42.098824868061065
7826,39.6610076095445
7827,33.518663826504266
7828,42.487905864384736
7829,33.38603150988534
7830,37.6473598738468
7831,35.48226887442577
7832,37.6473598738468
7833,36.123380687705115
7834,40.62643970784477
7835,33.518663826504266
7836,40.44209439664968
7837,127.46044532325548
7838,129.66342281065963
7839,127.46044532325548
7840,124.85677376987859
7841,129.1352799800504
7842,35.70050992028964
7843,65.51180954996084
7844,90.8727012154815
7845,64.0271179598725
7846,72.97392260180148
7847,65.25550055643441
7848,64.8536608125786
7849,80.68562036224102
7850,8.728226331154465
7851,3.336655239181387
7852,11.949941636189628
7853,27.946412663630568
7854,5.440174284345304
7855,21.44345358689099
7856,29.34532077996538
7857,19.414759132492883
7858,18.810775482701473
7859,58.0088984792715
7860,50.60169642849973
7861,80.33931753994254
7862,71.80966047437968
7863,42.67434101122749
7864,80.51287542688905
7865,49.57468338389478
7866,66.02560937987312
7867,60.936899463866474
7868,72.33890920065701
7869,76.42300040171631
7870,93.829499511425
7871,101.0081695909236
7872,65.97513675503589
7873,94.8705382426288
7874,75.1415420902117
7875,112.49471057258445
7876,76.91971192010008
7877,115.54547313165486
7878,116.40033954108381
7879,103.86848268102955
7880,89.01161547973665
7881,86.95978877717648
7882,103.15228921513861
7883,101.95424519502478
7884,91.14829575044132
7885,86.95978877717648
7886,114.17570202777833
7887,129.32788879690625
7888,122.63931224344685
7889,122.4118564251037
7890,122.4118564251037
7891,146.28483212705854
7892,145.68355964536354
7893,70.1590463490602
7894,53.247766399047556
7895,53.247766399047556
7896,71.00062581307161
7897,69.79972422333475
7898,70.97943801486538
7899,122.03002437786272
7900,122.65468229779621
7901,131.17153213604692
7902,75.24579847826908
7903,77.01750198776979
7904,84.70956259094784
7905,126.27219472318184
7906,41.46229730013664
7907,46.17101763286834
7908,50.81097153425046
7909,50.82358685606124
7910,47.37534656398681
7911,48.44949072919388
7912,48.76339524649007
7913,82.92693109007908
7914,109.22566965008349
7915,79.29506462065754
7916,78.56749418147875
7917,71.82708057110683
7918,82.53215619444538
7919,84.70956259094784
7920,82.3725683370234
7921,89.41965431270714
7922,82.9753844665531
7923,46.17101763286834
7924,45.68554225521779
7925,76.01775147024061
7926,101.0081695909236
7927,72.33890920065701
7928,75.24579847826908
7929,42.65043832300146
7930,39.6610076095445
7931,33.518663826504266
7932,37.60983362278275
7933,41.46229730013664
7934,30.30577535221612
7935,30.524211132344842
7936,26.751752738535668
7937,31.38697050598945
7938,29.7685363427645
7939,40.02049902227071
7940,35.53954965594383
7941,41.58645993942089
7942,36.05869306459485
7943,40.87715498089698
7944,146.28483212705854
7945,106.50249510475021
7946,145.68355964536354
7947,8.728226331154465
7948,3.336655239181387
7949,11.949941636189628
7950,46.398465545007774
7951,25.277702896865645
7952,22.863606409492384
7953,5.927179660792162
7954,103.86848268102955
7955,103.39522980374788
7956,76.91971192010008
7957,76.91971192010008
7958,67.01963838231669
7959,66.68935416187139
7960,89.65189462928141
7961,94.15152578774251
7962,92.57902241834337
7963,95.55121621562104
7964,129.66342281065963
7965,127.46044532325548
7966,129.1352799800504
7967,118.54390424171508
7968,109.91891519112322
7969,109.99300036304045
7970,109.99300036304045
7971,109.99300036304045
7972,118.17954859702185
7973,40.832764371325084
7974,44.56191820138161
7975,31.89257518034898
7976,35.48226887442577
7977,50.040955497470684
7978,126.27219472318184
7979,125.86933911056458
7980,122.4118564251037
7981,122.77472163689583
7982,98.0516794277243
7983,19.414759132492883
7984,36.6099465479182
7985,27.872518111966798
7986,86.95039245085735
7987,107.31773049159862
7988,90.25413034837183
7989,104.68224297819614
7990,103.51147951544549
7991,125.2624075987403
7992,108.99914648000839
7993,94.16697548584733
7994,116.40033954108381
7995,47.18346467894871
7996,35.53954965594383
7997,35.53954965594383
7998,38.13723764046
7999,42.88832569966228
8000,38.2568610041827
8001,40.38837522950575
8002,78.13800371472468
8003,67.01963838231669
8004,86.95179596757465
8005,66.68935416187139
8006,94.8705382426288
8007,76.01775147024061
8008,93.829499511425
8009,89.39952802921432
8010,78.53910541443665
8011,100.52332478122462
8012,72.95946350374666
8013,71.42321670434517
8014,82.9753844665531
8015,95.57916927640747
8016,145.2864812277724
8017,126.27219472318184
8018,146.28483212705854
8019,145.68355964536354
8020,38.2568610041827
8021,40.38837522950575
8022,27.030097427186853
8023,30.524211132344842
8024,31.89257518034898
8025,28.340765562479923
8026,29.7685363427645
8027,42.65043832300146
8028,39.6610076095445
8029,35.48226887442577
8030,40.44209439664968
8031,36.18180351765365
8032,14.308303841533565
8033,3.3192439202637636
8034,5.8308497176210645
8035,21.44345358689099
8036,5.927179660792162
8037,86.95039245085735
8038,97.23738859486181
8039,92.29633035458242
8040,86.95039245085735
8041,89.48062026520616
8042,104.68224297819614
8043,89.65189462928141
8044,46.17101763286834
8045,45.84353957991468
8046,73.75096420853768
8047,78.56749418147875
8048,42.67434101122749
8049,49.57468338389478
8050,60.33871920804173
8051,42.327549766538915
8052,80.48377876966595
8053,129.66342281065963
8054,109.91891519112322
8055,109.99300036304045
8056,107.00709761883138
8057,109.99300036304045
8058,127.46044532325548
8059,109.8024828445699
8060,109.99300036304045
8061,48.44949072919388
8062,48.76339524649007
8063,48.192820680706184
8064,48.76339524649007
8065,139.97157354585988
8066,127.65456505216312
8067,106.50249510475021
8068,119.62865804624934
8069,50.040955497470684
8070,54.61890769961574
8071,50.040955497470684
8072,50.040955497470684
8073,11.256731115713466
8074,20.395484768593114
8075,31.38697050598945
8076,16.88607044715543
8077,39.22186652936831
8078,35.53954965594383
8079,35.53954965594383
8080,36.05869306459485
8081,42.88832569966228
8082,42.18739567818737
8083,103.86848268102955
8084,112.29666847527598
8085,118.54390424171508
8086,103.15228921513861
8087,103.39522980374788
8088,126.43783534384872
8089,118.17954859702185
8090,125.37041311374973
8091,109.22566965008349
8092,95.88501105230874
8093,95.2327564421738
8094,95.55121621562104
8095,94.6692372182695
8096,94.5301331944764
8097,105.37220096015471
8098,72.33890920065701
8099,72.33890920065701
8100,77.01750198776979
8101,75.24579847826908
8102,98.0516794277243
8103,101.65627700729945
8104,86.95978877717648
8105,55.17043918567162
8106,70.1590463490602
8107,62.86689635576837
8108,53.247766399047556
8109,53.247766399047556
8110,53.247766399047556
8111,71.00062581307161
8112,69.79972422333475
8113,70.97943801486538
8114,103.51147951544549
8115,112.49471057258445
8116,76.91971192010008
8117,110.13120808402829
8118,108.99914648000839
8119,76.10149670216792
8120,97.64861450003453
8121,19.414759132492883
8122,33.145057276188105
8123,27.946412663630568
8124,22.86167615731109
8125,26.04230922366078
8126,76.1195013823201
8127,54.72902655092485
8128,67.11826467031972
8129,47.12475783774368
8130,64.0271179598725
8131,51.57248319240556
8132,55.45048354517782
8133,40.832764371325084
8134,49.97406525157515
8135,51.46036375696112
8136,44.56191820138161
8137,65.25550055643441
8138,86.95039245085735
8139,65.97513675503589
8140,129.66342281065963
8141,130.0904727132258
8142,127.46044532325548
8143,129.1352799800504
8144,132.14876491896334
8145,131.17153213604692
8146,108.99914648000839
8147,62.86689635576837
8148,48.44949072919388
8149,55.17740649922963
8150,68.86910957346598
8151,109.91891519112322
8152,109.99300036304045
8153,127.46044532325548
8154,108.05430096566757
8155,118.66179538887839
8156,90.73195679789308
8157,90.8727012154815
8158,41.24318296692958
8159,21.192926476649397
8160,36.05869306459485
8161,41.72239390888556
8162,38.2568610041827
8163,44.56191820138161
8164,56.044708027211236
8165,53.247766399047556
8166,48.192820680706184
8167,59.751513013572385
8168,103.86848268102955
8169,106.50249510475021
8170,48.996492062991734
8171,46.17101763286834
8172,47.072088631786556
8173,50.040955497470684
8174,48.673665095885355
8175,67.43651063059856
8176,94.8705382426288
8177,76.91971192010008
8178,67.01963838231669
8179,89.39952802921432
8180,93.920795566648
8181,72.33890920065701
8182,73.98131618086605
8183,56.551897413379635
8184,101.0081695909236
8185,65.97513675503589
8186,42.65043832300146
8187,36.83559584580775
8188,40.04721680587786
8189,33.38603150988534
8190,34.0389990977101
8191,35.48226887442577
8192,50.81097153425046
8193,40.44209439664968
8194,40.44209439664968
8195,71.82708057110683
8196,86.95039245085735
8197,95.04091851095333
8198,95.24770970393443
8199,97.23738859486181
8200,72.95946350374666
8201,82.53215619444538
8202,82.9753844665531
8203,84.70956259094784
8204,80.92790070094198
8205,82.9753844665531
8206,83.63817439219505
8207,104.68224297819614
8208,22.5010942177233
8209,22.803781392152203
8210,22.288481180837675
8211,18.810775482701473
8212,3.336655239181387
8213,11.949941636189628
8214,16.88607044715543
8215,21.331168122114907
8216,21.331168122114907
8217,5.927179660792162
8218,26.818650075900237
8219,31.89257518034898
8220,28.78362613208983
8221,145.238672376875
8222,144.41026813851505
8223,126.27219472318184
8224,126.47057030079608
8225,146.28483212705854
8226,130.14848122123652
8227,145.68355964536354
8228,130.14848122123652
8229,125.37041311374973
8230,38.05370664902886
8231,24.132760224081586
8232,19.414759132492883
8233,36.19275426488829
8234,27.946412663630568
8235,60.18210264636874
8236,49.97406525157515
8237,47.12475783774368
8238,65.51180954996084
8239,50.84093987538504
8240,65.25550055643441
8241,50.00747364749054
8242,66.89621795365053
8243,89.01161547973665
8244,75.24579847826908
8245,93.829499511425
8246,76.6470204474975
8247,86.95978877717648
8248,297.099978249849
8249,297.099978249849
8250,103.86848268102955
8251,103.39522980374788
8252,103.39522980374788
8253,106.50249510475021
8254,105.37220096015471
8255,105.01023255517076
8256,109.91891519112322
8257,109.91891519112322
8258,109.99300036304045
8259,101.65627700729945
8260,101.65627700729945
8261,71.18627250956409
8262,58.0088984792715
8263,80.33931753994254
8264,81.5234666614338
8265,71.80966047437968
8266,57.1321548180012
8267,59.233087562909766
8268,39.22186652936831
8269,42.05347767779566
8270,40.832764371325084
8271,41.52992480316283
8272,35.53954965594383
8273,44.56191820138161
8274,40.87715498089698
8275,129.1352799800504
8276,130.90626466390225
8277,109.22566965008349
8278,109.8569441670975
8279,86.39919346698488
8280,104.74372134773445
8281,110.19722083841049
8282,149.24879695613984
8283,149.24879695613984
8284,127.65456505216312
8285,119.62865804624934
8286,129.71238504671692
8287,50.84093987538504
8288,64.0271179598725
8289,71.54111928910095
8290,54.38011087955795
8291,65.25550055643441
8292,71.30248539010418
8293,31.939163515913748
8294,30.524211132344842
8295,28.22813914265533
8296,31.359957761467875
8297,29.7685363427645
8298,35.48226887442577
8299,40.38837522950575
8300,89.28248961457089
8301,112.49471057258445
8302,76.91971192010008
8303,89.39952802921432
8304,76.10149670216792
8305,119.9205242809256
8306,145.238672376875
8307,126.27219472318184
8308,126.39356200349488
8309,126.43783534384872
8310,146.28483212705854
8311,145.68355964536354
8312,125.37041311374973
8313,55.35692139921839
8314,73.98131618086605
8315,82.92693109007908
8316,85.66977587380946
8317,50.040955497470684
8318,101.0081695909236
8319,50.040955497470684
8320,93.22893911540154
8321,42.67434101122749
8322,49.57468338389478
8323,42.39749158892248
8324,50.81097153425046
8325,42.327549766538915
8326,50.82358685606124
8327,95.57916927640747
8328,76.42300040171631
8329,84.70956259094784
8330,82.9753844665531
8331,105.68071453654288
8332,104.68224297819614
8333,104.68224297819614
8334,33.38603150988534
8335,46.17101763286834
8336,42.28004059983251
8337,39.810374732595214
8338,36.18180351765365
8339,41.46229730013664
8340,47.37534656398681
8341,39.810374732595214
8342,48.673665095885355
8343,35.37246466635452
8344,93.80233835386801
8345,98.83740975816225
8346,98.83740975816225
8347,98.83740975816225
8348,94.95103749780596
8349,79.29506462065754
8350,79.29506462065754
8351,73.75096420853768
8352,94.6692372182695
8353,78.56749418147875
8354,94.5301331944764
8355,85.08271871493227
8356,72.33890920065701
8357,98.30662239517898
8358,65.97513675503589
8359,98.09524855647554
8360,110.13120808402829
8361,115.54547313165486
8362,115.7786229785741
8363,86.95039245085735
8364,86.95039245085735
8365,100.52332478122462
8366,92.29633035458242
8367,86.95039245085735
8368,108.99914648000839
8369,86.27421764508388
8370,60.936899463866474
8371,85.08271871493227
8372,21.087443449131683
8373,42.436364159247766
8374,33.145057276188105
8375,26.04230922366078
8376,33.80390319142327
8377,37.22856624365567
8378,24.06312447755103
8379,55.35692139921839
8380,75.84528869317585
8381,46.17101763286834
8382,74.31749846763323
8383,67.11826467031972
8384,90.55968608530328
8385,64.0271179598725
8386,64.8536608125786
8387,90.59962384942045
8388,86.95039245085735
8389,95.24770970393443
8390,95.04091851095333
8391,97.23738859486181
8392,95.6453511106438
8393,86.95039245085735
8394,88.22703890459087
8395,112.49471057258445
8396,76.91971192010008
8397,125.2624075987403
8398,86.141273415191
8399,72.50493536936835
8400,82.53215619444538
8401,84.70956259094784
8402,82.51792487963388
8403,80.92790070094198
8404,82.3725683370234
8405,84.70956259094784
8406,83.63817439219505
8407,64.59625254375275
8408,80.33931753994254
8409,81.5234666614338
8410,42.67434101122749
8411,49.57468338389478
8412,66.02560937987312
8413,60.936899463866474
8414,42.327549766538915
8415,80.48377876966595
8416,59.233087562909766
8417,41.72239390888556
8418,38.2568610041827
8419,44.56191820138161
8420,43.847164587162816
8421,67.01963838231669
8422,50.040955497470684
8423,41.83514541718165
8424,38.13723764046
8425,28.78362613208983
8426,31.38697050598945
8427,42.65043832300146
8428,33.518663826504266
8429,57.1321548180012
8430,36.123380687705115
8431,40.62643970784477
8432,55.17043918567162
8433,70.1590463490602
8434,56.044708027211236
8435,69.73468213250285
8436,53.247766399047556
8437,53.247766399047556
8438,70.97943801486538
8439,69.41183908224839
8440,49.97406525157515
8441,51.46036375696112
8442,36.906015040533816
8443,42.88832569966228
8444,43.847164587162816
8445,62.86689635576837
8446,48.44949072919388
8447,55.17740649922963
8448,48.76339524649007
8449,48.24444087566369
8450,145.238672376875
8451,126.27219472318184
8452,126.47057030079608
8453,122.4118564251037
8454,122.77472163689583
8455,146.28483212705854
8456,130.14848122123652
8457,145.68355964536354
8458,146.28483212705854
8459,130.14848122123652
8460,8.728226331154465
8461,8.728226331154465
8462,11.256731115713466
8463,22.5010942177233
8464,6.920945546799614
8465,11.949941636189628
8466,5.217727521447897
8467,17.126775864985504
8468,21.44345358689099
8469,17.411755526834074
8470,5.927179660792162
8471,115.74386635314312
8472,89.69678023951909
8473,109.91891519112322
8474,103.70505378096338
8475,107.00709761883138
8476,93.829499511425
8477,118.73986913673316
8478,108.66277184081024
8479,21.963026149987368
8480,21.331168122114907
8481,27.946412663630568
8482,27.872518111966798
8483,18.810775482701473
8484,72.33890920065701
8485,89.01161547973665
8486,75.24579847826908
8487,86.95978877717648
8488,127.46044532325548
8489,132.14876491896334
8490,127.46044532325548
8491,129.66342281065963
8492,127.46044532325548
8493,124.85677376987859
8494,129.1352799800504
8495,130.90626466390225
8496,103.86848268102955
8497,108.99274728403185
8498,105.10930583499352
8499,106.50249510475021
8500,89.41965431270714
8501,50.82358685606124
8502,16.88607044715543
8503,50.60169642849973
8504,104.68224297819614
8505,241.96566294752552
8506,118.54390424171508
8507,109.91891519112322
8508,118.17954859702185
8509,101.65627700729945
8510,72.95946350374666
8511,72.69667999479175
8512,111.96887527172011
8513,109.22566965008349
8514,109.8569441670975
8515,73.75096420853768
8516,145.238672376875
8517,126.27219472318184
8518,146.28483212705854
8519,146.28483212705854
8520,145.68355964536354
8521,72.33890920065701
8522,74.6433111484595
8523,59.3926590448967
8524,65.97513675503589
8525,76.7308299905161
8526,71.848411229437
8527,96.32150970102387
8528,94.95103749780596
8529,95.2327564421738
8530,91.12596012207428
8531,95.55121621562104
8532,39.22186652936831
8533,40.02049902227071
8534,40.832764371325084
8535,41.83514541718165
8536,41.58645993942089
8537,36.05869306459485
8538,42.88832569966228
8539,42.436364159247766
8540,33.145057276188105
8541,33.80390319142327
8542,22.86167615731109
8543,67.43651063059856
8544,76.91971192010008
8545,67.01963838231669
8546,89.39952802921432
8547,86.95978877717648
8548,93.829499511425
8549,86.95978877717648
8550,47.072088631786556
8551,75.24579847826908
8552,30.524211132344842
8553,31.89257518034898
8554,31.38697050598945
8555,26.818650075900237
8556,114.17570202777833
8557,119.9205242809256
8558,127.38141794765028
8559,122.4118564251037
8560,126.43783534384872
8561,106.50249510475021
8562,134.78919148212117
8563,86.95039245085735
8564,82.9753844665531
8565,84.70956259094784
8566,86.95039245085735
8567,89.48062026520616
8568,95.04091851095333
8569,107.31773049159862
8570,104.68224297819614
8571,35.61701600541554
8572,34.0389990977101
8573,39.810374732595214
8574,40.62643970784477
8575,41.3267797213537
8576,41.46229730013664
8577,42.327549766538915
8578,41.46229730013664
8579,41.487579054546075
8580,41.487579054546075
8581,55.17740649922963
8582,50.040955497470684
8583,50.040955497470684
8584,103.86848268102955
8585,103.39522980374788
8586,33.23056668958048
8587,55.45048354517782
8588,49.97406525157515
8589,68.62259851890994
8590,50.84093987538504
8591,51.46036375696112
8592,71.54111928910095
8593,54.6153322841105
8594,65.53814307294023
8595,65.25550055643441
8596,71.30248539010418
8597,53.97346500779966
8598,65.25550055643441
8599,64.8536608125786
8600,89.65189462928141
8601,82.92693109007908
8602,109.22566965008349
8603,109.8569441670975
8604,86.39919346698488
8605,81.31617664711035
8606,115.74386635314312
8607,109.99300036304045
8608,115.74386635314312
8609,109.91891519112322
8610,109.99300036304045
8611,109.99300036304045
8612,110.52109391548981
8613,109.99300036304045
8614,72.33890920065701
8615,89.01161547973665
8616,48.0526925964534
8617,48.0526925964534
8618,47.072088631786556
8619,75.24579847826908
8620,33.662177114894725
8621,20.570876650528888
8622,19.414759132492883
8623,36.6099465479182
8624,36.19275426488829
8625,36.19275426488829
8626,18.810775482701473
8627,129.66342281065963
8628,127.46044532325548
8629,124.85677376987859
8630,130.90626466390225
8631,25.68885933981891
8632,26.04230922366078
8633,27.946412663630568
8634,27.872518111966798
8635,70.1590463490602
8636,62.86689635576837
8637,69.73468213250285
8638,53.247766399047556
8639,48.44949072919388
8640,48.76339524649007
8641,48.76339524649007
8642,70.16667137484242
8643,67.43651063059856
8644,76.91971192010008
8645,98.58235303947737
8646,108.99914648000839
8647,115.54547313165486
8648,89.39952802921432
8649,116.40033954108381
8650,58.0088984792715
8651,50.60169642849973
8652,71.80966047437968
8653,49.57468338389478
8654,42.39749158892248
8655,60.33871920804173
8656,60.936899463866474
8657,42.327549766538915
8658,80.48377876966595
8659,55.35692139921839
8660,50.040955497470684
8661,82.53215619444538
8662,84.70956259094784
8663,107.31773049159862
8664,82.9753844665531
8665,105.68071453654288
8666,89.48062026520616
8667,104.68224297819614
8668,104.68224297819614
8669,105.7145935134644
8670,105.01023255517076
8671,103.86848268102955
8672,98.3299470595236
8673,103.15228921513861
8674,103.39522980374788
8675,106.50249510475021
8676,101.65627700729945
8677,40.832764371325084
8678,41.58645993942089
8679,44.56191820138161
8680,40.38837522950575
8681,126.39686042911171
8682,121.46197948276894
8683,127.65456505216312
8684,125.30460183123544
8685,119.62865804624934
8686,145.238672376875
8687,126.27219472318184
8688,122.4118564251037
8689,146.28483212705854
8690,145.68355964536354
8691,125.37041311374973
8692,40.73680608751603
8693,30.667113627014185
8694,42.05347767779566
8695,38.13723764046
8696,42.88832569966228
8697,40.38837522950575
8698,37.77812270783658
8699,41.787021902471785
8700,37.56957504303698
8701,37.77812270783658
8702,39.810374732595214
8703,41.46229730013664
8704,39.810374732595214
8705,39.18193794026091
8706,36.123380687705115
8707,40.62643970784477
8708,16.88607044715543
8709,14.807927704173474
8710,17.126775864985504
8711,5.8308497176210645
8712,21.44345358689099
8713,22.863606409492384
8714,5.927179660792162
8715,26.818650075900237
8716,26.818650075900237
8717,31.927863990196222
8718,32.096894644208696
8719,27.260364011323507
8720,29.7685363427645
8721,93.80233835386801
8722,94.95103749780596
8723,91.45887786623689
8724,95.55121621562104
8725,110.19722083841049
8726,11.256731115713466
8727,8.728226331154465
8728,21.963026149987368
8729,31.89257518034898
8730,21.331168122114907
8731,21.899207979356706
8732,73.98131618086605
8733,47.09183534205066
8734,93.829499511425
8735,98.30662239517898
8736,78.56749418147875
8737,78.56749418147875
8738,64.0271179598725
8739,20.395484768593114
8740,90.8727012154815
8741,16.88607044715543
8742,41.24318296692958
8743,33.73375042191058
8744,37.56957504303698
8745,35.82069926767058
8746,35.61701600541554
8747,33.518663826504266
8748,40.44209439664968
8749,40.44209439664968
8750,11.256731115713466
8751,3.336655239181387
8752,11.949941636189628
8753,21.331168122114907
8754,5.927179660792162
8755,21.331168122114907
8756,46.17101763286834
8757,47.09183534205066
8758,46.78301296710091
8759,58.95196554962016
8760,42.25877240373002
8761,42.327549766538915
8762,127.46044532325548
8763,130.90626466390225
8764,129.66342281065963
8765,129.1352799800504
8766,30.30577535221612
8767,33.73375042191058
8768,30.524211132344842
8769,28.78362613208983
8770,48.217101831834775
8771,55.17043918567162
8772,70.1590463490602
8773,56.044708027211236
8774,53.247766399047556
8775,48.76339524649007
8776,70.97943801486538
8777,24.132760224081586
8778,22.5010942177233
8779,29.34532077996538
8780,18.810775482701473
8781,105.37220096015471
8782,103.86848268102955
8783,106.50249510475021
8784,103.51147951544549
8785,137.36717792270898
8786,112.49471057258445
8787,76.91971192010008
8788,145.238672376875
8789,126.27219472318184
8790,146.28483212705854
8791,41.787021902471785
8792,39.6610076095445
8793,33.38603150988534
8794,84.70956259094784
8795,107.31773049159862
8796,82.9753844665531
8797,83.63817439219505
8798,104.68224297819614
8799,40.02049902227071
8800,39.16740827249901
8801,38.13723764046
8802,42.88832569966228
8803,44.56191820138161
8804,34.79388557266284
8805,72.33890920065701
8806,89.01161547973665
8807,86.95978877717648
8808,89.69678023951909
8809,100.11628671664285
8810,76.7308299905161
8811,54.381401842169076
8812,69.41183908224839
8813,67.11826467031972
8814,64.0271179598725
8815,55.45048354517782
8816,109.91891519112322
8817,109.91891519112322
8818,107.00709761883138
8819,109.99300036304045
8820,109.99300036304045
8821,118.17954859702185
8822,108.66277184081024
8823,22.803781392152203
8824,38.62106874747586
8825,90.57805567909544
8826,86.95039245085735
8827,95.04091851095333
8828,95.24770970393443
8829,97.23738859486181
8830,71.82708057110683
8831,55.35692139921839
8832,50.00541657757668
8833,97.76795363186366
8834,97.76795363186366
8835,72.33890920065701
8836,59.233087562909766
8837,76.42300040171631
8838,64.0271179598725
8839,65.25550055643441
8840,105.37220096015471
8841,103.86848268102955
8842,103.39522980374788
8843,106.50249510475021
8844,149.24879695613984
8845,109.22566965008349
8846,145.07596087992601
8847,127.65456505216312
8848,119.62865804624934
8849,42.054944662794576
8850,81.5234666614338
8851,71.80966047437968
8852,49.57468338389478
8853,59.233087562909766
8854,66.02560937987312
8855,60.33871920804173
8856,42.327549766538915
8857,83.43518596714708
8858,42.62548960976677
8859,104.66769269296829
8860,76.01775147024061
8861,93.829499511425
8862,39.39800512262317
8863,33.73375042191058
8864,39.6610076095445
8865,42.28004059983251
8866,35.62558955351427
8867,41.46229730013664
8868,94.15152578774251
8869,91.12596012207428
8870,86.39919346698488
8871,94.6692372182695
8872,84.97783721482422
8873,89.01161547973665
8874,72.33890920065701
8875,74.6433111484595
8876,82.92693109007908
8877,47.072088631786556
8878,75.24579847826908
8879,73.75096420853768
8880,51.00069549412106
8881,29.49307120432508
8882,30.524211132344842
8883,31.38697050598945
8884,26.721962555852194
8885,29.7685363427645
8886,86.95039245085735
8887,82.53215619444538
8888,82.9753844665531
8889,84.70956259094784
8890,84.70956259094784
8891,86.95039245085735
8892,82.3725683370234
8893,88.22703890459087
8894,89.48062026520616
8895,76.1195013823201
8896,60.18210264636874
8897,55.45048354517782
8898,66.76377093221697
8899,65.25550055643441
8900,50.00747364749054
8901,118.54390424171508
8902,129.66342281065963
8903,109.99300036304045
8904,109.91891519112322
8905,109.99300036304045
8906,107.00709761883138
8907,129.1352799800504
8908,107.79566294191152
8909,95.55121621562104
8910,36.906015040533816
8911,35.53954965594383
8912,35.53954965594383
8913,42.0571136659709
8914,35.70050992028964
8915,40.38837522950575
8916,55.17740649922963
8917,47.072088631786556
8918,50.00541657757668
8919,50.040955497470684
8920,54.602506572232976
8921,55.07160858561028
8922,126.27219472318184
8923,145.68355964536354
8924,119.9205242809256
8925,125.86933911056458
8926,122.63931224344685
8927,122.4118564251037
8928,122.77472163689583
8929,122.4118564251037
8930,130.14848122123652
8931,78.53910541443665
8932,105.68071453654288
8933,102.40770606479376
8934,104.68224297819614
8935,105.7145935134644
8936,89.28248961457089
8937,76.91971192010008
8938,125.2624075987403
8939,123.55804723693807
8940,108.99914648000839
8941,76.10149670216792
8942,94.16697548584733
8943,49.57468338389478
8944,54.61890769961574
8945,50.81097153425046
8946,67.43651063059856
8947,76.91971192010008
8948,102.40770606479376
8949,122.03002437786272
8950,125.2624075987403
8951,110.13120808402829
8952,133.34632817404105
8953,115.54547313165486
8954,116.40033954108381
8955,127.46044532325548
8956,111.65476503442696
8957,109.91891519112322
8958,109.99300036304045
8959,105.37220096015471
8960,103.86848268102955
8961,105.86746674366675
8962,98.0516794277243
8963,101.65627700729945
8964,20.395484768593114
8965,90.55968608530328
8966,90.8727012154815
8967,16.88607044715543
8968,80.68562036224102
8969,145.238672376875
8970,145.2864812277724
8971,106.50249510475021
8972,146.28483212705854
8973,106.50249510475021
8974,126.27219472318184
8975,122.63931224344685
8976,122.77472163689583
8977,122.4118564251037
8978,130.14848122123652
8979,72.33890920065701
8980,75.24579847826908
8981,38.05370664902886
8982,33.662177114894725
8983,33.145057276188105
8984,38.85192096690339
8985,22.86167615731109
8986,29.34532077996538
8987,69.97108508656552
8988,55.45048354517782
8989,66.8584620077904
8990,47.12475783774368
8991,67.11826467031972
8992,50.84093987538504
8993,64.0271179598725
8994,51.57248319240556
8995,55.45048354517782
8996,66.95053810042042
8997,71.30248539010418
8998,66.89621795365053
8999,95.24770970393443
9000,95.04091851095333
9001,97.23738859486181
9002,92.29633035458242
9003,95.6453511106438
9004,102.40770606479376
9005,104.68224297819614
9006,86.27421764508388
9007,96.34964612153544
9008,96.40087897811286
9009,93.22893911540154
9010,71.80966047437968
9011,49.57468338389478
9012,42.39749158892248
9013,50.81097153425046
9014,42.327549766538915
9015,78.13800371472468
9016,103.51147951544549
9017,67.43651063059856
9018,76.91971192010008
9019,66.47781197135943
9020,98.58235303947737
9021,94.16697548584733
9022,89.01161547973665
9023,98.46845081566191
9024,89.01161547973665
9025,86.95978877717648
9026,46.17101763286834
9027,59.3926590448967
9028,47.09183534205066
9029,65.97513675503589
9030,80.14040638490725
9031,82.53215619444538
