ID_Empfänger;ID_Sendung;Beladedatum;Gewicht;Frachtkosten;Straße_Absender;PLZ_Absender;Stadt_Absender;Straße_Empfänger;PLZ_Empfänger;Stadt_Empfänger;Haus_Empfänger;Kalenderwoche
620;16985;2020-07-27;4.443;73.3088184981154;Trinidadstraße 44;27356;Rotenburg (Wümme);DÜNGSTRUPER STRASSE ;27793;WILDESHAUSEN;83 ;30
1235;16986;2020-07-27;2475.0;85.73;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;53 ;30
1211;16987;2020-07-27;105.094;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);LEERKÄMPE ;28259;BREMEN;4 ;30
1397;16988;2020-07-27;395.0;60.65;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;30
1299;16989;2020-07-27;508.0;57.33;Trinidadstraße 44;27356;Rotenburg (Wümme);CARL ZEISS STRASSE ;28816;STUHR;21 ;30
1083;16990;2020-07-28;208.689;58.88;Trinidadstraße 44;27356;Rotenburg (Wümme);HELGOLÄNDER DAMM ;26954;NORDENHAM;75 ;30
737;16991;2020-07-28;244.687;58.88;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUR ALTEN SCHANZE ;26954;NORDENHAM;8 ;30
673;16992;2020-07-28;372.0;60.65;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHAART ;27804;BERNE;3 ;30
1310;16993;2020-07-28;5.0;73.3088184981154;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27809;LEMWERDER;9 ;30
958;16994;2020-07-28;49.122;33.86;Trinidadstraße 44;27356;Rotenburg (Wümme);HANSERING ;27809;LEMWERDER;24 ;30
925;16995;2020-07-28;254.5;58.88;Trinidadstraße 44;27356;Rotenburg (Wümme);JOHANNASTRASSE ;26954;NORDENHAM;1 ;30
361;16996;2020-07-28;128.22;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);TITANSTR ;26954;NORDENHAM;;30
959;16997;2020-07-28;66.501;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);RINGSTRASSE ;27809;LEMWERDER;11 ;30
1316;16998;2020-07-28;1304.0;71.83;Trinidadstraße 44;27356;Rotenburg (Wümme);BERNAUER STRASSE ;28219;BREMEN;19 ;30
871;16999;2020-07-28;358.0;67.88;Trinidadstraße 44;27356;Rotenburg (Wümme);VECHTAER STRASSE ;49424;LUTTEN;81 ;30
998;17000;2020-07-28;57.6;41.97;Trinidadstraße 44;27356;Rotenburg (Wümme);HAGOLASTRASSE ;49424;GOLDENSTEDT;2 ;30
1109;17001;2020-07-28;2229.8;108.91;Trinidadstraße 44;27356;Rotenburg (Wümme);SÜSTENKAMP ;49424;GOLDENSTEDT;3 ;30
1110;17002;2020-07-28;830.0;80.92;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOF ;49424;GOLDENSTEDT;10 ;30
1106;17003;2020-07-28;211.0;68.54;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;26689;APEN;101 ;30
1198;17004;2020-07-28;279.5;65.88;Trinidadstraße 44;27356;Rotenburg (Wümme);WEBERS FLACH ;26655;WESTERSTEDE;1 ;30
1052;17005;2020-07-28;1920.77;109.17;Trinidadstraße 44;27356;Rotenburg (Wümme);NORDLOHER DORFSTRASSE ;26689;APEN;4A ;30
706;17006;2020-07-28;1504.16;99.8;Trinidadstraße 44;27356;Rotenburg (Wümme);KÖNIGSTRASSE ;26676;BARSSEL;1 ;30
1329;17007;2020-07-28;3387.79;125.56;Trinidadstraße 44;27356;Rotenburg (Wümme);RUDOLF DIESEL STRASSE ;26670;UPLENGEN;10 ;30
1267;17008;2020-07-28;212.75;71.21;Trinidadstraße 44;27356;Rotenburg (Wümme);AMMOLANDSWEG ;26759;HINTE;8 ;30
1337;17009;2020-07-28;364.0;73.36;Trinidadstraße 44;27356;Rotenburg (Wümme);WANKELSTRASSE ;26802;MOORMERLAND;5 ;30
365;17010;2020-07-28;191.2;69.11;Trinidadstraße 44;27356;Rotenburg (Wümme);GROSSER STEIN ;26789;LEER (OSTFRIESLAND);16 ;30
1287;17011;2020-07-28;221.72;68.54;Trinidadstraße 44;27356;Rotenburg (Wümme);LOGAER SIELTIEF ;26789;LEER (OSTFRIESLAND);7 ;30
1287;17012;2020-07-28;28.0;44.76;Trinidadstraße 44;27356;Rotenburg (Wümme);LOGAER SIELTIEF ;26789;LEER (OSTFRIESLAND);7 ;30
1287;17013;2020-07-28;19.0;73.3088184981154;Trinidadstraße 44;27356;Rotenburg (Wümme);LOGAER SIELTIEF ;26789;LEER;7 ;30
820;17014;2020-07-28;96.0;59.39;Trinidadstraße 44;27356;Rotenburg (Wümme);HERDERSTRASSE ;26721;EMDEN;19 ;30
1315;17015;2020-07-28;319.797;53.43;Trinidadstraße 44;27356;Rotenburg (Wümme);KAP HORN STRASSE ;28237;BREMEN;13 ;30
1273;17016;2020-07-28;6237.0;104.68;Trinidadstraße 44;27356;Rotenburg (Wümme);GERHARD LIESEGANG STRASSE ;27404;ZEVEN;1 ;30
882;17017;2020-07-28;3441.53;107.84;Trinidadstraße 44;27356;Rotenburg (Wümme);LUNEDEICH ;27572;BREMERHAVEN;156 ;30
875;17018;2020-07-28;1471.71;93.27;Trinidadstraße 44;27356;Rotenburg (Wümme);AN DER KOLCKWIESE ;26133;OLDENBURG;10 ;30
769;17019;2020-07-28;214.0;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUR AUMUNDSWIESE ;28279;BREMEN;2 ;30
1176;17020;2020-07-28;892.0;63.69;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUR AUMUNDSWIESE ;28279;BREMEN;7;30
1019;17021;2020-07-28;988.5;64.06;Trinidadstraße 44;27356;Rotenburg (Wümme);HEMELINGER HAFENDAMM ;28309;BREMEN;19A ;30
1305;17022;2020-07-28;3772.4;100.0;Trinidadstraße 44;27356;Rotenburg (Wümme);SYKER STRASSE ;27321;THEDINGHAUSEN;205;30
1304;17023;2020-07-28;288.0;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOFSTRASSE ;27321;THEDINGHAUSEN;56 ;30
1089;17024;2020-07-28;68.149;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);DIBBERSER BAHNHOF ;27321;THEDINGHAUSEN;1 ;30
1397;17025;2020-07-28;332.0;60.65;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;30
1311;17026;2020-07-28;311.468;60.65;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;47 ;30
1254;17027;2020-07-28;530.597;57.33;Trinidadstraße 44;27356;Rotenburg (Wümme);HASBERGER STRASSE ;27751;DELMENHORST;196 ;30
352;17028;2020-07-28;265.052;65.88;Trinidadstraße 44;27356;Rotenburg (Wümme);VIEHDAMM ;26188;EDEWECHT;3 ;30
1104;17029;2020-07-28;160.911;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);BERNER STRASSE ;27751;DELMENHORST;9 ;30
1075;17030;2020-07-28;1604.12;96.7;Trinidadstraße 44;27356;Rotenburg (Wümme);OLDENBURGER STRASSE ;26203;WARDENBURG;23 ;30
1016;17031;2020-07-28;334.744;53.43;Trinidadstraße 44;27356;Rotenburg (Wümme);HARPSTEDTER STRASSE ;27755;DELMENHORST;20 ;30
1097;17032;2020-07-28;288.0;65.88;Trinidadstraße 44;27356;Rotenburg (Wümme);HINTERM RHADEN ;26188;EDEWECHT;12 ;30
1128;17033;2020-07-28;505.501;72.82;Trinidadstraße 44;27356;Rotenburg (Wümme);ESCHSTRASSE ;26169;FRIESOYTHE;6;30
1331;17034;2020-07-28;704.863;78.12;Trinidadstraße 44;27356;Rotenburg (Wümme);KOPPELWEG ;49681;GARREL;10 ;30
794;17035;2020-07-28;4243.0;133.72;Trinidadstraße 44;27356;Rotenburg (Wümme);DAIMLER BENZ STRASSE ;49681;GARREL;6 ;30
1223;17036;2020-07-28;1277.91;88.7;Trinidadstraße 44;27356;Rotenburg (Wümme);DORFSTRASSE ;26219;BÖSEL;7;30
1015;17037;2020-07-28;635.627;78.47;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUR FLEISCHMEHLFABRIK ;26169;FRIESOYTHE;1 ;30
1288;17038;2020-07-28;2319.52;85.73;Trinidadstraße 44;27356;Rotenburg (Wümme);FELDHORST ;27711;OSTERHOLZ-SCHARMBECK;4 ;30
795;17039;2020-07-28;107.557;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);FRIEDRICH KOCKS STRASSE ;28197;BREMEN;3 ;30
863;17040;2020-07-28;308.699;53.43;Trinidadstraße 44;27356;Rotenburg (Wümme);BAYERNSTRASSE ;28219;BREMEN;1 ;30
864;17041;2020-07-28;782.0;61.5;Trinidadstraße 44;27356;Rotenburg (Wümme);CARL BENZ STRASSE ;28237;BREMEN;24 ;30
1293;17042;2020-07-28;530.625;57.33;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIEPARK BRUNDORF ;28790;SCHWANEWEDE;14 ;30
736;17043;2020-07-28;1319.5361109064645;33.86;Trinidadstraße 44;27356;Rotenburg (Wümme);STEINACKER ;28717;BREMEN;1 ;30
666;17044;2020-07-28;108.4;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);OKEN ;28219;BREMEN;2 ;30
1155;17045;2020-07-28;1150.61;58.69;Trinidadstraße 44;27356;Rotenburg (Wümme);HAINKÄMPE ;28832;ACHIM;12 ;30
1170;17046;2020-07-28;217.16;44.85;Trinidadstraße 44;27356;Rotenburg (Wümme);MAX PLANCK STRASSE ;27283;VERDEN;36;30
1322;17047;2020-07-28;424.938;47.86;Trinidadstraße 44;27356;Rotenburg (Wümme);BENDINGBOSTELER DORFSTRASSE ;27308;KIRCHLINTELN;15 ;30
1191;17048;2020-07-28;1764.02;78.24;Trinidadstraße 44;27356;Rotenburg (Wümme);FREESENSTRASSE ;27327;MARTFELD;11 ;30
887;17049;2020-07-28;406.0;47.86;Trinidadstraße 44;27356;Rotenburg (Wümme);MÜHLENSTRASSE ;28832;ACHIM;5A ;30
1323;17050;2020-07-28;35.0;33.86;Trinidadstraße 44;27356;Rotenburg (Wümme);HINGSTER STRASSE ;27318;HOYA;1 ;30
1325;17051;2020-07-28;142.0;43.54;Trinidadstraße 44;27356;Rotenburg (Wümme);WESERSTRASSE ;27283;VERDEN;32 ;30
1326;17052;2020-07-28;164.0;43.54;Trinidadstraße 44;27356;Rotenburg (Wümme);MOORSTRASSE ;27299;LANGWEDEL;21 ;30
922;17053;2020-07-28;569.0;72.82;Trinidadstraße 44;27356;Rotenburg (Wümme);GARRELER STRASSE ;26197;GROSSENKNETEN;20 ;30
1334;17054;2020-07-28;2409.99;108.91;Trinidadstraße 44;27356;Rotenburg (Wümme);VISBEKER DAMM ;49429;VISBEK;1A ;30
855;17055;2020-07-28;6067.96;137.4;Trinidadstraße 44;27356;Rotenburg (Wümme);BONRECHTERN ;49429;VISBEK;103 ;30
1226;17056;2020-07-28;1892.0;106.25;Trinidadstraße 44;27356;Rotenburg (Wümme);ZEISIGWEG ;49624;LÖNINGEN;2 ;30
913;17057;2020-07-28;5714.0;151.97;Trinidadstraße 44;27356;Rotenburg (Wümme);WATTBERG ;26903;SURWOLD;51 ;30
1080;17058;2020-07-28;2213.45;113.32;Trinidadstraße 44;27356;Rotenburg (Wümme);VON LIEBIG STRASSE ;49699;LINDERN (OLDENBURG);3 ;30
1229;17059;2020-07-28;425.6;70.3;Trinidadstraße 44;27356;Rotenburg (Wümme);AUF DER HÖHE ;49692;CAPPELN;1;30
520;17060;2020-07-28;3360.0;125.56;Trinidadstraße 44;27356;Rotenburg (Wümme);RAIFFEISENSTRASSE ;26897;BOCKHORST;7 ;30
1264;17061;2020-07-28;135.0;69.11;Trinidadstraße 44;27356;Rotenburg (Wümme);DIESELSTRASSE ;26871;PAPENBURG;1 ;30
1173;17062;2020-07-28;234.5;44.85;Trinidadstraße 44;27356;Rotenburg (Wümme);BOSCHSTRASSE ;27367;SOTTRUM;10 ;30
1300;17063;2020-07-28;184.32;43.54;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHNHOF ;27383;SCHEESSEL;3 ;30
341;17064;2020-07-28;73.987;31.97;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27404;ZEVEN;27 ;30
1142;17065;2020-07-28;377.934;46.21;Trinidadstraße 44;27356;Rotenburg (Wümme);LÜBKEMANNSTRASSE ;28876;OYTEN;15 ;30
1208;17066;2020-07-28;349.213;46.21;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLSCHENDORFER WEG ;27412;TARMSTEDT;6 ;30
1249;17067;2020-07-28;1172.0;86.2;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLZHAUSEN ;49377;VECHTA;16 ;30
1251;17068;2020-07-28;373.478;67.88;Trinidadstraße 44;27356;Rotenburg (Wümme);MITTELWAND ;49377;VECHTA;6 ;30
1281;17069;2020-07-28;627.0;75.43;Trinidadstraße 44;27356;Rotenburg (Wümme);ALTER FLUGPLATZ ;49377;VECHTA;2 ;30
1282;17070;2020-07-28;2033.95;108.91;Trinidadstraße 44;27356;Rotenburg (Wümme);NORDKÄMPE ;49377;VECHTA;1A ;30
1026;17071;2020-07-28;3182.0;120.68;Trinidadstraße 44;27356;Rotenburg (Wümme);MITTELWAND ;49377;VECHTA;87 ;30
1252;17072;2020-07-28;115.628;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);STUKENBORG ;49377;VECHTA;71 ;30
1199;17073;2020-07-28;305.459;70.62;Trinidadstraße 44;27356;Rotenburg (Wümme);STELLMACHERSTRASSE ;26817;RHAUDERFEHN;1 ;30
1113;17074;2020-07-28;637.0;78.47;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;26683;SATERLAND;200 ;30
342;17075;2020-07-28;1026.81;87.67;Trinidadstraße 44;27356;Rotenburg (Wümme);HASENSTRASSE ;26817;RHAUDERFEHN;1A ;30
1201;17076;2020-07-28;63.144;48.85;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;5 ;30
1307;17077;2020-07-28;91.0;57.17;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26683;SATERLAND;5 ;30
978;17078;2020-07-28;432.0;73.15;Trinidadstraße 44;27356;Rotenburg (Wümme);KOLONIESTRASSE ;26683;SATERLAND;85 ;30
1308;17079;2020-07-28;571.0;75.76;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;30
763;17080;2020-07-28;81.779;57.17;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;29 ;30
1017;17081;2020-07-28;112.0;66.53;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHAFTRIFT ;26817;RHAUDERFEHN;19 ;30
1125;17082;2020-07-28;66.834;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);SEBALDSBRÜCKER HEERSTRASSE ;28309;BREMEN;235 ;30
885;17083;2020-07-28;1003.9;66.34;Trinidadstraße 44;27356;Rotenburg (Wümme);STRESEMANNSTRASSE ;28207;BREMEN;14 ;30
1126;17084;2020-07-28;374.796;53.43;Trinidadstraße 44;27356;Rotenburg (Wümme);STRESEMANNSTRASSE ;28207;BREMEN;39 ;30
1116;17085;2020-07-28;247.0;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);BRUCHWEG ;28309;BREMEN;78 ;30
1117;17086;2020-07-28;36.0;33.86;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUM PANREPEL ;28307;BREMEN;44 ;30
1222;17087;2020-07-28;44.75;33.86;Trinidadstraße 44;27356;Rotenburg (Wümme);EDISONSTRASSE ;28357;BREMEN;21 ;30
1274;17088;2020-07-28;446.306;70.3;Trinidadstraße 44;27356;Rotenburg (Wümme);BRÄGELER RING ;49393;LOHNE;2;30
589;17089;2020-07-28;342.822;70.62;Trinidadstraße 44;27356;Rotenburg (Wümme);ARTLANDSTRASSE ;49610;QUAKENBRÜCK;75 ;30
1186;17090;2020-07-28;2906.93;114.65;Trinidadstraße 44;27356;Rotenburg (Wümme);BAHLER STRASSE ;49413;DINKLAGE;9 ;30
979;17091;2020-07-28;121.955;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);IN DER BAHLER HEIDE ;49413;DINKLAGE;4 ;30
961;17092;2020-07-28;1388.48;94.94;Trinidadstraße 44;27356;Rotenburg (Wümme);JOHANNES GUTENBERG STRASSE ;49632;ESSEN;12 ;30
1035;17093;2020-07-28;245.774;68.54;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHÖPFWERK ;49610;QUAKENBRÜCK;16 ;30
934;17094;2020-07-28;633.0;78.47;Trinidadstraße 44;27356;Rotenburg (Wümme);HINDENBURGSTRASSE ;49610;QUAKENBRÜCK;36 ;30
1284;17095;2020-07-28;7431.43;175.31;Trinidadstraße 44;27356;Rotenburg (Wümme);HOLTHÖGE ;49632;ESSEN;10;30
750;17096;2020-07-28;488.0;75.98;Trinidadstraße 44;27356;Rotenburg (Wümme);GROSSE STRASSE ;26871;ASCHENDORF;19 ;30
707;17097;2020-07-28;1111.41;93.16;Trinidadstraße 44;27356;Rotenburg (Wümme);GERHARD HUSMANN STRASSE ;49762;LATHEN;2 ;30
343;17098;2020-07-28;2164.0;117.71;Trinidadstraße 44;27356;Rotenburg (Wümme);BOCKHOLTER WEG ;49733;HAREN;36 ;30
1040;17099;2020-07-28;2275.38;85.73;Trinidadstraße 44;27356;Rotenburg (Wümme);HANDELSHOF ;28816;STUHR;32A ;30
1297;17100;2020-07-28;138.0;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);ARSTERDAMM ;28277;BREMEN;110 ;30
1124;17101;2020-07-28;1137.5;67.86;Trinidadstraße 44;27356;Rotenburg (Wümme);DONNERESCH ;27751;DELMENHORST;19 ;30
1213;17102;2020-07-28;35.674;33.86;Trinidadstraße 44;27356;Rotenburg (Wümme);ZEPPELINSTRASSE ;28844;WEYHE;30 ;30
350;17103;2020-07-28;206.12;58.88;Trinidadstraße 44;27356;Rotenburg (Wümme);FLAGENTWIET ;22457;HAMBURG;42 ;30
996;17104;2020-07-28;1511.14;85.71;Trinidadstraße 44;27356;Rotenburg (Wümme);AUF DER STRIEPE ;27798;HUDE;9 ;30
1310;17105;2020-07-28;602.0;67.4;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;27809;LEMWERDER;9 ;30
531;17106;2020-07-28;2625.96;90.25;Trinidadstraße 44;27356;Rotenburg (Wümme);MACKENSTEDTER STRASSE ;28816;STUHR;3 ;30
769;17107;2020-07-28;214.0;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUR AUMUNDSWIESE ;28279;BREMEN;2 ;30
833;17108;2020-07-29;601.0;59.37;Trinidadstraße 44;27356;Rotenburg (Wümme);RICHARD DUNKEL STRASSE ;28199;BREMEN;120D ;30
723;17109;2020-07-29;286.6;51.86;Trinidadstraße 44;27356;Rotenburg (Wümme);JOHANNES KEPLER STRASSE ;28816;STUHR;4A ;30
1040;17110;2020-07-29;495.433;55.34;Trinidadstraße 44;27356;Rotenburg (Wümme);HANDELSHOF ;28816;STUHR;32A ;30
580;17111;2020-07-29;120.841;50.35;Trinidadstraße 44;27356;Rotenburg (Wümme);BORGWARDSTRASSE ;28279;BREMEN;14 ;30
1297;17112;2020-07-29;2569.52;90.25;Trinidadstraße 44;27356;Rotenburg (Wümme);ARSTERDAMM ;28277;BREMEN;110 ;30
784;17113;2020-07-29;88.462;43.26;Trinidadstraße 44;27356;Rotenburg (Wümme);BRUCH ;28844;WEYHE;36 ;30
1136;17114;2020-07-29;70.17;36.96;Trinidadstraße 44;27356;Rotenburg (Wümme);LEERKÄMPE ;28259;BREMEN;5 ;30
1075;17115;2020-07-29;186.875;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);OLDENBURGER STRASSE ;26203;WARDENBURG;23 ;30
1255;17116;2020-07-29;3452.34;120.68;Trinidadstraße 44;27356;Rotenburg (Wümme);HINTERM RHADEN ;26188;EDEWECHT;6 ;30
1112;17117;2020-07-29;1319.5361109064645;73.3088184981154;Trinidadstraße 44;27356;Rotenburg (Wümme);SATER LANDSTRASSE ;26683;SATERLAND;4 ;30
898;17118;2020-07-29;1560.73;99.8;Trinidadstraße 44;27356;Rotenburg (Wümme);STOCKWEG ;26683;SATERLAND;19 ;30
1307;17119;2020-07-29;4920.7;144.38;Trinidadstraße 44;27356;Rotenburg (Wümme);INDUSTRIESTRASSE ;26683;SATERLAND;5 ;30
1149;17120;2020-07-29;88.0;57.17;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;18 ;30
978;17121;2020-07-29;1014.0;87.67;Trinidadstraße 44;27356;Rotenburg (Wümme);KOLONIESTRASSE ;26683;SATERLAND;85 ;30
1308;17122;2020-07-29;38.594;44.76;Trinidadstraße 44;27356;Rotenburg (Wümme);KRÄHENWEG ;26683;SATERLAND;19 ;30
1317;17123;2020-07-29;1401.79;73.42;Trinidadstraße 44;27356;Rotenburg (Wümme);REIHERSTRASSE ;28239;BREMEN;86 ;30
1137;17124;2020-07-29;74.659;50.76;Trinidadstraße 44;27356;Rotenburg (Wümme);NORMANNENSTRASSE ;26723;EMDEN;10 ;30
1267;17125;2020-07-29;77.48;59.39;Trinidadstraße 44;27356;Rotenburg (Wümme);AMMOLANDSWEG ;26759;HINTE;8 ;30
1337;17126;2020-07-29;177.125;69.11;Trinidadstraße 44;27356;Rotenburg (Wümme);WANKELSTRASSE ;26802;MOORMERLAND;5 ;30
1139;17127;2020-07-29;208.0;71.21;Trinidadstraße 44;27356;Rotenburg (Wümme);WESTFALENSTRASSE ;26723;EMDEN;3 ;30
1269;17128;2020-07-29;4790.66;149.99;Trinidadstraße 44;27356;Rotenburg (Wümme);TEUTONENSTRASSE ;26723;EMDEN;4 ;30
584;17129;2020-07-29;1319.5361109064645;16.98;Trinidadstraße 44;27356;Rotenburg (Wümme);STICKGRASER ALLEE ;27751;DELMENHORST;7 ;30
1257;17130;2020-07-29;962.0;64.06;Trinidadstraße 44;27356;Rotenburg (Wümme);MACKENSTEDTER STRASSE ;27755;DELMENHORST;12 ;30
1236;17131;2020-07-29;192.34;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);FOCKESTRASSE ;27777;GANDERKESEE;67 ;30
1286;17132;2020-07-29;143.32;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);HANDELSSTRASSE ;27777;GANDERKESEE;3;30
1106;17133;2020-07-29;5466.0;151.97;Trinidadstraße 44;27356;Rotenburg (Wümme);HAUPTSTRASSE ;26689;APEN;101 ;30
685;17134;2020-07-29;72.6;48.85;Trinidadstraße 44;27356;Rotenburg (Wümme);TIEGELSTRASSE ;26689;APEN;2;30
1200;17135;2020-07-29;217.669;68.54;Trinidadstraße 44;27356;Rotenburg (Wümme);NORDLOHER DORFSTRASSE ;26689;APEN;8 ;30
1052;17136;2020-07-29;886.263;84.19;Trinidadstraße 44;27356;Rotenburg (Wümme);NORDLOHER DORFSTRASSE ;26689;APEN;4A ;30
706;17137;2020-07-29;787.761;81.28;Trinidadstraße 44;27356;Rotenburg (Wümme);KÖNIGSTRASSE ;26676;BARSSEL;1 ;30
962;17138;2020-07-29;951.126;81.38;Trinidadstraße 44;27356;Rotenburg (Wümme);EISENSTRASSE ;26215;WIEFELSTEDE;42 ;30
1328;17139;2020-07-29;506.0;75.76;Trinidadstraße 44;27356;Rotenburg (Wümme);ILEXSTRASSE ;26639;WIESMOOR;26 ;30
1012;17140;2020-07-29;15.268;19.41;Trinidadstraße 44;27356;Rotenburg (Wümme);BÜRGERMEISTER BRÖTJE STRASSE ;26180;RASTEDE;25 ;30
1076;17141;2020-07-29;280.5;58.88;Trinidadstraße 44;27356;Rotenburg (Wümme);SCHAFJÜCKENWEG ;26180;RASTEDE;5 ;30
997;17142;2020-07-29;11.0;19.41;Trinidadstraße 44;27356;Rotenburg (Wümme);AN DER BRÜCKE ;26180;RASTEDE;45 ;30
1259;17143;2020-07-29;170.07;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);PLANCKSTRASSE ;26389;WILHELMSHAVEN;63 ;30
953;17144;2020-07-29;1380.0;91.25;Trinidadstraße 44;27356;Rotenburg (Wümme);TIDESTRASSE ;26388;WILHELMSHAVEN;5 ;30
954;17145;2020-07-29;2323.49;108.91;Trinidadstraße 44;27356;Rotenburg (Wümme);LANGEOOGSTRASSE ;26384;WILHELMSHAVEN;13 ;30
692;17146;2020-07-29;106.8;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);LUISENSTRASSE ;26382;WILHELMSHAVEN;5A ;30
1153;17147;2020-07-29;5847.49;146.08;Trinidadstraße 44;27356;Rotenburg (Wümme);LOGGERSTRASSE ;26386;WILHELMSHAVEN;17 ;30
890;17148;2020-07-29;173.622;63.95;Trinidadstraße 44;27356;Rotenburg (Wümme);ZUM KRAFTWERK ;26386;WILHELMSHAVEN;20 ;30
1263;17149;2020-07-29;6423.0;153.76;Trinidadstraße 44;27356;Rotenburg (Wümme);HEUWEG ;26389;WILHELMSHAVEN;19 ;30
892;17150;2020-07-29;614.38;75.43;Trinidadstraße 44;27356;Rotenburg (Wümme);GÜTERSTRASSE ;26389;WILHELMSHAVEN;17 ;30
697;17151;2020-07-29;61.745;50.76;Trinidadstraße 44;27356;Rotenburg (Wümme);RHEINSTRASSE ;26506;NORDEN;13 ;30
482;17152;2020-07-29;535.64;81.65;Trinidadstraße 44;27356;Rotenburg (Wümme);FISCHEREIHAFEN ;26506;NORDEN;;30
1060;17153;2020-07-29;315.0;73.36;Trinidadstraße 44;27356;Rotenburg (Wümme);JADESTRASSE ;26605;AURICH;3 ;30
751;17154;2020-07-29;4705.0;149.99;Trinidadstraße 44;27356;Rotenburg (Wümme);EMSSTRASSE ;26603;AURICH;4 ;30
1182;17155;2020-07-29;72.5;50.76;Trinidadstraße 44;27356;Rotenburg (Wümme);DAIMLERSTRASSE ;26607;AURICH;5 ;30
1397;17156;2020-07-29;1732.0;88.8;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;39 ;30
1311;17157;2020-07-29;1144.43;77.03;Trinidadstraße 44;27356;Rotenburg (Wümme);AUGUST WILHELM KÜHNHOLZ STRASSE ;26135;OLDENBURG;47 ;30
1168;17158;2020-07-29;1269.0;88.7;Trinidadstraße 44;27356;Rotenburg (Wümme);ALEXANDERHAUS ;26127;OLDENBURG;160 ;30
1331;17159;2020-07-29;57.0;46.96;Trinidadstraße 44;27356;Rotenburg (Wümme);KOPPELWEG ;49681;GARREL;10 ;30
502;17160;2020-07-29;1319.5361109064645;38.45;Trinidadstraße 44;27356;Rotenburg (Wümme);GEWERBEPARK ;27798;HUDE;13 ;30
1155;17161;2020-07-29;568.701;49.58;Trinidadstraße 44;27356;Rotenburg (Wümme);HAINKÄMPE ;28832;ACHIM;12 ;30
508;17162;2020-07-29;192.0;57.15;Trinidadstraße 44;27356;Rotenburg (Wümme);GEWERBEGEBIET ;27243;GROSS IPPENER;4 ;30
684;17163;2020-07-29;86.4;37.41;Trinidadstraße 44;27356;Rotenburg (Wümme);NIKOLAUS KOPERNIKUS STRASSE ;27283;VERDEN (ALLER);5A ;30
