Beladedatum;Wochentag;Kalenderwoche;ID_Empfänger;Gewicht;Frachtkosten;ID_Sendung;Monat
2022-07-22 00:00:00;4;29;1687;1111,46;62,52565260000001;3244;7,0
2022-07-22 00:00:00;4;29;1275;2376,55;107,19598049999999;3245;7,0
2022-07-22 00:00:00;4;29;1074;22,17;24,062822699999998;3246;7,0
2022-07-22 00:00:00;4;29;1321;156,0;28,788359999999997;3247;7,0
2022-07-22 00:00:00;4;29;1008;380,0;36,6978;3250;7,0
2022-07-25 00:00:00;0;30;1688;302,0;33,94362;3251;7,0
2022-07-25 00:00:00;0;30;1086;3190,0;135,9189;3252;7,0
2022-07-25 00:00:00;0;30;1085;75,15;25,9335465;3253;7,0
2022-07-25 00:00:00;0;30;1083;189,37;29,966654700000003;3255;7,0
2022-07-25 00:00:00;0;30;1206;215,25;30,8804775;3256;7,0
2022-07-25 00:00:00;0;30;1021;3444,36;144,9003516;3258;7,0
2022-07-25 00:00:00;0;30;1483;1932,08;91,5017448;3259;7,0
2022-07-25 00:00:00;0;30;1641;2605,0;115,26255;3260;7,0
2022-07-25 00:00:00;0;30;1689;832,0;52,65792;3261;7,0
2022-07-22 00:00:00;4;29;1120;184,48;29,793988800000005;3262;7,0
2022-07-25 00:00:00;0;30;1430;156,63;28,810605300000002;3263;7,0
2022-07-25 00:00:00;0;30;1322;251,0;32,14281;3266;7,0
2022-07-25 00:00:00;0;30;1130;2520,0;112,2612;3267;7,0
2022-07-25 00:00:00;0;30;1211;6,0;23,49186;3268;7,0
2022-07-25 00:00:00;0;30;1100;1671,71;82,3080801;3271;7,0
2022-07-25 00:00:00;0;30;1234;1923,75;91,2076125;3272;7,0
2022-07-25 00:00:00;0;30;1106;3152,0;134,57712;3273;7,0
2022-07-25 00:00:00;0;30;1105;159,0;28,89429;3275;7,0
2022-07-25 00:00:00;0;30;1690;13481,14;499,2990534;3276;7,0
2022-07-25 00:00:00;0;30;1064;2452,0;109,86012;3278;7,0
2022-07-25 00:00:00;0;30;1559;1440,0;74,1264;3279;7,0
2022-07-25 00:00:00;0;30;1019;3736,34;155,21016540000002;3280;7,0
2022-07-25 00:00:00;0;30;1017;602,0;44,53662;3281;7,0
2022-07-25 00:00:00;0;30;1023;1090,0;61,7679;3283;7,0
2022-07-25 00:00:00;0;30;1366;38,0;24,621779999999998;3284;7,0
2022-07-25 00:00:00;0;30;1354;9,9;23,629569;3285;7,0
2022-07-25 00:00:00;0;30;1112;33,47;24,4618257;3286;7,0
2022-07-25 00:00:00;0;30;1691;470,0;39,8757;3287;7,0
2022-07-25 00:00:00;0;30;1502;42,0;24,76302;3288;7,0
2022-07-25 00:00:00;0;30;1051;683,82;47,4256842;3289;7,0
2022-07-25 00:00:00;0;30;1048;368,59;36,29491289999999;3290;7,0
2022-07-25 00:00:00;0;30;1171;64,36;25,5525516;3292;7,0
2022-07-25 00:00:00;0;30;1687;19,2;23,957952;3293;7,0
2022-07-25 00:00:00;0;30;1680;988,93;58,199118299999995;3294;7,0
2022-07-25 00:00:00;0;30;1268;413,0;37,86303;3297;7,0
2022-07-25 00:00:00;0;30;1004;776,11;50,6844441;3298;7,0
2022-07-25 00:00:00;0;30;1223;131,5;27,923265;3300;7,0
2022-07-25 00:00:00;0;30;1001;90,74;26,4840294;3301;7,0
2022-07-25 00:00:00;0;30;1241;2238,0;102,30378;3302;7,0
2022-07-25 00:00:00;0;30;1109;593,83;44,248137299999996;3304;7,0
2022-07-25 00:00:00;0;30;1646;211,38;30,7438278;3305;7,0
2022-07-25 00:00:00;0;30;1364;114,5;27,322995000000002;3306;7,0
2022-07-25 00:00:00;0;30;1027;92,36;26,5412316;3307;7,0
2022-07-25 00:00:00;0;30;1139;2417,84;108,65393040000001;3309;7,0
2022-07-25 00:00:00;0;30;1268;179,0;29,60049;3310;7,0
2022-07-25 00:00:00;0;30;1038;269,0;32,77839;3311;7,0
2022-07-25 00:00:00;0;30;1154;1697,47;83,2176657;3312;7,0
2022-07-25 00:00:00;0;30;1273;1181,0;64,98111;3313;7,0
2022-07-25 00:00:00;0;30;1042;522,0;41,71182;3315;7,0
2022-07-25 00:00:00;0;30;1043;734,7;49,222257;3316;7,0
2022-07-25 00:00:00;0;30;1410;759,0;50,080290000000005;3317;7,0
2022-07-25 00:00:00;0;30;1171;587,0;44,00697;3318;7,0
2022-07-25 00:00:00;0;30;1401;393,72;37,1822532;3319;7,0
2022-07-25 00:00:00;0;30;1174;200,0;30,342;3321;7,0
2022-07-25 00:00:00;0;30;1142;40,31;24,7033461;3322;7,0
2022-07-25 00:00:00;0;30;1058;273,0;32,91963;3323;7,0
2022-07-25 00:00:00;0;30;1335;2411,0;108,41241000000001;3326;7,0
2022-07-25 00:00:00;0;30;1692;282,5;33,255075;3327;7,0
2022-07-25 00:00:00;0;30;1117;374,16;36,4915896;3328;7,0
2022-07-25 00:00:00;0;30;1497;150,03;28,5775593;3329;7,0
2022-07-25 00:00:00;0;30;1693;222,34;31,130825399999996;3330;7,0
2022-07-25 00:00:00;0;30;1694;1313,28;69,6519168;3331;7,0
2022-07-25 00:00:00;0;30;1234;3700,0;153,92700000000002;3332;7,0
2022-07-26 00:00:00;1;30;1165;6089,34;238,2945954;3333;7,0
2022-07-26 00:00:00;1;30;1623;5550,0;219,2505;3334;7,0
2022-07-26 00:00:00;1;30;1695;11840,4;441,364524;3335;7,0
2022-07-26 00:00:00;1;30;1696;7489,0;287,71659;3336;7,0
2022-07-26 00:00:00;1;30;1680;29,31;24,3149361;3337;7,0
2022-07-26 00:00:00;1;30;1001;9,0;23,59779;3338;7,0
2022-07-26 00:00:00;1;30;1246;807,5;51,792825;3339;7,0
2022-07-26 00:00:00;1;30;1351;124,92;27,6909252;3341;7,0
2022-07-26 00:00:00;1;30;1697;346,49;35,514561900000004;3344;7,0
2022-07-26 00:00:00;1;30;1243;2026,0;94,81806;3345;7,0
2022-07-26 00:00:00;1;30;1188;119,0;27,481890000000003;3346;7,0
2022-07-26 00:00:00;1;30;1422;439,17;38,7870927;3347;7,0
2022-07-26 00:00:00;1;30;1659;5107,0;203,60817;3350;7,0
2022-07-26 00:00:00;1;30;1359;3337,38;141,1228878;3351;7,0
2022-07-26 00:00:00;1;30;1280;213,83;30,830337300000004;3352;7,0
2022-07-26 00:00:00;1;30;1457;11371,57;424,8101367;3353;7,0
2022-07-26 00:00:00;1;30;1666;909,29;55,3870299;3354;7,0
2022-07-26 00:00:00;1;30;1698;666,0;46,796459999999996;3355;7,0
2022-07-26 00:00:00;1;30;1273;2310,81;104,8747011;3357;7,0
2022-07-26 00:00:00;1;30;1454;197,0;30,23607;3358;7,0
2022-07-26 00:00:00;1;30;1066;290,0;33,5199;3361;7,0
2022-07-26 00:00:00;1;30;1143;1965,0;92,66415;3362;7,0
2022-07-26 00:00:00;1;30;1208;1110,88;62,5051728;3363;7,0
2022-07-26 00:00:00;1;30;1699;3443,0;144,85233;3364;7,0
2022-07-26 00:00:00;1;30;1058;348,46;35,5841226;3365;7,0
2022-07-26 00:00:00;1;30;1437;880,0;54,3528;3367;7,0
2022-07-26 00:00:00;1;30;1027;301,59;33,9291429;3368;7,0
2022-07-26 00:00:00;1;30;1145;1283,0;68,58273;3369;7,0
2022-07-26 00:00:00;1;30;1135;573,05;43,5143955;3370;7,0
2022-07-26 00:00:00;1;30;1268;1144,0;63,674640000000004;3372;7,0
2022-07-26 00:00:00;1;30;1040;360,0;35,9916;3373;7,0
2022-07-26 00:00:00;1;30;1337;314,0;34,367340000000006;3375;7,0
2022-07-26 00:00:00;1;30;1152;197,68;30,2600808;3376;7,0
2022-07-26 00:00:00;1;30;1167;1168,0;64,52208;3377;7,0
2022-07-26 00:00:00;1;30;1541;518,44;41,5861164;3378;7,0
2022-07-26 00:00:00;1;30;1378;224,83;31,2187473;3379;7,0
2022-07-26 00:00:00;1;30;1272;75,15;25,9335465;3380;7,0
2022-07-26 00:00:00;1;30;1594;576,0;43,618559999999995;3382;7,0
2022-07-26 00:00:00;1;30;1193;314,42;34,382170200000004;3383;7,0
2022-07-26 00:00:00;1;30;1535;102,89;26,913045899999997;3384;7,0
2022-07-26 00:00:00;1;30;1136;2424,0;108,87143999999999;3385;7,0
2022-07-26 00:00:00;1;30;1287;2623,0;115,89813000000001;3386;7,0
2022-07-26 00:00:00;1;30;1685;270,4;32,827824;3387;7,0
2022-07-26 00:00:00;1;30;1194;3642,0;151,87902;3388;7,0
2022-07-26 00:00:00;1;30;1700;161,16;28,9705596;3389;7,0
2022-07-27 00:00:00;2;30;1701;117,86;27,441636600000002;3394;7,0
2022-07-27 00:00:00;2;30;1378;122,5;27,605475;3395;7,0
2022-07-27 00:00:00;2;30;1541;2484,16;110,99568959999999;3396;7,0
2022-07-27 00:00:00;2;30;1543;3023,2;130,029192;3397;7,0
2022-07-27 00:00:00;2;30;1542;1931,76;91,49044559999999;3398;7,0
2022-07-27 00:00:00;2;30;1011;2997,2;129,111132;3399;7,0
2022-07-27 00:00:00;2;30;1285;710,0;48,3501;3400;7,0
2022-07-27 00:00:00;2;30;1351;481,0;40,264109999999995;3402;7,0
2022-07-27 00:00:00;2;30;1106;2134,0;98,63154;3404;7,0
2022-07-27 00:00:00;2;30;1101;6594,0;256,11413999999996;3406;7,0
2022-07-27 00:00:00;2;30;1100;1716,86;83,9023266;3407;7,0
2022-07-27 00:00:00;2;30;1098;858,78;53,6035218;3410;7,0
2022-07-27 00:00:00;2;30;1008;240,99;31,789356899999994;3412;7,0
2022-07-27 00:00:00;2;30;1029;2785,44;121,63388640000001;3414;7,0
2022-07-27 00:00:00;2;30;1209;481,0;40,264109999999995;3415;7,0
2022-07-27 00:00:00;2;30;1301;130,0;27,8703;3416;7,0
2022-07-27 00:00:00;2;30;1504;45,5;24,886605;3417;7,0
2022-07-27 00:00:00;2;30;1584;282,1;33,240951;3418;7,0
2022-07-27 00:00:00;2;30;1308;652,17;46,3081227;3419;7,0
2022-07-27 00:00:00;2;30;1079;439,98;38,8156938;3420;7,0
2022-07-27 00:00:00;2;30;1348;1257,42;67,67950019999999;3421;7,0
2022-07-27 00:00:00;2;30;1152;2918,0;126,31458;3422;7,0
2022-07-27 00:00:00;2;30;1689;1360,09;71,3047779;3424;7,0
2022-07-27 00:00:00;2;30;1112;28,5;24,286335;3426;7,0
2022-07-27 00:00:00;2;30;1400;2018,0;94,53558000000001;3427;7,0
2022-07-27 00:00:00;2;30;1310;727,65;48,973321500000004;3429;7,0
2022-07-27 00:00:00;2;30;1164;38,5;24,639435;3431;7,0
2022-07-27 00:00:00;2;30;1641;2493,0;111,30783000000001;3432;7,0
2022-07-27 00:00:00;2;30;1020;1080,0;61,4148;3433;7,0
2022-07-27 00:00:00;2;30;1021;1617,86;80,4066366;3434;7,0
2022-07-27 00:00:00;2;30;1250;717,04;48,598682399999994;3435;7,0
2022-07-27 00:00:00;2;30;1206;2840,95;123,5939445;3436;7,0
2022-07-27 00:00:00;2;30;1567;2376,0;107,17656000000001;3437;7,0
2022-07-27 00:00:00;2;30;1022;2109,0;97,74879;3438;7,0
2022-07-27 00:00:00;2;30;1392;217,5;30,959925;3440;7,0
2022-07-27 00:00:00;2;30;1648;90,0;26,4579;3441;7,0
2022-07-27 00:00:00;2;30;1122;647,5;46,143225;3443;7,0
2022-07-27 00:00:00;2;30;1586;428,0;38,39268;3444;7,0
2022-07-27 00:00:00;2;30;1012;2250,0;102,7275;3445;7,0
2022-07-27 00:00:00;2;30;1141;19,47;23,967485699999997;3446;7,0
2022-07-27 00:00:00;2;30;1702;772,0;50,539320000000004;3447;7,0
2022-07-27 00:00:00;2;30;1703;10065,0;378,67515;3448;7,0
2022-07-27 00:00:00;2;30;1026;121,64;27,575108399999998;3449;7,0
2022-07-27 00:00:00;2;30;1674;1481,0;75,57411;3451;7,0
2022-07-27 00:00:00;2;30;1704;85,0;26,28135;3452;7,0
2022-07-27 00:00:00;2;30;1705;2368,08;106,8969048;3453;7,0
2022-07-27 00:00:00;2;30;1027;468,43;39,8202633;3454;7,0
2022-07-27 00:00:00;2;30;1139;3840,0;158,8704;3456;7,0
2022-07-27 00:00:00;2;30;1497;1278,81;68,4347811;3457;7,0
2022-07-27 00:00:00;2;30;1262;26,94;24,231251399999998;3459;7,0
2022-07-27 00:00:00;2;30;1059;59,5;25,380945;3460;7,0
2022-07-27 00:00:00;2;30;1706;1280,0;68,4768;3461;7,0
2022-07-27 00:00:00;2;30;1060;108,0;27,09348;3462;7,0
2022-07-27 00:00:00;2;30;1443;610,0;44,8191;3463;7,0
2022-07-27 00:00:00;2;30;1523;697,0;47,89107;3464;7,0
2022-07-28 00:00:00;3;30;1090;243,07;31,8628017;3465;7,0
2022-07-28 00:00:00;3;30;1625;274,0;32,95494;3466;7,0
2022-07-28 00:00:00;3;30;1273;868,18;53,9354358;3467;7,0
2022-07-28 00:00:00;3;30;1043;500,0;40,935;3468;7,0
2022-07-28 00:00:00;3;30;1294;74,86;25,923306600000004;3469;7,0
2022-07-28 00:00:00;3;30;1038;49,0;25,010189999999998;3471;7,0
2022-07-28 00:00:00;3;30;1707;543,07;42,4558017;3472;7,0
2022-07-28 00:00:00;3;30;1301;842,13;53,0156103;3473;7,0
2022-07-28 00:00:00;3;30;1171;71,37;25,8000747;3474;7,0
2022-07-28 00:00:00;3;30;1365;907,0;55,306169999999995;3476;7,0
2022-07-28 00:00:00;3;30;1004;163,33;29,047182300000003;3477;7,0
2022-07-28 00:00:00;3;30;1209;1116,0;62,685959999999994;3478;7,0
2022-07-28 00:00:00;3;30;1275;458,0;39,45198;3479;7,0
2022-07-28 00:00:00;3;30;1074;571,0;43,442009999999996;3480;7,0
2022-07-28 00:00:00;3;30;1457;162,15;29,0055165;3481;7,0
2022-07-28 00:00:00;3;30;1441;740,0;49,4094;3484;7,0
2022-07-28 00:00:00;3;30;1438;1204,0;65,79324;3485;7,0
2022-07-28 00:00:00;3;30;1224;2794,48;121,9530888;3486;7,0
2022-07-28 00:00:00;3;30;1247;1045,3;60,18954300000001;3487;7,0
2022-07-28 00:00:00;3;30;1351;169,97;29,2816407;3488;7,0
2022-07-28 00:00:00;3;30;1636;142,5;28,311675;3489;7,0
2022-07-28 00:00:00;3;30;1427;315,65;34,4256015;3490;7,0
2022-07-28 00:00:00;3;30;1708;807,0;51,77517;3492;7,0
2022-07-28 00:00:00;3;30;1330;157,28;28,833556800000004;3493;7,0
2022-07-28 00:00:00;3;30;1234;3623,19;151,2148389;3494;7,0
2022-07-28 00:00:00;3;30;1315;417,5;38,021925;3495;7,0
2022-07-28 00:00:00;3;30;1098;381,0;36,733109999999996;3496;7,0
2022-07-28 00:00:00;3;30;1317;6984,0;269,88504;3497;7,0
2022-07-28 00:00:00;3;30;1164;75,5;25,945905;3499;7,0
2022-07-28 00:00:00;3;30;1430;268,25;32,7519075;3500;7,0
2022-07-28 00:00:00;3;30;1709;125,93;27,726588300000003;3501;7,0
2022-07-28 00:00:00;3;30;1566;1005,47;58,783145700000006;3504;7,0
2022-07-28 00:00:00;3;30;1015;1319,38;69,86730779999999;3507;7,0
2022-07-28 00:00:00;3;30;1326;92,0;26,52852;3508;7,0
2022-07-28 00:00:00;3;30;1594;1388,0;72,29028000000001;3509;7,0
2022-07-28 00:00:00;3;30;1535;1500,0;76,245;3510;7,0
2022-07-28 00:00:00;3;30;1193;165,72;29,131573200000002;3511;7,0
2022-07-28 00:00:00;3;30;1535;1590,73;79,44867629999999;3512;7,0
2022-07-28 00:00:00;3;30;1679;24,38;24,1408578;3513;7,0
2022-07-28 00:00:00;3;30;1387;298,88;33,833452799999996;3514;7,0
2022-07-28 00:00:00;3;30;1198;9709,0;366,10479;3515;7,0
2022-07-29 00:00:00;4;30;1165;2012,33;94,3353723;3516;7,0
2022-07-29 00:00:00;4;30;1358;2160,0;99,5496;3517;7,0
2022-07-29 00:00:00;4;30;1542;127,39;27,778140899999997;3518;7,0
2022-07-29 00:00:00;4;30;1495;3439,44;144,7266264;3519;7,0
2022-07-29 00:00:00;4;30;1506;167,66;29,200074600000004;3521;7,0
2022-07-29 00:00:00;4;30;1015;1009,89;58,9392159;3522;7,0
2022-07-29 00:00:00;4;30;1114;325,88;34,786822799999996;3523;7,0
2022-07-29 00:00:00;4;30;1026;121,64;27,575108399999998;3524;7,0
2022-07-29 00:00:00;4;30;1019;118,0;27,446579999999997;3526;7,0
2022-07-29 00:00:00;4;30;1208;632,0;45,59592;3527;7,0
2022-07-29 00:00:00;4;30;1135;18,0;23,91558;3528;7,0
2022-07-29 00:00:00;4;30;1710;880,0;54,3528;3529;7,0
2022-07-29 00:00:00;4;30;1594;593,0;44,21883;3530;7,0
2022-07-29 00:00:00;4;30;1109;309,3;34,201383;3531;7,0
2022-07-29 00:00:00;4;30;1287;1862,5;89,044875;3532;7,0
2022-07-29 00:00:00;4;30;1169;344,8;35,454888000000004;3533;7,0
2022-07-29 00:00:00;4;30;1711;1280,0;68,4768;3534;7,0
2022-07-29 00:00:00;4;30;1072;475,27;40,06178370000001;3535;7,0
2022-07-29 00:00:00;4;30;1209;580,0;43,7598;3536;7,0
2022-07-29 00:00:00;4;30;1004;1894,0;90,15714;3537;7,0
2022-07-29 00:00:00;4;30;1037;90,74;26,4840294;3538;7,0
2022-07-29 00:00:00;4;30;1517;10580,93;396,8926383;3539;7,0
2022-07-29 00:00:00;4;30;1712;217,5;30,959925;3541;7,0
2022-07-29 00:00:00;4;30;1707;543,07;42,4558017;3542;7,0
2022-07-29 00:00:00;4;30;1367;2554,22;113,46950819999999;3543;7,0
2022-07-29 00:00:00;4;30;1708;1571,0;78,75201;3544;7,0
2022-07-29 00:00:00;4;30;1101;416,63;37,9912053;3545;7,0
2022-07-29 00:00:00;4;30;1243;2078,12;96,6584172;3548;7,0
2022-07-29 00:00:00;4;30;1351;135,0;28,04685;3549;7,0
2022-07-29 00:00:00;4;30;1631;260,95;32,4941445;3550;7,0
2022-07-29 00:00:00;4;30;1060;6090,0;238,3179;3551;7,0
2022-07-29 00:00:00;4;30;1497;186,0;29,847659999999998;3552;7,0
2022-07-29 00:00:00;4;30;1262;323,27;34,69466370000001;3553;7,0
2022-07-29 00:00:00;4;30;1273;787,48;51,085918799999995;3554;7,0
2022-07-29 00:00:00;4;30;1127;724,69;48,868803899999996;3555;7,0
2022-07-29 00:00:00;4;30;1164;130,93;27,903138300000002;3556;7,0
2022-07-29 00:00:00;4;30;1713;315,63;34,424895299999996;3557;7,0
2022-07-29 00:00:00;4;30;1290;40,71;24,7174701;3558;7,0
2022-07-29 00:00:00;4;30;1548;233,35;31,5195885;3561;7,0
2022-08-01 00:00:00;0;31;1238;3380,0;142,6278;3562;8,0
2022-08-01 00:00:00;0;31;1393;2880,0;124,9728;3563;8,0
2022-08-01 00:00:00;0;31;1240;695,0;47,82045;3564;8,0
2022-08-01 00:00:00;0;31;1139;1317,22;69,7910382;3566;8,0
2022-08-01 00:00:00;0;31;1055;2298,86;104,45274659999998;3567;8,0
2022-08-01 00:00:00;0;31;1636;13,5;23,756685;3570;8,0
2022-08-01 00:00:00;0;31;1101;1498,74;76,2005094;3571;8,0
2022-08-01 00:00:00;0;31;1714;70,0;25,7517;3572;8,0
2022-08-01 00:00:00;0;31;1098;132,07;27,943391700000003;3573;8,0
2022-08-01 00:00:00;0;31;1349;601,36;44,5140216;3574;8,0
2022-08-01 00:00:00;0;31;1233;233,8;31,535478;3575;8,0
2022-08-01 00:00:00;0;31;1234;14,4;23,788464;3576;8,0
2022-08-01 00:00:00;0;31;1207;1817,0;87,43826999999999;3577;8,0
2022-08-01 00:00:00;0;31;1356;1264,0;67,91184;3578;8,0
2022-08-01 00:00:00;0;31;1538;757,78;50,037211799999994;3579;8,0
2022-08-01 00:00:00;0;31;1020;322,07;34,6522917;3580;8,0
2022-08-01 00:00:00;0;31;1191;2260,8;103,108848;3581;8,0
2022-08-01 00:00:00;0;31;1250;1242,62;67,1569122;3582;8,0
2022-08-01 00:00:00;0;31;1206;2058,0;95,94798;3583;8,0
2022-08-01 00:00:00;0;31;1173;2265,5;103,274805;3584;8,0
2022-08-01 00:00:00;0;31;1022;672,34;47,0203254;3585;8,0
2022-08-01 00:00:00;0;31;1661;1466,0;75,04446;3586;8,0
2022-08-01 00:00:00;0;31;1027;580,96;43,7936976;3587;8,0
2022-08-01 00:00:00;0;31;1467;605,76;44,669385600000005;3588;8,0
2022-08-01 00:00:00;0;31;1704;1135,05;63,358615500000006;3589;8,0
2022-08-01 00:00:00;0;31;1470;1093,89;61,9052559;3590;8,0
2022-08-01 00:00:00;0;31;1341;151,5;28,629465000000003;3591;8,0
2022-08-01 00:00:00;0;31;1715;2698,0;118,54638;3592;8,0
2022-08-01 00:00:00;0;31;1374;2618,0;115,72158;3593;8,0
2022-08-01 00:00:00;0;31;1631;626,04;45,3854724;3594;8,0
2022-08-01 00:00:00;0;31;1060;2679,43;117,8906733;3597;8,0
2022-08-01 00:00:00;0;31;1219;600,0;44,466;3599;8,0
2022-08-01 00:00:00;0;31;1196;565,4;43,244274;3602;8,0
2022-08-01 00:00:00;0;31;1183;20,5;24,003854999999998;3603;8,0
2022-08-01 00:00:00;0;31;1117;324,0;34,72044;3604;8,0
2022-08-01 00:00:00;0;31;1169;170,0;29,2827;3605;8,0
2022-08-01 00:00:00;0;31;1168;103,0;26,916929999999997;3606;8,0
2022-08-01 00:00:00;0;31;1716;182,16;29,7120696;3607;8,0
2022-08-01 00:00:00;0;31;1650;58,29;25,3382199;3608;8,0
2022-08-01 00:00:00;0;31;1029;2225,0;101,84475;3609;8,0
2022-08-01 00:00:00;0;31;1001;335,0;35,10885;3610;8,0
2022-08-01 00:00:00;0;31;1002;265,0;32,63715;3612;8,0
2022-08-01 00:00:00;0;31;1003;1140,09;63,5365779;3613;8,0
2022-08-01 00:00:00;0;31;1072;410,0;37,7571;3614;8,0
2022-08-01 00:00:00;0;31;1247;710,19;48,3568089;3615;8,0
2022-08-01 00:00:00;0;31;1171;93,81;26,5924311;3616;8,0
2022-08-01 00:00:00;0;31;1127;821,62;52,29140220000001;3617;8,0
2022-08-01 00:00:00;0;31;1582;43,0;24,79833;3619;8,0
2022-08-01 00:00:00;0;31;1112;829,26;52,561170600000004;3621;8,0
2022-08-01 00:00:00;0;31;1691;250,41;32,1219771;3622;8,0
2022-08-01 00:00:00;0;31;1591;410,0;37,7571;3623;8,0
2022-08-01 00:00:00;0;31;1274;58,91;25,360112100000002;3624;8,0
2022-08-01 00:00:00;0;31;1273;1563,91;78,50166209999999;3625;8,0
2022-08-01 00:00:00;0;31;1038;29,0;24,30399;3627;8,0
2022-08-01 00:00:00;0;31;1251;286,5;33,396315;3629;8,0
2022-08-01 00:00:00;0;31;1529;1015,0;59,11965;3630;8,0
2022-08-01 00:00:00;0;31;1272;465,16;39,7047996;3631;8,0
2022-08-01 00:00:00;0;31;1232;332,5;35,020575;3632;8,0
2022-08-01 00:00:00;0;31;1294;224,6;31,210626;3633;8,0
2022-08-01 00:00:00;0;31;1717;124,0;27,658440000000002;3634;8,0
2022-08-01 00:00:00;0;31;1718;154,5;28,735395;3635;8,0
2022-08-02 00:00:00;1;31;1382;16033,75;589,4317125;3637;8,0
2022-08-02 00:00:00;1;31;1066;18709,4;683,908914;3638;8,0
2022-08-02 00:00:00;1;31;1629;140,4;28,237524;3641;8,0
2022-08-02 00:00:00;1;31;1130;9161,51;346,7729181;3643;8,0
2022-08-02 00:00:00;1;31;1254;1318,98;69,8531838;3644;8,0
2022-08-02 00:00:00;1;31;1059;170,0;29,2827;3647;8,0
2022-08-02 00:00:00;1;31;1143;215,0;30,87165;3652;8,0
2022-08-02 00:00:00;1;31;1218;243,08;31,8631548;3653;8,0
2022-08-02 00:00:00;1;31;1004;281,18;33,2084658;3654;8,0
2022-08-02 00:00:00;1;31;1008;1986,5;93,423315;3655;8,0
2022-08-02 00:00:00;1;31;1074;1405,56;72,9103236;3658;8,0
2022-08-02 00:00:00;1;31;1301;408,0;37,686479999999996;3659;8,0
2022-08-02 00:00:00;1;31;1171;118,5;27,464235;3660;8,0
2022-08-02 00:00:00;1;31;1550;221,36;31,0962216;3661;8,0
2022-08-02 00:00:00;1;31;1164;84,65;26,2689915;3662;8,0
2022-08-02 00:00:00;1;31;1087;843,0;53,046330000000005;3663;8,0
2022-08-02 00:00:00;1;31;1713;72,6;25,843506;3666;8,0
2022-08-02 00:00:00;1;31;1080;1158,66;64,19228460000001;3670;8,0
2022-08-02 00:00:00;1;31;1185;128,0;27,79968;3671;8,0
2022-08-02 00:00:00;1;31;1272;123,5;27,640784999999997;3672;8,0
2022-08-02 00:00:00;1;31;1719;412,5;37,845375;3673;8,0
2022-08-02 00:00:00;1;31;1584;129,16;27,8406396;3676;8,0
2022-08-02 00:00:00;1;31;1529;2932,0;126,80892;3677;8,0
2022-08-02 00:00:00;1;31;1174;1620,0;80,4822;3678;8,0
2022-08-02 00:00:00;1;31;1122;103,0;26,916929999999997;3679;8,0
2022-08-03 00:00:00;2;31;1122;494,5;40,740795;3680;8,0
2022-08-03 00:00:00;2;31;1380;236,0;31,613159999999997;3681;8,0
2022-08-03 00:00:00;2;31;1120;1478,28;75,4780668;3682;8,0
2022-08-03 00:00:00;2;31;1182;42,0;24,76302;3683;8,0
2022-08-03 00:00:00;2;31;1506;250,4;32,121624;3685;8,0
2022-08-03 00:00:00;2;31;1362;16848,0;618,18288;3686;8,0
2022-08-03 00:00:00;2;31;1325;1632,36;80,9186316;3688;8,0
2022-08-03 00:00:00;2;31;1264;133,89;28,0076559;3689;8,0
2022-08-03 00:00:00;2;31;1720;525,45;41,833639500000004;3690;8,0
2022-08-03 00:00:00;2;31;1109;79,45;26,085379500000002;3691;8,0
2022-08-03 00:00:00;2;31;1413;1439,07;74,09356170000001;3692;8,0
2022-08-03 00:00:00;2;31;1194;434,0;38,60454;3693;8,0
2022-08-03 00:00:00;2;31;1193;286,65;33,4016115;3694;8,0
2022-08-03 00:00:00;2;31;1211;196,61;30,222299100000004;3695;8,0
2022-08-03 00:00:00;2;31;1112;177,0;29,529870000000003;3697;8,0
2022-08-03 00:00:00;2;31;1050;857,91;53,572802100000004;3698;8,0
2022-08-03 00:00:00;2;31;1400;1355,73;71,15082629999999;3699;8,0
2022-08-03 00:00:00;2;31;1019;8755,78;332,4465918;3703;8,0
2022-08-03 00:00:00;2;31;1574;590,0;44,1129;3704;8,0
2022-08-03 00:00:00;2;31;1302;438,0;38,745779999999996;3705;8,0
2022-08-03 00:00:00;2;31;1024;340,5;35,303055;3706;8,0
2022-08-03 00:00:00;2;31;1398;12861,25;477,4107375;3707;8,0
2022-08-03 00:00:00;2;31;1037;261,56;32,5156836;3708;8,0
2022-08-03 00:00:00;2;31;1305;2103,05;97,5386955;3709;8,0
2022-08-03 00:00:00;2;31;1718;154,5;28,735395;3710;8,0
2022-08-03 00:00:00;2;31;1671;849,4;53,272314;3711;8,0
2022-08-03 00:00:00;2;31;1166;351,5;35,691465;3712;8,0
2022-08-03 00:00:00;2;31;1358;363,25;36,1063575;3713;8,0
2022-08-03 00:00:00;2;31;1542;333,0;35,03823;3714;8,0
2022-08-03 00:00:00;2;31;1609;1956,5;92,36401500000001;3715;8,0
2022-08-03 00:00:00;2;31;1185;594,0;44,25414;3716;8,0
2022-08-03 00:00:00;2;31;1721;298,0;33,80238;3717;8,0
2022-08-03 00:00:00;2;31;1080;48,0;24,97488;3718;8,0
2022-08-03 00:00:00;2;31;1351;90,16;26,463549600000004;3719;8,0
2022-08-03 00:00:00;2;31;1106;1094,8;61,937388;3721;8,0
2022-08-03 00:00:00;2;31;1188;761,0;50,150909999999996;3723;8,0
2022-08-03 00:00:00;2;31;1636;707,5;48,261825;3724;8,0
