MR_ID;Kalenderwoche;Wochentag;Monat;Fahrzeugtyp;Fahrzeugkapazität;Frachtgewicht;Auslastung;SequenzExt;SequenzInt
3-8271-2;25;3;<attribute 'month' of 'datetime.date' objects>;2;24000;1884,8;0,07853333333333333;[1084, 1082, 1123, 0];[18, 17, 24, 0]
4-1848-1;25;4;<attribute 'month' of 'datetime.date' objects>;1;12000;6693,77;0,5578141666666667;[1176, 1031, 1091, 0];[28, 2, 21, 0]
4-4362-1;25;4;<attribute 'month' of 'datetime.date' objects>;1;12000;15924,05;1,3270041666666665;[1187, 1045, 1186, 0];[32, 6, 31, 0]
4-5430-0;25;4;<attribute 'month' of 'datetime.date' objects>;0;9000;2560,5299999999997;0,28450333333333333;[1179, 1062, 1061, 0];[30, 10, 9, 0]
0-62-2;26;0;<attribute 'month' of 'datetime.date' objects>;2;24000;2304,0;0,096;[1016, 1133, 0];[1, 26, 0]
0-3047-1;26;0;<attribute 'month' of 'datetime.date' objects>;1;12000;5408,9400000000005;0,45074500000000006;[1089, 1088, 1035, 0];[20, 19, 4, 0]
0-7057-1;26;0;<attribute 'month' of 'datetime.date' objects>;1;12000;5564,21;0,4636841666666667;[1068, 1067, 1371, 0];[14, 13, 39, 0]
0-8029-0;26;0;<attribute 'month' of 'datetime.date' objects>;0;9000;1885,55;0,20950555555555556;[1084, 1076, 1213, 0];[18, 16, 34, 0]
0-10069-0;26;0;<attribute 'month' of 'datetime.date' objects>;0;9000;4383,48;0,4870533333333333;[1350, 1236, 1177, 0];[38, 35, 29, 0]
1-23-0;26;1;<attribute 'month' of 'datetime.date' objects>;0;9000;0,0;0,0;[1123, 0];[24, 0]
1-432-1;26;1;<attribute 'month' of 'datetime.date' objects>;1;12000;7426,0;0,6188333333333333;[1065, 1204, 0];[12, 33, 0]
1-1848-1;26;1;<attribute 'month' of 'datetime.date' objects>;1;12000;15939,679999999998;1,3283066666666665;[1176, 1031, 1091, 0];[28, 2, 21, 0]
1-2364-0;26;1;<attribute 'month' of 'datetime.date' objects>;0;9000;5812,5;0,6458333333333334;[1070, 1255, 1034, 0];[15, 36, 3, 0]
1-6153-0;26;1;<attribute 'month' of 'datetime.date' objects>;0;9000;1082,5;0,12027777777777778;[1062, 1372, 1115, 0];[10, 40, 23, 0]
1-10252-0;26;1;<attribute 'month' of 'datetime.date' objects>;0;9000;3762,8599999999997;0,4180955555555555;[1063, 1179, 1056, 1061, 0];[11, 30, 8, 9, 0]
2-440-1;26;2;<attribute 'month' of 'datetime.date' objects>;1;12000;0,0;0,0;[1067, 1068, 0];[13, 14, 0]
2-659-1;26;2;<attribute 'month' of 'datetime.date' objects>;1;12000;9038,27;0,7531891666666667;[1102, 1236, 0];[22, 35, 0]
2-945-2;26;2;<attribute 'month' of 'datetime.date' objects>;2;24000;399,0;0,016625;[1053, 1313, 1016, 0];[7, 37, 1, 0]
2-3759-0;26;2;<attribute 'month' of 'datetime.date' objects>;0;9000;306,0;0,034;[1126, 1041, 1213, 0];[25, 5, 34, 0]
2-4321-1;26;2;<attribute 'month' of 'datetime.date' objects>;1;12000;0,0;0,0;[1187, 1045, 1151, 0];[32, 6, 27, 0]
3-432-1;26;3;<attribute 'month' of 'datetime.date' objects>;1;12000;1224,0;0,102;[1065, 1204, 0];[12, 33, 0]
3-2045-2;26;3;<attribute 'month' of 'datetime.date' objects>;2;24000;3549,54;0,1478975;[1034, 1089, 1035, 0];[3, 20, 4, 0]
3-5878-0;26;3;<attribute 'month' of 'datetime.date' objects>;0;9000;134,51;0,014945555555555554;[1063, 1062, 1115, 0];[11, 10, 23, 0]
3-8271-2;26;3;<attribute 'month' of 'datetime.date' objects>;2;24000;5493,62;0,22890083333333333;[1084, 1082, 1123, 0];[18, 17, 24, 0]
4-1848-1;26;4;<attribute 'month' of 'datetime.date' objects>;1;12000;1451,0;0,12091666666666667;[1176, 1031, 1091, 0];[28, 2, 21, 0]
4-4362-1;26;4;<attribute 'month' of 'datetime.date' objects>;1;12000;8084,08;0,6736733333333333;[1187, 1045, 1186, 0];[32, 6, 31, 0]
4-5430-0;26;4;<attribute 'month' of 'datetime.date' objects>;0;9000;264,0;0,029333333333333333;[1179, 1062, 1061, 0];[30, 10, 9, 0]
0-62-2;27;0;<attribute 'month' of 'datetime.date' objects>;2;24000;22448,440000000002;0,9353516666666668;[1016, 1133, 0];[1, 26, 0]
0-3047-1;27;0;<attribute 'month' of 'datetime.date' objects>;1;12000;5920,29;0,4933575;[1089, 1088, 1035, 0];[20, 19, 4, 0]
0-7057-1;27;0;<attribute 'month' of 'datetime.date' objects>;1;12000;9656,46;0,8047049999999999;[1068, 1067, 1371, 0];[14, 13, 39, 0]
0-8029-0;27;0;<attribute 'month' of 'datetime.date' objects>;0;9000;4847,1;0,5385666666666667;[1084, 1076, 1213, 0];[18, 16, 34, 0]
0-10069-0;27;0;<attribute 'month' of 'datetime.date' objects>;0;9000;202,5;0,0225;[1350, 1236, 1177, 0];[38, 35, 29, 0]
1-23-0;27;1;<attribute 'month' of 'datetime.date' objects>;0;9000;1758,02;0,19533555555555554;[1123, 0];[24, 0]
1-432-1;27;1;<attribute 'month' of 'datetime.date' objects>;1;12000;11299,5;0,941625;[1065, 1204, 0];[12, 33, 0]
1-1848-1;27;1;<attribute 'month' of 'datetime.date' objects>;1;12000;761,46;0,063455;[1176, 1031, 1091, 0];[28, 2, 21, 0]
1-2364-0;27;1;<attribute 'month' of 'datetime.date' objects>;0;9000;9332,84;1,0369822222222222;[1070, 1255, 1034, 0];[15, 36, 3, 0]
1-6153-0;27;1;<attribute 'month' of 'datetime.date' objects>;0;9000;6996,41;0,7773788888888888;[1062, 1372, 1115, 0];[10, 40, 23, 0]
1-10252-0;27;1;<attribute 'month' of 'datetime.date' objects>;0;9000;7212,85;0,8014277777777778;[1063, 1179, 1056, 1061, 0];[11, 30, 8, 9, 0]
2-440-1;27;2;<attribute 'month' of 'datetime.date' objects>;1;12000;6969,67;0,5808058333333334;[1067, 1068, 0];[13, 14, 0]
2-659-1;27;2;<attribute 'month' of 'datetime.date' objects>;1;12000;21264,8;1,7720666666666667;[1102, 1236, 0];[22, 35, 0]
2-945-2;27;2;<attribute 'month' of 'datetime.date' objects>;2;24000;23486,8;0,9786166666666667;[1053, 1313, 1016, 0];[7, 37, 1, 0]
2-3759-0;27;2;<attribute 'month' of 'datetime.date' objects>;0;9000;9182,72;1,0203022222222222;[1126, 1041, 1213, 0];[25, 5, 34, 0]
2-4321-1;27;2;<attribute 'month' of 'datetime.date' objects>;1;12000;10995,56;0,9162966666666666;[1187, 1045, 1151, 0];[32, 6, 27, 0]
3-432-1;27;3;<attribute 'month' of 'datetime.date' objects>;1;12000;2847,0;0,23725;[1065, 1204, 0];[12, 33, 0]
3-2045-2;27;3;<attribute 'month' of 'datetime.date' objects>;2;24000;12111,49;0,5046454166666666;[1034, 1089, 1035, 0];[3, 20, 4, 0]
3-5878-0;27;3;<attribute 'month' of 'datetime.date' objects>;0;9000;9103,66;1,0115177777777777;[1063, 1062, 1115, 0];[11, 10, 23, 0]
3-8271-2;27;3;<attribute 'month' of 'datetime.date' objects>;2;24000;10382,3;0,4325958333333333;[1084, 1082, 1123, 0];[18, 17, 24, 0]
4-1848-1;27;4;<attribute 'month' of 'datetime.date' objects>;1;12000;3880,96;0,32341333333333333;[1176, 1031, 1091, 0];[28, 2, 21, 0]
4-4362-1;27;4;<attribute 'month' of 'datetime.date' objects>;1;12000;5280,5199999999995;0,4400433333333333;[1187, 1045, 1186, 0];[32, 6, 31, 0]
4-5430-0;27;4;<attribute 'month' of 'datetime.date' objects>;0;9000;10360,55;1,151172222222222;[1179, 1062, 1061, 0];[30, 10, 9, 0]
0-62-2;28;0;<attribute 'month' of 'datetime.date' objects>;2;24000;11273,25;0,46971875;[1016, 1133, 0];[1, 26, 0]
0-3047-1;28;0;<attribute 'month' of 'datetime.date' objects>;1;12000;7826,5;0,6522083333333333;[1089, 1088, 1035, 0];[20, 19, 4, 0]
0-7057-1;28;0;<attribute 'month' of 'datetime.date' objects>;1;12000;5514,87;0,4595725;[1068, 1067, 1371, 0];[14, 13, 39, 0]
0-8029-0;28;0;<attribute 'month' of 'datetime.date' objects>;0;9000;1909,17;0,21213;[1084, 1076, 1213, 0];[18, 16, 34, 0]
0-10069-0;28;0;<attribute 'month' of 'datetime.date' objects>;0;9000;5951,5;0,6612777777777777;[1350, 1236, 1177, 0];[38, 35, 29, 0]
1-23-0;28;1;<attribute 'month' of 'datetime.date' objects>;0;9000;13,0;0,0014444444444444444;[1123, 0];[24, 0]
1-432-1;28;1;<attribute 'month' of 'datetime.date' objects>;1;12000;8515,0;0,7095833333333333;[1065, 1204, 0];[12, 33, 0]
1-1848-1;28;1;<attribute 'month' of 'datetime.date' objects>;1;12000;2728,75;0,22739583333333332;[1176, 1031, 1091, 0];[28, 2, 21, 0]
1-2364-0;28;1;<attribute 'month' of 'datetime.date' objects>;0;9000;1999,46;0,22216222222222223;[1070, 1255, 1034, 0];[15, 36, 3, 0]
1-6153-0;28;1;<attribute 'month' of 'datetime.date' objects>;0;9000;1998,23;0,22202555555555556;[1062, 1372, 1115, 0];[10, 40, 23, 0]
1-10252-0;28;1;<attribute 'month' of 'datetime.date' objects>;0;9000;3088,14;0,34312666666666664;[1063, 1179, 1056, 1061, 0];[11, 30, 8, 9, 0]
2-440-1;28;2;<attribute 'month' of 'datetime.date' objects>;1;12000;7273,5;0,606125;[1067, 1068, 0];[13, 14, 0]
2-659-1;28;2;<attribute 'month' of 'datetime.date' objects>;1;12000;14313,6;1,1928;[1102, 1236, 0];[22, 35, 0]
2-945-2;28;2;<attribute 'month' of 'datetime.date' objects>;2;24000;12457,710000000001;0,51907125;[1053, 1313, 1016, 0];[7, 37, 1, 0]
2-3759-0;28;2;<attribute 'month' of 'datetime.date' objects>;0;9000;922,0;0,10244444444444445;[1126, 1041, 1213, 0];[25, 5, 34, 0]
2-4321-1;28;2;<attribute 'month' of 'datetime.date' objects>;1;12000;4851,59;0,40429916666666665;[1187, 1045, 1151, 0];[32, 6, 27, 0]
3-432-1;28;3;<attribute 'month' of 'datetime.date' objects>;1;12000;4717,0;0,39308333333333334;[1065, 1204, 0];[12, 33, 0]
3-2045-2;28;3;<attribute 'month' of 'datetime.date' objects>;2;24000;4998,47;0,20826958333333334;[1034, 1089, 1035, 0];[3, 20, 4, 0]
3-5878-0;28;3;<attribute 'month' of 'datetime.date' objects>;0;9000;4052,64;0,4502933333333333;[1063, 1062, 1115, 0];[11, 10, 23, 0]
3-8271-2;28;3;<attribute 'month' of 'datetime.date' objects>;2;24000;12069,6;0,5029;[1084, 1082, 1123, 0];[18, 17, 24, 0]
4-1848-1;28;4;<attribute 'month' of 'datetime.date' objects>;1;12000;5794,45;0,4828708333333333;[1176, 1031, 1091, 0];[28, 2, 21, 0]
4-4362-1;28;4;<attribute 'month' of 'datetime.date' objects>;1;12000;6911,36;0,5759466666666666;[1187, 1045, 1186, 0];[32, 6, 31, 0]
4-5430-0;28;4;<attribute 'month' of 'datetime.date' objects>;0;9000;783,45;0,08705;[1179, 1062, 1061, 0];[30, 10, 9, 0]
0-62-2;29;0;<attribute 'month' of 'datetime.date' objects>;2;24000;25133,179999999997;1,0472158333333332;[1016, 1133, 0];[1, 26, 0]
0-3047-1;29;0;<attribute 'month' of 'datetime.date' objects>;1;12000;5917,01;0,4930841666666667;[1089, 1088, 1035, 0];[20, 19, 4, 0]
0-7057-1;29;0;<attribute 'month' of 'datetime.date' objects>;1;12000;4197,51;0,3497925;[1068, 1067, 1371, 0];[14, 13, 39, 0]
0-8029-0;29;0;<attribute 'month' of 'datetime.date' objects>;0;9000;2942,37;0,32693;[1084, 1076, 1213, 0];[18, 16, 34, 0]
0-10069-0;29;0;<attribute 'month' of 'datetime.date' objects>;0;9000;7314,38;0,8127088888888889;[1350, 1236, 1177, 0];[38, 35, 29, 0]
1-23-0;29;1;<attribute 'month' of 'datetime.date' objects>;0;9000;1764,43;0,1960477777777778;[1123, 0];[24, 0]
1-432-1;29;1;<attribute 'month' of 'datetime.date' objects>;1;12000;13909,0;1,1590833333333332;[1065, 1204, 0];[12, 33, 0]
1-1848-1;29;1;<attribute 'month' of 'datetime.date' objects>;1;12000;870,44;0,07253666666666667;[1176, 1031, 1091, 0];[28, 2, 21, 0]
1-2364-0;29;1;<attribute 'month' of 'datetime.date' objects>;0;9000;8696,99;0,9663322222222221;[1070, 1255, 1034, 0];[15, 36, 3, 0]
1-6153-0;29;1;<attribute 'month' of 'datetime.date' objects>;0;9000;2867,42;0,31860222222222223;[1062, 1372, 1115, 0];[10, 40, 23, 0]
1-10252-0;29;1;<attribute 'month' of 'datetime.date' objects>;0;9000;1024,31;0,11381222222222222;[1063, 1179, 1056, 1061, 0];[11, 30, 8, 9, 0]
2-440-1;29;2;<attribute 'month' of 'datetime.date' objects>;1;12000;9642,59;0,8035491666666666;[1067, 1068, 0];[13, 14, 0]
2-659-1;29;2;<attribute 'month' of 'datetime.date' objects>;1;12000;22369,61;1,8641341666666666;[1102, 1236, 0];[22, 35, 0]
2-945-2;29;2;<attribute 'month' of 'datetime.date' objects>;2;24000;16066,14;0,6694224999999999;[1053, 1313, 1016, 0];[7, 37, 1, 0]
2-3759-0;29;2;<attribute 'month' of 'datetime.date' objects>;0;9000;3863,0;0,4292222222222222;[1126, 1041, 1213, 0];[25, 5, 34, 0]
2-4321-1;29;2;<attribute 'month' of 'datetime.date' objects>;1;12000;1866,5;0,15554166666666666;[1187, 1045, 1151, 0];[32, 6, 27, 0]
3-432-1;29;3;<attribute 'month' of 'datetime.date' objects>;1;12000;6651,0;0,55425;[1065, 1204, 0];[12, 33, 0]
3-2045-2;29;3;<attribute 'month' of 'datetime.date' objects>;2;24000;4671,02;0,19462583333333336;[1034, 1089, 1035, 0];[3, 20, 4, 0]
3-5878-0;29;3;<attribute 'month' of 'datetime.date' objects>;0;9000;4192,72;0,4658577777777778;[1063, 1062, 1115, 0];[11, 10, 23, 0]
3-8271-2;29;3;<attribute 'month' of 'datetime.date' objects>;2;24000;4344,86;0,1810358333333333;[1084, 1082, 1123, 0];[18, 17, 24, 0]
4-1848-1;29;4;<attribute 'month' of 'datetime.date' objects>;1;12000;3207,5;0,26729166666666665;[1176, 1031, 1091, 0];[28, 2, 21, 0]
4-4362-1;29;4;<attribute 'month' of 'datetime.date' objects>;1;12000;6789,7;0,5658083333333334;[1187, 1045, 1186, 0];[32, 6, 31, 0]
4-5430-0;29;4;<attribute 'month' of 'datetime.date' objects>;0;9000;3169,98;0,35222;[1179, 1062, 1061, 0];[30, 10, 9, 0]
0-62-2;30;0;<attribute 'month' of 'datetime.date' objects>;2;24000;17856,75;0,74403125;[1016, 1133, 0];[1, 26, 0]
0-3047-1;30;0;<attribute 'month' of 'datetime.date' objects>;1;12000;6107,57;0,5089641666666667;[1089, 1088, 1035, 0];[20, 19, 4, 0]
0-7057-1;30;0;<attribute 'month' of 'datetime.date' objects>;1;12000;6298,88;0,5249066666666666;[1068, 1067, 1371, 0];[14, 13, 39, 0]
0-8029-0;30;0;<attribute 'month' of 'datetime.date' objects>;0;9000;4586,41;0,5096011111111111;[1084, 1076, 1213, 0];[18, 16, 34, 0]
0-10069-0;30;0;<attribute 'month' of 'datetime.date' objects>;0;9000;8574,25;0,9526944444444444;[1350, 1236, 1177, 0];[38, 35, 29, 0]
1-23-0;30;1;<attribute 'month' of 'datetime.date' objects>;0;9000;221,48;0,02460888888888889;[1123, 0];[24, 0]
1-432-1;30;1;<attribute 'month' of 'datetime.date' objects>;1;12000;2596,0;0,21633333333333332;[1065, 1204, 0];[12, 33, 0]
1-1848-1;30;1;<attribute 'month' of 'datetime.date' objects>;1;12000;2619,04;0,21825333333333333;[1176, 1031, 1091, 0];[28, 2, 21, 0]
1-2364-0;30;1;<attribute 'month' of 'datetime.date' objects>;0;9000;3643,67;0,4048522222222222;[1070, 1255, 1034, 0];[15, 36, 3, 0]
1-6153-0;30;1;<attribute 'month' of 'datetime.date' objects>;0;9000;1894,0300000000002;0,2104477777777778;[1062, 1372, 1115, 0];[10, 40, 23, 0]
1-10252-0;30;1;<attribute 'month' of 'datetime.date' objects>;0;9000;1544,0;0,17155555555555554;[1063, 1179, 1056, 1061, 0];[11, 30, 8, 9, 0]
2-440-1;30;2;<attribute 'month' of 'datetime.date' objects>;1;12000;3433,04;0,28608666666666666;[1067, 1068, 0];[13, 14, 0]
2-659-1;30;2;<attribute 'month' of 'datetime.date' objects>;1;12000;6172,0;0,5143333333333333;[1102, 1236, 0];[22, 35, 0]
2-945-2;30;2;<attribute 'month' of 'datetime.date' objects>;2;24000;15629,94;0,6512475;[1053, 1313, 1016, 0];[7, 37, 1, 0]
2-3759-0;30;2;<attribute 'month' of 'datetime.date' objects>;0;9000;10280,71;1,142301111111111;[1126, 1041, 1213, 0];[25, 5, 34, 0]
2-4321-1;30;2;<attribute 'month' of 'datetime.date' objects>;1;12000;3743,0;0,3119166666666667;[1187, 1045, 1151, 0];[32, 6, 27, 0]
3-432-1;30;3;<attribute 'month' of 'datetime.date' objects>;1;12000;0,0;0,0;[1065, 1204, 0];[12, 33, 0]
3-2045-2;30;3;<attribute 'month' of 'datetime.date' objects>;2;24000;12351,619999999999;0,5146508333333333;[1034, 1089, 1035, 0];[3, 20, 4, 0]
3-5878-0;30;3;<attribute 'month' of 'datetime.date' objects>;0;9000;4744,08;0,52712;[1063, 1062, 1115, 0];[11, 10, 23, 0]
3-8271-2;30;3;<attribute 'month' of 'datetime.date' objects>;2;24000;4162,5;0,1734375;[1084, 1082, 1123, 0];[18, 17, 24, 0]
4-1848-1;30;4;<attribute 'month' of 'datetime.date' objects>;1;12000;3787,0;0,3155833333333333;[1176, 1031, 1091, 0];[28, 2, 21, 0]
4-4362-1;30;4;<attribute 'month' of 'datetime.date' objects>;1;12000;4562,09;0,3801741666666667;[1187, 1045, 1186, 0];[32, 6, 31, 0]
4-5430-0;30;4;<attribute 'month' of 'datetime.date' objects>;0;9000;431,6;0,04795555555555556;[1179, 1062, 1061, 0];[30, 10, 9, 0]
0-62-2;31;0;<attribute 'month' of 'datetime.date' objects>;2;24000;384,12;0,016005000000000002;[1016, 1133, 0];[1, 26, 0]
0-3047-1;31;0;<attribute 'month' of 'datetime.date' objects>;1;12000;2779,13;0,23159416666666668;[1089, 1088, 1035, 0];[20, 19, 4, 0]
0-7057-1;31;0;<attribute 'month' of 'datetime.date' objects>;1;12000;3146,04;0,26217;[1068, 1067, 1371, 0];[14, 13, 39, 0]
0-8029-0;31;0;<attribute 'month' of 'datetime.date' objects>;0;9000;2773,6;0,3081777777777778;[1084, 1076, 1213, 0];[18, 16, 34, 0]
0-10069-0;31;0;<attribute 'month' of 'datetime.date' objects>;0;9000;3176,0;0,35288888888888886;[1350, 1236, 1177, 0];[38, 35, 29, 0]
1-23-0;31;1;<attribute 'month' of 'datetime.date' objects>;0;9000;1652,74;0,1836377777777778;[1123, 0];[24, 0]
1-432-1;31;1;<attribute 'month' of 'datetime.date' objects>;1;12000;9405,5;0,7837916666666667;[1065, 1204, 0];[12, 33, 0]
1-1848-1;31;1;<attribute 'month' of 'datetime.date' objects>;1;12000;16019,09;1,3349241666666667;[1176, 1031, 1091, 0];[28, 2, 21, 0]
1-2364-0;31;1;<attribute 'month' of 'datetime.date' objects>;0;9000;9313,67;1,0348522222222223;[1070, 1255, 1034, 0];[15, 36, 3, 0]
1-6153-0;31;1;<attribute 'month' of 'datetime.date' objects>;0;9000;5597,82;0,62198;[1062, 1372, 1115, 0];[10, 40, 23, 0]
1-10252-0;31;1;<attribute 'month' of 'datetime.date' objects>;0;9000;11897,34;1,3219266666666667;[1063, 1179, 1056, 1061, 0];[11, 30, 8, 9, 0]
2-440-1;31;2;<attribute 'month' of 'datetime.date' objects>;1;12000;1228,42;0,10236833333333334;[1067, 1068, 0];[13, 14, 0]
2-659-1;31;2;<attribute 'month' of 'datetime.date' objects>;1;12000;6311,0;0,5259166666666667;[1102, 1236, 0];[22, 35, 0]
2-945-2;31;2;<attribute 'month' of 'datetime.date' objects>;2;24000;14042,2;0,5850916666666667;[1053, 1313, 1016, 0];[7, 37, 1, 0]
2-3759-0;31;2;<attribute 'month' of 'datetime.date' objects>;0;9000;6396,93;0,71077;[1126, 1041, 1213, 0];[25, 5, 34, 0]
2-4321-1;31;2;<attribute 'month' of 'datetime.date' objects>;1;12000;2241,77;0,18681416666666667;[1187, 1045, 1151, 0];[32, 6, 27, 0]
3-432-1;31;3;<attribute 'month' of 'datetime.date' objects>;1;12000;13151,0;1,0959166666666667;[1065, 1204, 0];[12, 33, 0]
3-2045-2;31;3;<attribute 'month' of 'datetime.date' objects>;2;24000;5722,610000000001;0,23844208333333336;[1034, 1089, 1035, 0];[3, 20, 4, 0]
3-5878-0;31;3;<attribute 'month' of 'datetime.date' objects>;0;9000;8112,21;0,9013566666666667;[1063, 1062, 1115, 0];[11, 10, 23, 0]
3-8271-2;31;3;<attribute 'month' of 'datetime.date' objects>;2;24000;3688,0;0,15366666666666667;[1084, 1082, 1123, 0];[18, 17, 24, 0]
4-1848-1;31;4;<attribute 'month' of 'datetime.date' objects>;1;12000;206,57;0,017214166666666666;[1176, 1031, 1091, 0];[28, 2, 21, 0]
4-4362-1;31;4;<attribute 'month' of 'datetime.date' objects>;1;12000;2113,29;0,1761075;[1187, 1045, 1186, 0];[32, 6, 31, 0]
4-5430-0;31;4;<attribute 'month' of 'datetime.date' objects>;0;9000;603,77;0,06708555555555555;[1179, 1062, 1061, 0];[30, 10, 9, 0]
0-62-2;32;0;<attribute 'month' of 'datetime.date' objects>;2;24000;1761,8;0,07340833333333333;[1016, 1133, 0];[1, 26, 0]
0-3047-1;32;0;<attribute 'month' of 'datetime.date' objects>;1;12000;0,0;0,0;[1089, 1088, 1035, 0];[20, 19, 4, 0]
0-7057-1;32;0;<attribute 'month' of 'datetime.date' objects>;1;12000;9032,6;0,7527166666666667;[1068, 1067, 1371, 0];[14, 13, 39, 0]
0-8029-0;32;0;<attribute 'month' of 'datetime.date' objects>;0;9000;13551,15;1,5056833333333333;[1084, 1076, 1213, 0];[18, 16, 34, 0]
0-10069-0;32;0;<attribute 'month' of 'datetime.date' objects>;0;9000;177,0;0,019666666666666666;[1350, 1236, 1177, 0];[38, 35, 29, 0]
1-23-0;32;1;<attribute 'month' of 'datetime.date' objects>;0;9000;0,0;0,0;[1123, 0];[24, 0]
1-432-1;32;1;<attribute 'month' of 'datetime.date' objects>;1;12000;4810,0;0,4008333333333333;[1065, 1204, 0];[12, 33, 0]
1-1848-1;32;1;<attribute 'month' of 'datetime.date' objects>;1;12000;13325,210000000001;1,1104341666666668;[1176, 1031, 1091, 0];[28, 2, 21, 0]
1-2364-0;32;1;<attribute 'month' of 'datetime.date' objects>;0;9000;6330,36;0,7033733333333333;[1070, 1255, 1034, 0];[15, 36, 3, 0]
1-6153-0;32;1;<attribute 'month' of 'datetime.date' objects>;0;9000;2570,05;0,28556111111111115;[1062, 1372, 1115, 0];[10, 40, 23, 0]
1-10252-0;32;1;<attribute 'month' of 'datetime.date' objects>;0;9000;2396,2799999999997;0,2662533333333333;[1063, 1179, 1056, 1061, 0];[11, 30, 8, 9, 0]
2-440-1;32;2;<attribute 'month' of 'datetime.date' objects>;1;12000;6492,96;0,54108;[1067, 1068, 0];[13, 14, 0]
2-659-1;32;2;<attribute 'month' of 'datetime.date' objects>;1;12000;11474,98;0,9562483333333333;[1102, 1236, 0];[22, 35, 0]
2-945-2;32;2;<attribute 'month' of 'datetime.date' objects>;2;24000;2121,0;0,088375;[1053, 1313, 1016, 0];[7, 37, 1, 0]
2-3759-0;32;2;<attribute 'month' of 'datetime.date' objects>;0;9000;10016,0;1,1128888888888888;[1126, 1041, 1213, 0];[25, 5, 34, 0]
2-4321-1;32;2;<attribute 'month' of 'datetime.date' objects>;1;12000;3745,8199999999997;0,31215166666666666;[1187, 1045, 1151, 0];[32, 6, 27, 0]
3-432-1;32;3;<attribute 'month' of 'datetime.date' objects>;1;12000;0,0;0,0;[1065, 1204, 0];[12, 33, 0]
3-2045-2;32;3;<attribute 'month' of 'datetime.date' objects>;2;24000;636,88;0,026536666666666667;[1034, 1089, 1035, 0];[3, 20, 4, 0]
3-5878-0;32;3;<attribute 'month' of 'datetime.date' objects>;0;9000;1299,31;0,14436777777777776;[1063, 1062, 1115, 0];[11, 10, 23, 0]
3-8271-2;32;3;<attribute 'month' of 'datetime.date' objects>;2;24000;9332,939999999999;0,38887249999999995;[1084, 1082, 1123, 0];[18, 17, 24, 0]
4-1848-1;32;4;<attribute 'month' of 'datetime.date' objects>;1;12000;173,0;0,014416666666666666;[1176, 1031, 1091, 0];[28, 2, 21, 0]
4-4362-1;32;4;<attribute 'month' of 'datetime.date' objects>;1;12000;7243,389999999999;0,6036158333333332;[1187, 1045, 1186, 0];[32, 6, 31, 0]
4-5430-0;32;4;<attribute 'month' of 'datetime.date' objects>;0;9000;10501,87;1,1668744444444445;[1179, 1062, 1061, 0];[30, 10, 9, 0]
0-62-2;33;0;<attribute 'month' of 'datetime.date' objects>;2;24000;2938,53;0,12243875000000001;[1016, 1133, 0];[1, 26, 0]
0-3047-1;33;0;<attribute 'month' of 'datetime.date' objects>;1;12000;4335,76;0,3613133333333334;[1089, 1088, 1035, 0];[20, 19, 4, 0]
0-7057-1;33;0;<attribute 'month' of 'datetime.date' objects>;1;12000;4537,5;0,378125;[1068, 1067, 1371, 0];[14, 13, 39, 0]
0-8029-0;33;0;<attribute 'month' of 'datetime.date' objects>;0;9000;2324,27;0,2582522222222222;[1084, 1076, 1213, 0];[18, 16, 34, 0]
0-10069-0;33;0;<attribute 'month' of 'datetime.date' objects>;0;9000;9027,57;1,0030633333333332;[1350, 1236, 1177, 0];[38, 35, 29, 0]
1-23-0;33;1;<attribute 'month' of 'datetime.date' objects>;0;9000;30,5;0,0033888888888888888;[1123, 0];[24, 0]
1-432-1;33;1;<attribute 'month' of 'datetime.date' objects>;1;12000;6825,0;0,56875;[1065, 1204, 0];[12, 33, 0]
1-1848-1;33;1;<attribute 'month' of 'datetime.date' objects>;1;12000;4972,46;0,4143716666666667;[1176, 1031, 1091, 0];[28, 2, 21, 0]
1-2364-0;33;1;<attribute 'month' of 'datetime.date' objects>;0;9000;473,0;0,05255555555555556;[1070, 1255, 1034, 0];[15, 36, 3, 0]
1-6153-0;33;1;<attribute 'month' of 'datetime.date' objects>;0;9000;1062,82;0,1180911111111111;[1062, 1372, 1115, 0];[10, 40, 23, 0]
1-10252-0;33;1;<attribute 'month' of 'datetime.date' objects>;0;9000;3755,2799999999997;0,4172533333333333;[1063, 1179, 1056, 1061, 0];[11, 30, 8, 9, 0]
2-440-1;33;2;<attribute 'month' of 'datetime.date' objects>;1;12000;10465,3;0,8721083333333333;[1067, 1068, 0];[13, 14, 0]
2-659-1;33;2;<attribute 'month' of 'datetime.date' objects>;1;12000;875,0;0,07291666666666667;[1102, 1236, 0];[22, 35, 0]
2-945-2;33;2;<attribute 'month' of 'datetime.date' objects>;2;24000;9750,0;0,40625;[1053, 1313, 1016, 0];[7, 37, 1, 0]
2-3759-0;33;2;<attribute 'month' of 'datetime.date' objects>;0;9000;2735,5;0,30394444444444446;[1126, 1041, 1213, 0];[25, 5, 34, 0]
2-4321-1;33;2;<attribute 'month' of 'datetime.date' objects>;1;12000;6470,0;0,5391666666666667;[1187, 1045, 1151, 0];[32, 6, 27, 0]
3-432-1;33;3;<attribute 'month' of 'datetime.date' objects>;1;12000;0,0;0,0;[1065, 1204, 0];[12, 33, 0]
3-2045-2;33;3;<attribute 'month' of 'datetime.date' objects>;2;24000;3444,5;0,14352083333333332;[1034, 1089, 1035, 0];[3, 20, 4, 0]
