MR_ID;Kalenderwoche;Wochentag;Monat;Fahrzeugtyp;Fahrzeugkapazität;Frachtgewicht;Auslastung;SequenzExt;SequenzInt
2-12849-0;23;2;<attribute 'month' of 'datetime.date' objects>;0;9000;14681,269999999999;1,631252222222222;[1084, 1076, 1126, 1041, 1273, 0];[18, 16, 25, 5, 38, 0]
2-26275-2;23;2;<attribute 'month' of 'datetime.date' objects>;2;24000;10679,44;0,4449766666666667;[1204, 1065, 1056, 1179, 1063, 1372, 1062, 1061, 0];[33, 12, 8, 30, 11, 43, 10, 9, 0]
2-26838-2;23;2;<attribute 'month' of 'datetime.date' objects>;2;24000;9585,72;0,39940499999999995;[1034, 1089, 1088, 1035, 1176, 1031, 1091, 0];[3, 20, 19, 4, 28, 2, 21, 0]
2-35780-2;23;2;<attribute 'month' of 'datetime.date' objects>;2;24000;18431,45;0,7679770833333334;[1231, 1187, 1045, 1315, 1350, 1236, 0];[35, 32, 6, 40, 41, 36, 0]
4-0-2;23;4;<attribute 'month' of 'datetime.date' objects>;2;24000;15514,89;0,6464537499999999;[1016, 0];[1, 0]
4-27616-2;23;4;<attribute 'month' of 'datetime.date' objects>;2;24000;4283,71;0,17848791666666666;[1063, 1062, 1061, 1053, 1313, 1068, 1067, 1371, 0];[11, 10, 9, 7, 39, 14, 13, 42, 0]
0-12912-0;24;0;<attribute 'month' of 'datetime.date' objects>;0;9000;114,0;0,012666666666666666;[1236, 1177, 1091, 0];[36, 29, 21, 0]
0-26545-2;24;0;<attribute 'month' of 'datetime.date' objects>;2;24000;29194,23;1,21642625;[1084, 1082, 1123, 0];[18, 17, 24, 0]
0-28841-2;24;0;<attribute 'month' of 'datetime.date' objects>;2;24000;12471,880000000001;0,5196616666666667;[1070, 1255, 1034, 1089, 1035, 1031, 1176, 0];[15, 37, 3, 20, 4, 2, 28, 0]
0-33950-2;24;0;<attribute 'month' of 'datetime.date' objects>;2;24000;13276,85;0,5532020833333333;[1102, 1187, 1045, 1186, 1151, 1213, 0];[22, 32, 6, 31, 27, 34, 0]
0-38460-2;24;0;<attribute 'month' of 'datetime.date' objects>;2;24000;14548,74;0,6061975;[1065, 1204, 1056, 1179, 1062, 1115, 0];[12, 33, 8, 30, 10, 23, 0]
1-479-1;24;1;<attribute 'month' of 'datetime.date' objects>;1;12000;10221,61;0,8518008333333333;[1067, 1068, 0];[13, 14, 0]
2-33-0;24;2;<attribute 'month' of 'datetime.date' objects>;0;9000;14,08;0,0015644444444444445;[1213, 0];[34, 0]
2-65-2;24;2;<attribute 'month' of 'datetime.date' objects>;2;24000;10601,99;0,4417495833333333;[1016, 1133, 0];[1, 26, 0]
2-12845-0;24;2;<attribute 'month' of 'datetime.date' objects>;0;9000;800,69;0,08896555555555556;[1115, 1123, 0];[23, 24, 0]
2-12849-0;24;2;<attribute 'month' of 'datetime.date' objects>;0;9000;3328,0;0,36977777777777776;[1084, 1076, 1126, 1041, 1273, 0];[18, 16, 25, 5, 38, 0]
2-26275-2;24;2;<attribute 'month' of 'datetime.date' objects>;2;24000;3327,58;0,13864916666666666;[1204, 1065, 1056, 1179, 1063, 1372, 1062, 1061, 0];[33, 12, 8, 30, 11, 43, 10, 9, 0]
2-26838-2;24;2;<attribute 'month' of 'datetime.date' objects>;2;24000;1923,53;0,08014708333333333;[1034, 1089, 1088, 1035, 1176, 1031, 1091, 0];[3, 20, 19, 4, 28, 2, 21, 0]
2-35780-2;24;2;<attribute 'month' of 'datetime.date' objects>;2;24000;9229,66;0,3845691666666667;[1231, 1187, 1045, 1315, 1350, 1236, 0];[35, 32, 6, 40, 41, 36, 0]
4-0-2;24;4;<attribute 'month' of 'datetime.date' objects>;2;24000;2700,0;0,1125;[1016, 0];[1, 0]
4-27616-2;24;4;<attribute 'month' of 'datetime.date' objects>;2;24000;17623,6;0,7343166666666666;[1063, 1062, 1061, 1053, 1313, 1068, 1067, 1371, 0];[11, 10, 9, 7, 39, 14, 13, 42, 0]
0-12912-0;25;0;<attribute 'month' of 'datetime.date' objects>;0;9000;7169,08;0,7965644444444444;[1236, 1177, 1091, 0];[36, 29, 21, 0]
0-26545-2;25;0;<attribute 'month' of 'datetime.date' objects>;2;24000;5875,4;0,24480833333333332;[1084, 1082, 1123, 0];[18, 17, 24, 0]
0-28841-2;25;0;<attribute 'month' of 'datetime.date' objects>;2;24000;22869,52;0,9528966666666667;[1070, 1255, 1034, 1089, 1035, 1031, 1176, 0];[15, 37, 3, 20, 4, 2, 28, 0]
0-33950-2;25;0;<attribute 'month' of 'datetime.date' objects>;2;24000;26834,629999999997;1,1181095833333332;[1102, 1187, 1045, 1186, 1151, 1213, 0];[22, 32, 6, 31, 27, 34, 0]
0-38460-2;25;0;<attribute 'month' of 'datetime.date' objects>;2;24000;28616,21;1,1923420833333334;[1065, 1204, 1056, 1179, 1062, 1115, 0];[12, 33, 8, 30, 10, 23, 0]
1-479-1;25;1;<attribute 'month' of 'datetime.date' objects>;1;12000;13145,739999999998;1,095478333333333;[1067, 1068, 0];[13, 14, 0]
2-33-0;25;2;<attribute 'month' of 'datetime.date' objects>;0;9000;4001,35;0,44459444444444446;[1213, 0];[34, 0]
2-65-2;25;2;<attribute 'month' of 'datetime.date' objects>;2;24000;24146,53;1,0061054166666665;[1016, 1133, 0];[1, 26, 0]
2-12845-0;25;2;<attribute 'month' of 'datetime.date' objects>;0;9000;2496,97;0,2774411111111111;[1115, 1123, 0];[23, 24, 0]
2-12849-0;25;2;<attribute 'month' of 'datetime.date' objects>;0;9000;4416,26;0,4906955555555556;[1084, 1076, 1126, 1041, 1273, 0];[18, 16, 25, 5, 38, 0]
2-26275-2;25;2;<attribute 'month' of 'datetime.date' objects>;2;24000;6134,19;0,25559125;[1204, 1065, 1056, 1179, 1063, 1372, 1062, 1061, 0];[33, 12, 8, 30, 11, 43, 10, 9, 0]
2-26838-2;25;2;<attribute 'month' of 'datetime.date' objects>;2;24000;6564,719999999999;0,27353;[1034, 1089, 1088, 1035, 1176, 1031, 1091, 0];[3, 20, 19, 4, 28, 2, 21, 0]
2-35780-2;25;2;<attribute 'month' of 'datetime.date' objects>;2;24000;21228,47;0,8845195833333334;[1231, 1187, 1045, 1315, 1350, 1236, 0];[35, 32, 6, 40, 41, 36, 0]
4-0-2;25;4;<attribute 'month' of 'datetime.date' objects>;2;24000;8028,0;0,3345;[1016, 0];[1, 0]
4-27616-2;25;4;<attribute 'month' of 'datetime.date' objects>;2;24000;14264,21;0,5943420833333333;[1063, 1062, 1061, 1053, 1313, 1068, 1067, 1371, 0];[11, 10, 9, 7, 39, 14, 13, 42, 0]
0-12912-0;26;0;<attribute 'month' of 'datetime.date' objects>;0;9000;3607,81;0,40086777777777777;[1236, 1177, 1091, 0];[36, 29, 21, 0]
0-26545-2;26;0;<attribute 'month' of 'datetime.date' objects>;2;24000;1224,28;0,051011666666666663;[1084, 1082, 1123, 0];[18, 17, 24, 0]
0-28841-2;26;0;<attribute 'month' of 'datetime.date' objects>;2;24000;23453,83;0,9772429166666667;[1070, 1255, 1034, 1089, 1035, 1031, 1176, 0];[15, 37, 3, 20, 4, 2, 28, 0]
0-33950-2;26;0;<attribute 'month' of 'datetime.date' objects>;2;24000;12087,199999999999;0,5036333333333333;[1102, 1187, 1045, 1186, 1151, 1213, 0];[22, 32, 6, 31, 27, 34, 0]
0-38460-2;26;0;<attribute 'month' of 'datetime.date' objects>;2;24000;17597,62;0,7332341666666666;[1065, 1204, 1056, 1179, 1062, 1115, 0];[12, 33, 8, 30, 10, 23, 0]
1-479-1;26;1;<attribute 'month' of 'datetime.date' objects>;1;12000;2916,21;0,2430175;[1067, 1068, 0];[13, 14, 0]
2-33-0;26;2;<attribute 'month' of 'datetime.date' objects>;0;9000;306,0;0,034;[1213, 0];[34, 0]
2-65-2;26;2;<attribute 'month' of 'datetime.date' objects>;2;24000;0,0;0,0;[1016, 1133, 0];[1, 26, 0]
2-12845-0;26;2;<attribute 'month' of 'datetime.date' objects>;0;9000;143,82;0,015979999999999998;[1115, 1123, 0];[23, 24, 0]
2-12849-0;26;2;<attribute 'month' of 'datetime.date' objects>;0;9000;434,56;0,04828444444444444;[1084, 1076, 1126, 1041, 1273, 0];[18, 16, 25, 5, 38, 0]
2-26275-2;26;2;<attribute 'month' of 'datetime.date' objects>;2;24000;4022,51;0,16760458333333333;[1204, 1065, 1056, 1179, 1063, 1372, 1062, 1061, 0];[33, 12, 8, 30, 11, 43, 10, 9, 0]
2-26838-2;26;2;<attribute 'month' of 'datetime.date' objects>;2;24000;13242,330000000002;0,5517637500000001;[1034, 1089, 1088, 1035, 1176, 1031, 1091, 0];[3, 20, 19, 4, 28, 2, 21, 0]
2-35780-2;26;2;<attribute 'month' of 'datetime.date' objects>;2;24000;3966,0;0,16525;[1231, 1187, 1045, 1315, 1350, 1236, 0];[35, 32, 6, 40, 41, 36, 0]
4-0-2;26;4;<attribute 'month' of 'datetime.date' objects>;2;24000;14200,0;0,5916666666666667;[1016, 0];[1, 0]
4-27616-2;26;4;<attribute 'month' of 'datetime.date' objects>;2;24000;8077,41;0,33655875;[1063, 1062, 1061, 1053, 1313, 1068, 1067, 1371, 0];[11, 10, 9, 7, 39, 14, 13, 42, 0]
0-12912-0;27;0;<attribute 'month' of 'datetime.date' objects>;0;9000;1908,5;0,21205555555555555;[1236, 1177, 1091, 0];[36, 29, 21, 0]
0-26545-2;27;0;<attribute 'month' of 'datetime.date' objects>;2;24000;5383,7300000000005;0,22432208333333337;[1084, 1082, 1123, 0];[18, 17, 24, 0]
0-28841-2;27;0;<attribute 'month' of 'datetime.date' objects>;2;24000;9617,24;0,40071833333333334;[1070, 1255, 1034, 1089, 1035, 1031, 1176, 0];[15, 37, 3, 20, 4, 2, 28, 0]
0-33950-2;27;0;<attribute 'month' of 'datetime.date' objects>;2;24000;16908,35;0,7045145833333333;[1102, 1187, 1045, 1186, 1151, 1213, 0];[22, 32, 6, 31, 27, 34, 0]
0-38460-2;27;0;<attribute 'month' of 'datetime.date' objects>;2;24000;15536,89;0,6473704166666666;[1065, 1204, 1056, 1179, 1062, 1115, 0];[12, 33, 8, 30, 10, 23, 0]
1-479-1;27;1;<attribute 'month' of 'datetime.date' objects>;1;12000;16626,129999999997;1,385510833333333;[1067, 1068, 0];[13, 14, 0]
