MR_ID;Kalenderwoche;Wochentag;Monat;Fahrzeugtyp;Fahrzeugkapazität;Frachtgewicht;Auslastung;SequenzExt;SequenzInt
3-7057-1;21;3;<attribute 'month' of 'datetime.date' objects>;1;12000;0,0;0,0;[1068, 1067, 1371, 0];[14, 13, 39, 0]
3-8271-2;21;3;<attribute 'month' of 'datetime.date' objects>;2;24000;0,0;0,0;[1084, 1082, 1123, 0];[18, 17, 24, 0]
3-31218-2;21;3;<attribute 'month' of 'datetime.date' objects>;2;24000;902,0;0,03758333333333334;[1204, 1065, 1056, 1179, 1063, 1062, 1061, 0];[33, 12, 8, 30, 11, 10, 9, 0]
4-33-0;21;4;<attribute 'month' of 'datetime.date' objects>;0;9000;0,0;0,0;[1213, 0];[34, 0]
4-4321-1;21;4;<attribute 'month' of 'datetime.date' objects>;1;12000;2062,8;0,17190000000000003;[1187, 1045, 1151, 0];[32, 6, 27, 0]
0-62-2;22;0;<attribute 'month' of 'datetime.date' objects>;2;24000;7967,0599999999995;0,3319608333333333;[1016, 1133, 0];[1, 26, 0]
0-9225-0;22;0;<attribute 'month' of 'datetime.date' objects>;0;9000;6206,629999999999;0,6896255555555555;[1236, 1177, 1091, 0];[35, 29, 21, 0]
0-21444-2;22;0;<attribute 'month' of 'datetime.date' objects>;2;24000;10357,599999999999;0,4315666666666666;[1070, 1255, 1034, 1089, 1035, 1176, 1031, 0];[15, 36, 3, 20, 4, 28, 2, 0]
0-26071-2;22;0;<attribute 'month' of 'datetime.date' objects>;2;24000;8799,84;0,36666;[1065, 1204, 1063, 1372, 1062, 1115, 1123, 0];[12, 33, 11, 40, 10, 23, 24, 0]
1-13554-1;22;1;<attribute 'month' of 'datetime.date' objects>;1;12000;7867,88;0,6556566666666667;[1084, 1076, 1126, 1041, 1213, 0];[18, 16, 25, 5, 34, 0]
1-20401-2;22;1;<attribute 'month' of 'datetime.date' objects>;2;24000;19631,38;0,8179741666666667;[1179, 1062, 1061, 1053, 1313, 1067, 1068, 0];[30, 10, 9, 7, 37, 13, 14, 0]
2-59-2;22;2;<attribute 'month' of 'datetime.date' objects>;2;24000;17668,5;0,7361875;[1115, 1016, 0];[23, 1, 0]
